sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: craghura | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.117 | Public IP: 223.226.109.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:39 IST Mon Jun 15 2020 | Duration: 2d 0h:35m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 274986984 | Bytes Rx: 94752894 | IP Addr: 10.149.233.117 | Public IP: 223.226.109.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:39 IST Mon Jun 15 2020 | Duration: 2d 0h:35m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 274986984 | Bytes Rx: 94752894 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 152229 | Audit Session ID: 0a95072a252a50005ee70d1f | Security Group Tag: none | EasyVPN: 0 |Session ID: 152229 | Audit Session ID: 0a95072a252a50005ee70d1f | Security Group Tag: none | EasyVPN: 0 ||
Username: prpancha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.192 | Public IP: 103.248.113.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:28 IST Wed Jun 17 2020 | Duration: 2h:25m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 160111054 | Bytes Rx: 35131113 | IP Addr: 10.149.232.192 | Public IP: 103.248.113.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:35:28 IST Wed Jun 17 2020 | Duration: 2h:25m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 160111054 | Bytes Rx: 35131113 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156396 | Audit Session ID: 0a95072a262ec0005ee99688 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156396 | Audit Session ID: 0a95072a262ec0005ee99688 | Security Group Tag: none | EasyVPN: 0 ||
Username: anwshaik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.193 | Public IP: 223.237.34.96 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:19 IST Wed Jun 17 2020 | Duration: 2h:24m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 74789142 | Bytes Rx: 35816545 | IP Addr: 10.149.232.193 | Public IP: 223.237.34.96 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:19 IST Wed Jun 17 2020 | Duration: 2h:24m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 74789142 | Bytes Rx: 35816545 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156397 | Audit Session ID: 0a95072a262ed0005ee996bb | Security Group Tag: none | EasyVPN: 0 |Session ID: 156397 | Audit Session ID: 0a95072a262ed0005ee996bb | Security Group Tag: none | EasyVPN: 0 ||
Username: s.ponnalagu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.194 | Public IP: 171.60.230.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:23 IST Wed Jun 17 2020 | Duration: 2h:24m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 203270851 | Bytes Rx: 1021381853 | IP Addr: 10.149.232.194 | Public IP: 171.60.230.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:23 IST Wed Jun 17 2020 | Duration: 2h:24m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 203270851 | Bytes Rx: 1021381853 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156398 | Audit Session ID: 0a95072a262ee0005ee996bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 156398 | Audit Session ID: 0a95072a262ee0005ee996bf | Security Group Tag: none | EasyVPN: 0 ||
Username: aravinth | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.195 | Public IP: 115.99.2.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:54 IST Wed Jun 17 2020 | Duration: 2h:23m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 230804843 | Bytes Rx: 98171646 | IP Addr: 10.149.232.195 | Public IP: 115.99.2.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:54 IST Wed Jun 17 2020 | Duration: 2h:23m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 230804843 | Bytes Rx: 98171646 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156399 | Audit Session ID: 0a95072a262ef0005ee996de | Security Group Tag: none | EasyVPN: 0 |Session ID: 156399 | Audit Session ID: 0a95072a262ef0005ee996de | Security Group Tag: none | EasyVPN: 0 ||
Username: scourtal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.196 | Public IP: 42.106.178.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:03 IST Wed Jun 17 2020 | Duration: 2h:23m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 548253039 | Bytes Rx: 48172132 | IP Addr: 10.149.232.196 | Public IP: 42.106.178.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:03 IST Wed Jun 17 2020 | Duration: 2h:23m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 548253039 | Bytes Rx: 48172132 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156400 | Audit Session ID: 0a95072a262f00005ee996e7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156400 | Audit Session ID: 0a95072a262f00005ee996e7 | Security Group Tag: none | EasyVPN: 0 ||
Username: anujoshi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.197 | Public IP: 103.86.180.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:23 IST Wed Jun 17 2020 | Duration: 2h:23m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 243562469 | Bytes Rx: 44527243 | IP Addr: 10.149.232.197 | Public IP: 103.86.180.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:23 IST Wed Jun 17 2020 | Duration: 2h:23m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 243562469 | Bytes Rx: 44527243 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156401 | Audit Session ID: 0a95072a262f10005ee996fb | Security Group Tag: none | EasyVPN: 0 |Session ID: 156401 | Audit Session ID: 0a95072a262f10005ee996fb | Security Group Tag: none | EasyVPN: 0 ||
Username: JinsonA | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.198 | Public IP: 45.250.226.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:58 IST Wed Jun 17 2020 | Duration: 2h:22m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 360249012 | Bytes Rx: 68706389 | IP Addr: 10.149.232.198 | Public IP: 45.250.226.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:58 IST Wed Jun 17 2020 | Duration: 2h:22m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 360249012 | Bytes Rx: 68706389 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156402 | Audit Session ID: 0a95072a262f20005ee9971e | Security Group Tag: none | EasyVPN: 0 |Session ID: 156402 | Audit Session ID: 0a95072a262f20005ee9971e | Security Group Tag: none | EasyVPN: 0 ||
Username: sumbaric | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.91 | Public IP: 103.217.231.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:23 IST Wed Jun 17 2020 | Duration: 2h:19m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 147328491 | Bytes Rx: 43908976 | IP Addr: 10.149.233.91 | Public IP: 103.217.231.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:23 IST Wed Jun 17 2020 | Duration: 2h:19m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 147328491 | Bytes Rx: 43908976 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156403 | Audit Session ID: 0a95072a262f30005ee997eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 156403 | Audit Session ID: 0a95072a262f30005ee997eb | Security Group Tag: none | EasyVPN: 0 ||
Username: AThallap | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.145 | Public IP: 171.49.232.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:32 IST Wed Jun 17 2020 | Duration: 2h:18m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 381323365 | Bytes Rx: 169585076 | IP Addr: 10.149.233.145 | Public IP: 171.49.232.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:32 IST Wed Jun 17 2020 | Duration: 2h:18m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 381323365 | Bytes Rx: 169585076 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156404 | Audit Session ID: 0a95072a262f40005ee997f4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156404 | Audit Session ID: 0a95072a262f40005ee997f4 | Security Group Tag: none | EasyVPN: 0 ||
Username: sgokul | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.144 | Public IP: 171.60.244.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:34 IST Wed Jun 17 2020 | Duration: 2h:18m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 98632589 | Bytes Rx: 13822740 | IP Addr: 10.149.233.144 | Public IP: 171.60.244.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:34 IST Wed Jun 17 2020 | Duration: 2h:18m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 98632589 | Bytes Rx: 13822740 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156405 | Audit Session ID: 0a95072a262f50005ee997f6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156405 | Audit Session ID: 0a95072a262f50005ee997f6 | Security Group Tag: none | EasyVPN: 0 ||
Username: sushanmu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.146 | Public IP: 49.37.204.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:01 IST Wed Jun 17 2020 | Duration: 2h:18m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 102294609 | Bytes Rx: 19019647 | IP Addr: 10.149.233.146 | Public IP: 49.37.204.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:01 IST Wed Jun 17 2020 | Duration: 2h:18m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 102294609 | Bytes Rx: 19019647 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156408 | Audit Session ID: 0a95072a262f80005ee99811 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156408 | Audit Session ID: 0a95072a262f80005ee99811 | Security Group Tag: none | EasyVPN: 0 ||
Username: vennaras | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.93 | Public IP: 49.206.126.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:02 IST Wed Jun 17 2020 | Duration: 2h:18m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 162839109 | Bytes Rx: 24198967 | IP Addr: 10.149.233.93 | Public IP: 49.206.126.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:02 IST Wed Jun 17 2020 | Duration: 2h:18m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 162839109 | Bytes Rx: 24198967 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156409 | Audit Session ID: 0a95072a262f90005ee99812 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156409 | Audit Session ID: 0a95072a262f90005ee99812 | Security Group Tag: none | EasyVPN: 0 ||
Username: mtsvisva | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.163 | Public IP: 157.50.197.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:15 IST Wed Jun 17 2020 | Duration: 2h:17m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 231748466 | Bytes Rx: 23389103 | IP Addr: 10.149.233.163 | Public IP: 157.50.197.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:15 IST Wed Jun 17 2020 | Duration: 2h:17m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 231748466 | Bytes Rx: 23389103 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156412 | Audit Session ID: 0a95072a262fc0005ee9985b | Security Group Tag: none | EasyVPN: 0 |Session ID: 156412 | Audit Session ID: 0a95072a262fc0005ee9985b | Security Group Tag: none | EasyVPN: 0 ||
Username: AbhiiSaw | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.149 | Public IP: 103.110.253.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:23 IST Wed Jun 17 2020 | Duration: 2h:17m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 763867702 | Bytes Rx: 39140089 | IP Addr: 10.149.233.149 | Public IP: 103.110.253.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:23 IST Wed Jun 17 2020 | Duration: 2h:17m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 763867702 | Bytes Rx: 39140089 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156413 | Audit Session ID: 0a95072a262fd0005ee99863 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156413 | Audit Session ID: 0a95072a262fd0005ee99863 | Security Group Tag: none | EasyVPN: 0 ||
Username: vaithiyanathan.v | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.150 | Public IP: 183.83.153.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:29 IST Wed Jun 17 2020 | Duration: 2h:16m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 56434170 | Bytes Rx: 42298761 | IP Addr: 10.149.233.150 | Public IP: 183.83.153.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:29 IST Wed Jun 17 2020 | Duration: 2h:16m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 56434170 | Bytes Rx: 42298761 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156414 | Audit Session ID: 0a95072a262fe0005ee99869 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156414 | Audit Session ID: 0a95072a262fe0005ee99869 | Security Group Tag: none | EasyVPN: 0 ||
Username: skrishna | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.152 | Public IP: 223.181.79.114 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:43:55 IST Wed Jun 17 2020 | Duration: 2h:16m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 61406145 | Bytes Rx: 36523005 | IP Addr: 10.149.233.152 | Public IP: 223.181.79.114 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:43:55 IST Wed Jun 17 2020 | Duration: 2h:16m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 61406145 | Bytes Rx: 36523005 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156419 | Audit Session ID: 0a95072a263030005ee99883 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156419 | Audit Session ID: 0a95072a263030005ee99883 | Security Group Tag: none | EasyVPN: 0 ||
Username: christop | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.153 | Public IP: 157.50.164.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:09 IST Wed Jun 17 2020 | Duration: 2h:16m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 66462179 | Bytes Rx: 22460873 | IP Addr: 10.149.233.153 | Public IP: 157.50.164.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:09 IST Wed Jun 17 2020 | Duration: 2h:16m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 66462179 | Bytes Rx: 22460873 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156420 | Audit Session ID: 0a95072a263040005ee99891 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156420 | Audit Session ID: 0a95072a263040005ee99891 | Security Group Tag: none | EasyVPN: 0 ||
Username: PHingank | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.154 | Public IP: 157.50.153.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:23 IST Wed Jun 17 2020 | Duration: 2h:16m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 318772251 | Bytes Rx: 38662164 | IP Addr: 10.149.233.154 | Public IP: 157.50.153.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:23 IST Wed Jun 17 2020 | Duration: 2h:16m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 318772251 | Bytes Rx: 38662164 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156421 | Audit Session ID: 0a95072a263050005ee9989f | Security Group Tag: none | EasyVPN: 0 |Session ID: 156421 | Audit Session ID: 0a95072a263050005ee9989f | Security Group Tag: none | EasyVPN: 0 ||
Username: BhagGaik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.36 | Public IP: 106.220.174.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:24 IST Wed Jun 17 2020 | Duration: 2h:16m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 31810546 | Bytes Rx: 12940260 | IP Addr: 10.149.233.36 | Public IP: 106.220.174.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:24 IST Wed Jun 17 2020 | Duration: 2h:16m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 31810546 | Bytes Rx: 12940260 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156422 | Audit Session ID: 0a95072a263060005ee998a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 156422 | Audit Session ID: 0a95072a263060005ee998a0 | Security Group Tag: none | EasyVPN: 0 ||
Username: KImmacul | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.155 | Public IP: 106.208.91.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:36 IST Wed Jun 17 2020 | Duration: 2h:15m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 190324479 | Bytes Rx: 30328853 | IP Addr: 10.149.233.155 | Public IP: 106.208.91.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:36 IST Wed Jun 17 2020 | Duration: 2h:15m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 190324479 | Bytes Rx: 30328853 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156423 | Audit Session ID: 0a95072a263070005ee998ac | Security Group Tag: none | EasyVPN: 0 |Session ID: 156423 | Audit Session ID: 0a95072a263070005ee998ac | Security Group Tag: none | EasyVPN: 0 ||
