sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: snallapa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.103 | Public IP: 157.44.155.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:58:40 IST Wed Jun 10 2020 | Duration: 7h:33m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 301809688 | Bytes Rx: 142844000 | IP Addr: 10.149.233.103 | Public IP: 157.44.155.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:58:40 IST Wed Jun 10 2020 | Duration: 7h:33m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 301809688 | Bytes Rx: 142844000 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143424 | Audit Session ID: 0a95072a230400005ee02938 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143424 | Audit Session ID: 0a95072a230400005ee02938 | Security Group Tag: none | EasyVPN: 0 ||
Username: mathkris | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.17 | Public IP: 117.213.72.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:25 IST Wed Jun 10 2020 | Duration: 3h:12m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 104637960 | Bytes Rx: 25687987 | IP Addr: 10.149.232.17 | Public IP: 117.213.72.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:25 IST Wed Jun 10 2020 | Duration: 3h:12m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 104637960 | Bytes Rx: 25687987 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143818 | Audit Session ID: 0a95072a231ca0005ee06655 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143818 | Audit Session ID: 0a95072a231ca0005ee06655 | Security Group Tag: none | EasyVPN: 0 ||
Username: zaidms | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.74 | Public IP: 112.79.68.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:26 IST Wed Jun 10 2020 | Duration: 3h:12m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 328875902 | Bytes Rx: 80733800 | IP Addr: 10.149.232.74 | Public IP: 112.79.68.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:26 IST Wed Jun 10 2020 | Duration: 3h:12m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 328875902 | Bytes Rx: 80733800 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143819 | Audit Session ID: 0a95072a231cb0005ee06656 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143819 | Audit Session ID: 0a95072a231cb0005ee06656 | Security Group Tag: none | EasyVPN: 0 ||
Username: ssil | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.76 | Public IP: 223.191.52.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:43 IST Wed Jun 10 2020 | Duration: 3h:12m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 85569024 | Bytes Rx: 44465069 | IP Addr: 10.149.232.76 | Public IP: 223.191.52.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:43 IST Wed Jun 10 2020 | Duration: 3h:12m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 85569024 | Bytes Rx: 44465069 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143820 | Audit Session ID: 0a95072a231cc0005ee06667 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143820 | Audit Session ID: 0a95072a231cc0005ee06667 | Security Group Tag: none | EasyVPN: 0 ||
Username: vennaras | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.75 | Public IP: 49.206.126.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:46 IST Wed Jun 10 2020 | Duration: 3h:12m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 169370672 | Bytes Rx: 95662088 | IP Addr: 10.149.232.75 | Public IP: 49.206.126.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:46 IST Wed Jun 10 2020 | Duration: 3h:12m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 169370672 | Bytes Rx: 95662088 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143821 | Audit Session ID: 0a95072a231cd0005ee0666a | Security Group Tag: none | EasyVPN: 0 |Session ID: 143821 | Audit Session ID: 0a95072a231cd0005ee0666a | Security Group Tag: none | EasyVPN: 0 ||
Username: BGanesan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.78 | Public IP: 182.65.52.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:58 IST Wed Jun 10 2020 | Duration: 3h:12m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 171671806 | Bytes Rx: 46485342 | IP Addr: 10.149.232.78 | Public IP: 182.65.52.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:58 IST Wed Jun 10 2020 | Duration: 3h:12m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 171671806 | Bytes Rx: 46485342 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143823 | Audit Session ID: 0a95072a231cf0005ee06676 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143823 | Audit Session ID: 0a95072a231cf0005ee06676 | Security Group Tag: none | EasyVPN: 0 ||
Username: satreddy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.79 | Public IP: 157.44.150.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:00 IST Wed Jun 10 2020 | Duration: 3h:12m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 232385607 | Bytes Rx: 52965490 | IP Addr: 10.149.232.79 | Public IP: 157.44.150.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:00 IST Wed Jun 10 2020 | Duration: 3h:12m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 232385607 | Bytes Rx: 52965490 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143824 | Audit Session ID: 0a95072a231d00005ee06678 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143824 | Audit Session ID: 0a95072a231d00005ee06678 | Security Group Tag: none | EasyVPN: 0 ||
Username: upoojari | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.81 | Public IP: 157.44.110.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:44 IST Wed Jun 10 2020 | Duration: 3h:11m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 681074708 | Bytes Rx: 74301618 | IP Addr: 10.149.232.81 | Public IP: 157.44.110.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:44 IST Wed Jun 10 2020 | Duration: 3h:11m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 681074708 | Bytes Rx: 74301618 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143827 | Audit Session ID: 0a95072a231d30005ee066a4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143827 | Audit Session ID: 0a95072a231d30005ee066a4 | Security Group Tag: none | EasyVPN: 0 ||
Username: tthamara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.82 | Public IP: 112.133.236.5 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:54 IST Wed Jun 10 2020 | Duration: 3h:11m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 390887123 | Bytes Rx: 191666417 | IP Addr: 10.149.232.82 | Public IP: 112.133.236.5 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:54 IST Wed Jun 10 2020 | Duration: 3h:11m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 390887123 | Bytes Rx: 191666417 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143828 | Audit Session ID: 0a95072a231d40005ee066ae | Security Group Tag: none | EasyVPN: 0 |Session ID: 143828 | Audit Session ID: 0a95072a231d40005ee066ae | Security Group Tag: none | EasyVPN: 0 ||
Username: bhpancha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.85 | Public IP: 157.47.239.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:08 IST Wed Jun 10 2020 | Duration: 3h:11m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 91878560 | Bytes Rx: 20153756 | IP Addr: 10.149.232.85 | Public IP: 157.47.239.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:08 IST Wed Jun 10 2020 | Duration: 3h:11m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 91878560 | Bytes Rx: 20153756 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143830 | Audit Session ID: 0a95072a231d60005ee066bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 143830 | Audit Session ID: 0a95072a231d60005ee066bc | Security Group Tag: none | EasyVPN: 0 ||
Username: sramanad | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.86 | Public IP: 122.183.33.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:14 IST Wed Jun 10 2020 | Duration: 3h:10m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 337126488 | Bytes Rx: 426840174 | IP Addr: 10.149.232.86 | Public IP: 122.183.33.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:14 IST Wed Jun 10 2020 | Duration: 3h:10m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 337126488 | Bytes Rx: 426840174 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143832 | Audit Session ID: 0a95072a231d80005ee066c2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143832 | Audit Session ID: 0a95072a231d80005ee066c2 | Security Group Tag: none | EasyVPN: 0 ||
Username: goutraja | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.87 | Public IP: 117.96.198.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:18 IST Wed Jun 10 2020 | Duration: 3h:10m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 224887128 | Bytes Rx: 68076692 | IP Addr: 10.149.232.87 | Public IP: 117.96.198.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:18 IST Wed Jun 10 2020 | Duration: 3h:10m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 224887128 | Bytes Rx: 68076692 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143833 | Audit Session ID: 0a95072a231d90005ee066c6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143833 | Audit Session ID: 0a95072a231d90005ee066c6 | Security Group Tag: none | EasyVPN: 0 ||
Username: pankajgu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.92 | Public IP: 117.97.174.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:56 IST Wed Jun 10 2020 | Duration: 3h:10m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 244206065 | Bytes Rx: 45538459 | IP Addr: 10.149.232.92 | Public IP: 117.97.174.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:56 IST Wed Jun 10 2020 | Duration: 3h:10m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 244206065 | Bytes Rx: 45538459 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143840 | Audit Session ID: 0a95072a231e00005ee066ec | Security Group Tag: none | EasyVPN: 0 |Session ID: 143840 | Audit Session ID: 0a95072a231e00005ee066ec | Security Group Tag: none | EasyVPN: 0 ||
Username: seramesh | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.93 | Public IP: 157.51.120.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:15 IST Wed Jun 10 2020 | Duration: 3h:09m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 120845163 | Bytes Rx: 54141693 | IP Addr: 10.149.232.93 | Public IP: 157.51.120.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:15 IST Wed Jun 10 2020 | Duration: 3h:09m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 120845163 | Bytes Rx: 54141693 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143841 | Audit Session ID: 0a95072a231e10005ee066ff | Security Group Tag: none | EasyVPN: 0 |Session ID: 143841 | Audit Session ID: 0a95072a231e10005ee066ff | Security Group Tag: none | EasyVPN: 0 ||
Username: ashsures | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.98 | Public IP: 49.207.141.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:12 IST Wed Jun 10 2020 | Duration: 3h:05m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 282255652 | Bytes Rx: 42252677 | IP Addr: 10.149.232.98 | Public IP: 49.207.141.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:12 IST Wed Jun 10 2020 | Duration: 3h:05m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 282255652 | Bytes Rx: 42252677 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143845 | Audit Session ID: 0a95072a231e50005ee067ec | Security Group Tag: none | EasyVPN: 0 |Session ID: 143845 | Audit Session ID: 0a95072a231e50005ee067ec | Security Group Tag: none | EasyVPN: 0 ||
Username: lmokshag | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.97 | Public IP: 49.207.136.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:20 IST Wed Jun 10 2020 | Duration: 3h:05m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 204329759 | Bytes Rx: 244024199 | IP Addr: 10.149.232.97 | Public IP: 49.207.136.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:20 IST Wed Jun 10 2020 | Duration: 3h:05m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 204329759 | Bytes Rx: 244024199 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143848 | Audit Session ID: 0a95072a231e80005ee067f4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143848 | Audit Session ID: 0a95072a231e80005ee067f4 | Security Group Tag: none | EasyVPN: 0 ||
Username: goutmand | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.99 | Public IP: 183.83.137.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:25 IST Wed Jun 10 2020 | Duration: 3h:05m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 63313011 | Bytes Rx: 31969019 | IP Addr: 10.149.232.99 | Public IP: 183.83.137.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:25 IST Wed Jun 10 2020 | Duration: 3h:05m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 63313011 | Bytes Rx: 31969019 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143849 | Audit Session ID: 0a95072a231e90005ee067f9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143849 | Audit Session ID: 0a95072a231e90005ee067f9 | Security Group Tag: none | EasyVPN: 0 ||
Username: sinmurug | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.100 | Public IP: 27.62.3.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:28 IST Wed Jun 10 2020 | Duration: 3h:05m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 339201345 | Bytes Rx: 38714592 | IP Addr: 10.149.232.100 | Public IP: 27.62.3.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:28 IST Wed Jun 10 2020 | Duration: 3h:05m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 339201345 | Bytes Rx: 38714592 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143850 | Audit Session ID: 0a95072a231ea0005ee067fc | Security Group Tag: none | EasyVPN: 0 |Session ID: 143850 | Audit Session ID: 0a95072a231ea0005ee067fc | Security Group Tag: none | EasyVPN: 0 ||
Username: Nsundare | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.101 | Public IP: 157.50.40.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:45 IST Wed Jun 10 2020 | Duration: 3h:05m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 302166135 | Bytes Rx: 41999200 | IP Addr: 10.149.232.101 | Public IP: 157.50.40.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:45 IST Wed Jun 10 2020 | Duration: 3h:05m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 302166135 | Bytes Rx: 41999200 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143852 | Audit Session ID: 0a95072a231ec0005ee0680d | Security Group Tag: none | EasyVPN: 0 |Session ID: 143852 | Audit Session ID: 0a95072a231ec0005ee0680d | Security Group Tag: none | EasyVPN: 0 ||
Username: idhanase | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.102 | Public IP: 157.50.76.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:49 IST Wed Jun 10 2020 | Duration: 3h:05m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 222336539 | Bytes Rx: 29397359 | IP Addr: 10.149.232.102 | Public IP: 157.50.76.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:49 IST Wed Jun 10 2020 | Duration: 3h:05m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 222336539 | Bytes Rx: 29397359 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143853 | Audit Session ID: 0a95072a231ed0005ee06811 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143853 | Audit Session ID: 0a95072a231ed0005ee06811 | Security Group Tag: none | EasyVPN: 0 ||
Username: dpraveen | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.107 | Public IP: 223.181.193.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:12 IST Wed Jun 10 2020 | Duration: 3h:04m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 2470414096 | Bytes Rx: 87830066 | IP Addr: 10.149.232.107 | Public IP: 223.181.193.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:12 IST Wed Jun 10 2020 | Duration: 3h:04m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 2470414096 | Bytes Rx: 87830066 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143855 | Audit Session ID: 0a95072a231ef0005ee06828 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143855 | Audit Session ID: 0a95072a231ef0005ee06828 | Security Group Tag: none | EasyVPN: 0 ||
