sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ksubbiah | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.138 | Public IP: 49.207.132.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:59:49 IST Thu Jun 11 2020 | Duration: 1d 23h:00m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 2112913083 | Bytes Rx: 552598324 | IP Addr: 10.149.232.138 | Public IP: 49.207.132.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:59:49 IST Thu Jun 11 2020 | Duration: 1d 23h:00m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 2112913083 | Bytes Rx: 552598324 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147339 | Audit Session ID: 0a95072a23f8b0005ee223bd | Security Group Tag: none | EasyVPN: 0 |Session ID: 147339 | Audit Session ID: 0a95072a23f8b0005ee223bd | Security Group Tag: none | EasyVPN: 0 ||
Username: saravana.d | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.87 | Public IP: 157.51.241.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:06:16 IST Sat Jun 13 2020 | Duration: 6h:54m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 210787725 | Bytes Rx: 70133300 | IP Addr: 10.149.233.87 | Public IP: 157.51.241.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:06:16 IST Sat Jun 13 2020 | Duration: 6h:54m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 210787725 | Bytes Rx: 70133300 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150218 | Audit Session ID: 0a95072a24aca0005ee457c0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150218 | Audit Session ID: 0a95072a24aca0005ee457c0 | Security Group Tag: none | EasyVPN: 0 ||
Username: prakashs | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.224 | Public IP: 60.243.76.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:32 IST Sat Jun 13 2020 | Duration: 6h:50m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 74843792 | Bytes Rx: 32155730 | IP Addr: 10.149.232.224 | Public IP: 60.243.76.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:32 IST Sat Jun 13 2020 | Duration: 6h:50m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 74843792 | Bytes Rx: 32155730 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150223 | Audit Session ID: 0a95072a24acf0005ee45884 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150223 | Audit Session ID: 0a95072a24acf0005ee45884 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashwinig | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.226 | Public IP: 103.110.242.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:38 IST Sat Jun 13 2020 | Duration: 6h:50m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 492061845 | Bytes Rx: 58524469 | IP Addr: 10.149.232.226 | Public IP: 103.110.242.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:38 IST Sat Jun 13 2020 | Duration: 6h:50m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 492061845 | Bytes Rx: 58524469 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150224 | Audit Session ID: 0a95072a24ad00005ee4588a | Security Group Tag: none | EasyVPN: 0 |Session ID: 150224 | Audit Session ID: 0a95072a24ad00005ee4588a | Security Group Tag: none | EasyVPN: 0 ||
Username: VThombar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.228 | Public IP: 103.207.10.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:49 IST Sat Jun 13 2020 | Duration: 6h:50m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 480289205 | Bytes Rx: 167257242 | IP Addr: 10.149.232.228 | Public IP: 103.207.10.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:49 IST Sat Jun 13 2020 | Duration: 6h:50m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 480289205 | Bytes Rx: 167257242 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150226 | Audit Session ID: 0a95072a24ad20005ee45895 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150226 | Audit Session ID: 0a95072a24ad20005ee45895 | Security Group Tag: none | EasyVPN: 0 ||
Username: senthild | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.132 | Public IP: 117.196.146.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:16 IST Sat Jun 13 2020 | Duration: 6h:36m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 926480900 | Bytes Rx: 154097125 | IP Addr: 10.149.233.132 | Public IP: 117.196.146.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:16 IST Sat Jun 13 2020 | Duration: 6h:36m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 926480900 | Bytes Rx: 154097125 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150242 | Audit Session ID: 0a95072a24ae20005ee45bf8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150242 | Audit Session ID: 0a95072a24ae20005ee45bf8 | Security Group Tag: none | EasyVPN: 0 ||
Username: tduraira | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.153 | Public IP: 115.97.38.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:34:59 IST Sat Jun 13 2020 | Duration: 6h:25m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 16719654 | Bytes Rx: 8181690 | IP Addr: 10.149.233.153 | Public IP: 115.97.38.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:34:59 IST Sat Jun 13 2020 | Duration: 6h:25m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 16719654 | Bytes Rx: 8181690 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150260 | Audit Session ID: 0a95072a24af40005ee45e7b | Security Group Tag: none | EasyVPN: 0 |Session ID: 150260 | Audit Session ID: 0a95072a24af40005ee45e7b | Security Group Tag: none | EasyVPN: 0 ||
Username: kvkrishn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.221 | Public IP: 223.184.172.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:08 IST Sat Jun 13 2020 | Duration: 6h:18m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 1234812658 | Bytes Rx: 100075509 | IP Addr: 10.149.233.221 | Public IP: 223.184.172.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:08 IST Sat Jun 13 2020 | Duration: 6h:18m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 1234812658 | Bytes Rx: 100075509 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150270 | Audit Session ID: 0a95072a24afe0005ee46028 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150270 | Audit Session ID: 0a95072a24afe0005ee46028 | Security Group Tag: none | EasyVPN: 0 ||
Username: hgunda | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.136 | Public IP: 223.227.97.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:29 IST Sat Jun 13 2020 | Duration: 6h:17m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 136342350 | Bytes Rx: 25928815 | IP Addr: 10.149.233.136 | Public IP: 223.227.97.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:29 IST Sat Jun 13 2020 | Duration: 6h:17m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 136342350 | Bytes Rx: 25928815 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150272 | Audit Session ID: 0a95072a24b000005ee4603d | Security Group Tag: none | EasyVPN: 0 |Session ID: 150272 | Audit Session ID: 0a95072a24b000005ee4603d | Security Group Tag: none | EasyVPN: 0 ||
Username: AMundre | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.80 | Public IP: 175.100.139.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:45:48 IST Sat Jun 13 2020 | Duration: 6h:14m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 140698622 | Bytes Rx: 78139881 | IP Addr: 10.149.233.80 | Public IP: 175.100.139.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:45:48 IST Sat Jun 13 2020 | Duration: 6h:14m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 140698622 | Bytes Rx: 78139881 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150279 | Audit Session ID: 0a95072a24b070005ee46104 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150279 | Audit Session ID: 0a95072a24b070005ee46104 | Security Group Tag: none | EasyVPN: 0 ||
Username: bipsingh | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.95 | Public IP: 49.35.2.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:38 IST Sat Jun 13 2020 | Duration: 6h:13m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 1095205783 | Bytes Rx: 145079303 | IP Addr: 10.149.233.95 | Public IP: 49.35.2.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:38 IST Sat Jun 13 2020 | Duration: 6h:13m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 1095205783 | Bytes Rx: 145079303 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150282 | Audit Session ID: 0a95072a24b0a0005ee46136 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150282 | Audit Session ID: 0a95072a24b0a0005ee46136 | Security Group Tag: none | EasyVPN: 0 ||
Username: ajay.biswas | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.96 | Public IP: 103.18.171.69 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:46:55 IST Sat Jun 13 2020 | Duration: 6h:13m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 74770073 | Bytes Rx: 25489167 | IP Addr: 10.149.233.96 | Public IP: 103.18.171.69 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:46:55 IST Sat Jun 13 2020 | Duration: 6h:13m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 74770073 | Bytes Rx: 25489167 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150283 | Audit Session ID: 0a95072a24b0b0005ee46147 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150283 | Audit Session ID: 0a95072a24b0b0005ee46147 | Security Group Tag: none | EasyVPN: 0 ||
Username: wraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.97 | Public IP: 115.99.2.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:40 IST Sat Jun 13 2020 | Duration: 6h:12m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 334656333 | Bytes Rx: 677722174 | IP Addr: 10.149.233.97 | Public IP: 115.99.2.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:40 IST Sat Jun 13 2020 | Duration: 6h:12m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 334656333 | Bytes Rx: 677722174 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150284 | Audit Session ID: 0a95072a24b0c0005ee46174 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150284 | Audit Session ID: 0a95072a24b0c0005ee46174 | Security Group Tag: none | EasyVPN: 0 ||
Username: hasrat.jamal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.100 | Public IP: 42.110.138.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:50 IST Sat Jun 13 2020 | Duration: 6h:12m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 197117485 | Bytes Rx: 103890863 | IP Addr: 10.149.233.100 | Public IP: 42.110.138.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:50 IST Sat Jun 13 2020 | Duration: 6h:12m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 197117485 | Bytes Rx: 103890863 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150285 | Audit Session ID: 0a95072a24b0d0005ee4617e | Security Group Tag: none | EasyVPN: 0 |Session ID: 150285 | Audit Session ID: 0a95072a24b0d0005ee4617e | Security Group Tag: none | EasyVPN: 0 ||
Username: athomas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.103 | Public IP: 60.243.100.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:59:30 IST Sat Jun 13 2020 | Duration: 6h:00m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 487335116 | Bytes Rx: 94971926 | IP Addr: 10.149.233.103 | Public IP: 60.243.100.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:59:30 IST Sat Jun 13 2020 | Duration: 6h:00m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 487335116 | Bytes Rx: 94971926 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150294 | Audit Session ID: 0a95072a24b160005ee4643a | Security Group Tag: none | EasyVPN: 0 |Session ID: 150294 | Audit Session ID: 0a95072a24b160005ee4643a | Security Group Tag: none | EasyVPN: 0 ||
Username: BGanesan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.220 | Public IP: 182.65.31.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:13:07 IST Sat Jun 13 2020 | Duration: 5h:47m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 346626445 | Bytes Rx: 73179328 | IP Addr: 10.149.232.220 | Public IP: 182.65.31.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:13:07 IST Sat Jun 13 2020 | Duration: 5h:47m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 346626445 | Bytes Rx: 73179328 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150305 | Audit Session ID: 0a95072a24b210005ee4676b | Security Group Tag: none | EasyVPN: 0 |Session ID: 150305 | Audit Session ID: 0a95072a24b210005ee4676b | Security Group Tag: none | EasyVPN: 0 ||
Username: mselvam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.105 | Public IP: 106.208.33.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:40 IST Sat Jun 13 2020 | Duration: 5h:36m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 248097252 | Bytes Rx: 161908337 | IP Addr: 10.149.233.105 | Public IP: 106.208.33.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:40 IST Sat Jun 13 2020 | Duration: 5h:36m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 248097252 | Bytes Rx: 161908337 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150311 | Audit Session ID: 0a95072a24b270005ee469e4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150311 | Audit Session ID: 0a95072a24b270005ee469e4 | Security Group Tag: none | EasyVPN: 0 ||
Username: ganeshrv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.109 | Public IP: 171.76.52.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:26:54 IST Sat Jun 13 2020 | Duration: 5h:33m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 195111556 | Bytes Rx: 145430363 | IP Addr: 10.149.233.109 | Public IP: 171.76.52.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:26:54 IST Sat Jun 13 2020 | Duration: 5h:33m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 195111556 | Bytes Rx: 145430363 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150316 | Audit Session ID: 0a95072a24b2c0005ee46aa6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150316 | Audit Session ID: 0a95072a24b2c0005ee46aa6 | Security Group Tag: none | EasyVPN: 0 ||
Username: lkalaska | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.114 | Public IP: 106.193.161.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:27:15 IST Sat Jun 13 2020 | Duration: 5h:33m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 159534399 | Bytes Rx: 175797491 | IP Addr: 10.149.233.114 | Public IP: 106.193.161.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:27:15 IST Sat Jun 13 2020 | Duration: 5h:33m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 159534399 | Bytes Rx: 175797491 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150320 | Audit Session ID: 0a95072a24b300005ee46abb | Security Group Tag: none | EasyVPN: 0 |Session ID: 150320 | Audit Session ID: 0a95072a24b300005ee46abb | Security Group Tag: none | EasyVPN: 0 ||
Username: s.hariharan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.115 | Public IP: 49.37.200.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:27:49 IST Sat Jun 13 2020 | Duration: 5h:32m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 441971820 | Bytes Rx: 103357156 | IP Addr: 10.149.233.115 | Public IP: 49.37.200.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:27:49 IST Sat Jun 13 2020 | Duration: 5h:32m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 441971820 | Bytes Rx: 103357156 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150321 | Audit Session ID: 0a95072a24b310005ee46add | Security Group Tag: none | EasyVPN: 0 |Session ID: 150321 | Audit Session ID: 0a95072a24b310005ee46add | Security Group Tag: none | EasyVPN: 0 ||
Username: cteliran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.120 | Public IP: 49.32.51.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:28:49 IST Sat Jun 13 2020 | Duration: 5h:31m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 1861821236 | Bytes Rx: 2010202473 | IP Addr: 10.149.233.120 | Public IP: 49.32.51.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:28:49 IST Sat Jun 13 2020 | Duration: 5h:31m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 1861821236 | Bytes Rx: 2010202473 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 150324 | Audit Session ID: 0a95072a24b340005ee46b19 | Security Group Tag: none | EasyVPN: 0 |Session ID: 150324 | Audit Session ID: 0a95072a24b340005ee46b19 | Security Group Tag: none | EasyVPN: 0 ||
