sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: jsathyam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.154 | Public IP: 49.37.200.250 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 2d 18h:05m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 31363243412 | Bytes Rx: 1748967839 | IP Addr: 10.149.232.154 | Public IP: 49.37.200.250 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 2d 18h:05m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 31363243412 | Bytes Rx: 1748967839 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 |Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 ||
Username: POWRI | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.89 | Public IP: 157.50.206.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:28:23 IST Fri Jun 19 2020 | Duration: 5h:06m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 168215249 | Bytes Rx: 67336724 | IP Addr: 10.149.233.89 | Public IP: 157.50.206.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:28:23 IST Fri Jun 19 2020 | Duration: 5h:06m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 168215249 | Bytes Rx: 67336724 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161197 | Audit Session ID: 0a95072a275ad0005eec45ef | Security Group Tag: none | EasyVPN: 0 |Session ID: 161197 | Audit Session ID: 0a95072a275ad0005eec45ef | Security Group Tag: none | EasyVPN: 0 ||
Username: Jnaharat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.90 | Public IP: 157.50.71.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:03 IST Fri Jun 19 2020 | Duration: 5h:01m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 116063611 | Bytes Rx: 61270978 | IP Addr: 10.149.233.90 | Public IP: 157.50.71.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:03 IST Fri Jun 19 2020 | Duration: 5h:01m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 116063611 | Bytes Rx: 61270978 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161207 | Audit Session ID: 0a95072a275b70005eec4707 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161207 | Audit Session ID: 0a95072a275b70005eec4707 | Security Group Tag: none | EasyVPN: 0 ||
Username: prasmish | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.91 | Public IP: 106.222.241.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:03 IST Fri Jun 19 2020 | Duration: 5h:01m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 129921132 | Bytes Rx: 55807159 | IP Addr: 10.149.233.91 | Public IP: 106.222.241.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:03 IST Fri Jun 19 2020 | Duration: 5h:01m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 129921132 | Bytes Rx: 55807159 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161208 | Audit Session ID: 0a95072a275b80005eec4707 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161208 | Audit Session ID: 0a95072a275b80005eec4707 | Security Group Tag: none | EasyVPN: 0 ||
Username: anksingh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.93 | Public IP: 47.8.36.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:34:16 IST Fri Jun 19 2020 | Duration: 5h:00m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 507658269 | Bytes Rx: 173087019 | IP Addr: 10.149.233.93 | Public IP: 47.8.36.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:34:16 IST Fri Jun 19 2020 | Duration: 5h:00m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 507658269 | Bytes Rx: 173087019 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161210 | Audit Session ID: 0a95072a275ba0005eec4750 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161210 | Audit Session ID: 0a95072a275ba0005eec4750 | Security Group Tag: none | EasyVPN: 0 ||
Username: vramakri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.88 | Public IP: 157.50.143.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:34:22 IST Fri Jun 19 2020 | Duration: 5h:00m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 743577239 | Bytes Rx: 62415285 | IP Addr: 10.149.233.88 | Public IP: 157.50.143.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:34:22 IST Fri Jun 19 2020 | Duration: 5h:00m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 743577239 | Bytes Rx: 62415285 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161212 | Audit Session ID: 0a95072a275bc0005eec4756 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161212 | Audit Session ID: 0a95072a275bc0005eec4756 | Security Group Tag: none | EasyVPN: 0 ||
Username: vselvaku | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.140 | Public IP: 157.50.185.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:35:11 IST Fri Jun 19 2020 | Duration: 4h:59m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 946300167 | Bytes Rx: 109974751 | IP Addr: 10.149.232.140 | Public IP: 157.50.185.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:35:11 IST Fri Jun 19 2020 | Duration: 4h:59m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 946300167 | Bytes Rx: 109974751 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161216 | Audit Session ID: 0a95072a275c00005eec4787 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161216 | Audit Session ID: 0a95072a275c00005eec4787 | Security Group Tag: none | EasyVPN: 0 ||
Username: SDhanase | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.98 | Public IP: 157.50.151.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:35:34 IST Fri Jun 19 2020 | Duration: 4h:59m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 113171000 | Bytes Rx: 72160026 | IP Addr: 10.149.233.98 | Public IP: 157.50.151.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:35:34 IST Fri Jun 19 2020 | Duration: 4h:59m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 113171000 | Bytes Rx: 72160026 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161220 | Audit Session ID: 0a95072a275c40005eec479e | Security Group Tag: none | EasyVPN: 0 |Session ID: 161220 | Audit Session ID: 0a95072a275c40005eec479e | Security Group Tag: none | EasyVPN: 0 ||
Username: svemu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.100 | Public IP: 183.83.139.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:35:47 IST Fri Jun 19 2020 | Duration: 4h:59m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 871125874 | Bytes Rx: 63374190 | IP Addr: 10.149.233.100 | Public IP: 183.83.139.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:35:47 IST Fri Jun 19 2020 | Duration: 4h:59m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 871125874 | Bytes Rx: 63374190 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161221 | Audit Session ID: 0a95072a275c50005eec47ab | Security Group Tag: none | EasyVPN: 0 |Session ID: 161221 | Audit Session ID: 0a95072a275c50005eec47ab | Security Group Tag: none | EasyVPN: 0 ||
Username: bhsriniv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.101 | Public IP: 27.5.160.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:17 IST Fri Jun 19 2020 | Duration: 4h:58m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 602668373 | Bytes Rx: 183383088 | IP Addr: 10.149.233.101 | Public IP: 27.5.160.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:17 IST Fri Jun 19 2020 | Duration: 4h:58m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 602668373 | Bytes Rx: 183383088 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161223 | Audit Session ID: 0a95072a275c70005eec47c9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161223 | Audit Session ID: 0a95072a275c70005eec47c9 | Security Group Tag: none | EasyVPN: 0 ||
Username: sramamoo | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.104 | Public IP: 49.207.137.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:37:24 IST Fri Jun 19 2020 | Duration: 4h:57m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 63055355 | Bytes Rx: 26739219 | IP Addr: 10.149.233.104 | Public IP: 49.207.137.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:37:24 IST Fri Jun 19 2020 | Duration: 4h:57m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 63055355 | Bytes Rx: 26739219 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161226 | Audit Session ID: 0a95072a275ca0005eec480c | Security Group Tag: none | EasyVPN: 0 |Session ID: 161226 | Audit Session ID: 0a95072a275ca0005eec480c | Security Group Tag: none | EasyVPN: 0 ||
Username: syalaman | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.108 | Public IP: 183.83.240.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:23 IST Fri Jun 19 2020 | Duration: 4h:56m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 116744687 | Bytes Rx: 33959876 | IP Addr: 10.149.233.108 | Public IP: 183.83.240.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:23 IST Fri Jun 19 2020 | Duration: 4h:56m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 116744687 | Bytes Rx: 33959876 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161230 | Audit Session ID: 0a95072a275ce0005eec4847 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161230 | Audit Session ID: 0a95072a275ce0005eec4847 | Security Group Tag: none | EasyVPN: 0 ||
Username: suresh.nasina | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.107 | Public IP: 124.123.177.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:30 IST Fri Jun 19 2020 | Duration: 4h:56m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 541513078 | Bytes Rx: 166406495 | IP Addr: 10.149.233.107 | Public IP: 124.123.177.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:30 IST Fri Jun 19 2020 | Duration: 4h:56m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 541513078 | Bytes Rx: 166406495 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161231 | Audit Session ID: 0a95072a275cf0005eec484e | Security Group Tag: none | EasyVPN: 0 |Session ID: 161231 | Audit Session ID: 0a95072a275cf0005eec484e | Security Group Tag: none | EasyVPN: 0 ||
Username: abhikuma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.109 | Public IP: 183.83.38.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:37 IST Fri Jun 19 2020 | Duration: 4h:56m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 1018597903 | Bytes Rx: 410850583 | IP Addr: 10.149.233.109 | Public IP: 183.83.38.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:37 IST Fri Jun 19 2020 | Duration: 4h:56m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 1018597903 | Bytes Rx: 410850583 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161232 | Audit Session ID: 0a95072a275d00005eec4855 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161232 | Audit Session ID: 0a95072a275d00005eec4855 | Security Group Tag: none | EasyVPN: 0 ||
Username: arjayapa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.110 | Public IP: 49.207.137.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:39:00 IST Fri Jun 19 2020 | Duration: 4h:55m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 147771459 | Bytes Rx: 88483129 | IP Addr: 10.149.233.110 | Public IP: 49.207.137.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:39:00 IST Fri Jun 19 2020 | Duration: 4h:55m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 147771459 | Bytes Rx: 88483129 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161233 | Audit Session ID: 0a95072a275d10005eec486c | Security Group Tag: none | EasyVPN: 0 |Session ID: 161233 | Audit Session ID: 0a95072a275d10005eec486c | Security Group Tag: none | EasyVPN: 0 ||
Username: brajawat | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.113 | Public IP: 171.79.181.72 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:39:02 IST Fri Jun 19 2020 | Duration: 4h:55m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 396059816 | Bytes Rx: 146735084 | IP Addr: 10.149.233.113 | Public IP: 171.79.181.72 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:39:02 IST Fri Jun 19 2020 | Duration: 4h:55m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 396059816 | Bytes Rx: 146735084 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161234 | Audit Session ID: 0a95072a275d20005eec486e | Security Group Tag: none | EasyVPN: 0 |Session ID: 161234 | Audit Session ID: 0a95072a275d20005eec486e | Security Group Tag: none | EasyVPN: 0 ||
Username: kulbisht | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.111 | Public IP: 43.247.40.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:39:08 IST Fri Jun 19 2020 | Duration: 4h:55m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 333896044 | Bytes Rx: 71912021 | IP Addr: 10.149.233.111 | Public IP: 43.247.40.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:39:08 IST Fri Jun 19 2020 | Duration: 4h:55m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 333896044 | Bytes Rx: 71912021 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161235 | Audit Session ID: 0a95072a275d30005eec4874 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161235 | Audit Session ID: 0a95072a275d30005eec4874 | Security Group Tag: none | EasyVPN: 0 ||
Username: NagGanap | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.114 | Public IP: 106.208.138.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:39:42 IST Fri Jun 19 2020 | Duration: 4h:55m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 250969350 | Bytes Rx: 130496684 | IP Addr: 10.149.233.114 | Public IP: 106.208.138.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:39:42 IST Fri Jun 19 2020 | Duration: 4h:55m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 250969350 | Bytes Rx: 130496684 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161237 | Audit Session ID: 0a95072a275d50005eec4896 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161237 | Audit Session ID: 0a95072a275d50005eec4896 | Security Group Tag: none | EasyVPN: 0 ||
Username: shankar.ms | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.65 | Public IP: 123.136.237.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:03 IST Fri Jun 19 2020 | Duration: 4h:51m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 57925668 | Bytes Rx: 14122028 | IP Addr: 10.149.233.65 | Public IP: 123.136.237.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:03 IST Fri Jun 19 2020 | Duration: 4h:51m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 57925668 | Bytes Rx: 14122028 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161240 | Audit Session ID: 0a95072a275d80005eec495f | Security Group Tag: none | EasyVPN: 0 |Session ID: 161240 | Audit Session ID: 0a95072a275d80005eec495f | Security Group Tag: none | EasyVPN: 0 ||
Username: mravi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.116 | Public IP: 103.82.209.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:29 IST Fri Jun 19 2020 | Duration: 4h:51m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 271264471 | Bytes Rx: 180378169 | IP Addr: 10.149.233.116 | Public IP: 103.82.209.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:29 IST Fri Jun 19 2020 | Duration: 4h:51m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 271264471 | Bytes Rx: 180378169 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161242 | Audit Session ID: 0a95072a275da0005eec4979 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161242 | Audit Session ID: 0a95072a275da0005eec4979 | Security Group Tag: none | EasyVPN: 0 ||
Username: manms | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.79 | Public IP: 117.201.223.220 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:44:44 IST Fri Jun 19 2020 | Duration: 4h:50m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 227436065 | Bytes Rx: 97631826 | IP Addr: 10.149.232.79 | Public IP: 117.201.223.220 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:44:44 IST Fri Jun 19 2020 | Duration: 4h:50m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 227436065 | Bytes Rx: 97631826 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161244 | Audit Session ID: 0a95072a275dc0005eec49c4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 161244 | Audit Session ID: 0a95072a275dc0005eec49c4 | Security Group Tag: none | EasyVPN: 0 ||
