sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sanjay.kumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.224 | Public IP: 103.241.226.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:43 IST Thu Jun 18 2020 | Duration: 2d 20h:22m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1790986791 | Bytes Rx: 727278856 | IP Addr: 10.149.235.224 | Public IP: 103.241.226.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:43 IST Thu Jun 18 2020 | Duration: 2d 20h:22m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1790986791 | Bytes Rx: 727278856 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 177298 | Audit Session ID: 0a95072b2b4920005eeb0ca7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 177298 | Audit Session ID: 0a95072b2b4920005eeb0ca7 | Security Group Tag: none | EasyVPN: 0 ||
Username: pspartha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.69 | Public IP: 115.97.74.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:42:25 IST Sun Jun 21 2020 | Duration: 1h:51m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 220765496 | Bytes Rx: 41207921 | IP Addr: 10.149.235.69 | Public IP: 115.97.74.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:42:25 IST Sun Jun 21 2020 | Duration: 1h:51m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 220765496 | Bytes Rx: 41207921 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182463 | Audit Session ID: 0a95072b2c8bf0005eeeb3f9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182463 | Audit Session ID: 0a95072b2c8bf0005eeeb3f9 | Security Group Tag: none | EasyVPN: 0 ||
Username: KaShirsa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.224 | Public IP: 49.35.109.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:10 IST Sun Jun 21 2020 | Duration: 1h:45m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 697542587 | Bytes Rx: 99650164 | IP Addr: 10.149.234.224 | Public IP: 49.35.109.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:10 IST Sun Jun 21 2020 | Duration: 1h:45m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 697542587 | Bytes Rx: 99650164 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182467 | Audit Session ID: 0a95072b2c8c30005eeeb58e | Security Group Tag: none | EasyVPN: 0 |Session ID: 182467 | Audit Session ID: 0a95072b2c8c30005eeeb58e | Security Group Tag: none | EasyVPN: 0 ||
Username: sumbaric | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.225 | Public IP: 103.217.231.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:27 IST Sun Jun 21 2020 | Duration: 1h:44m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 205335461 | Bytes Rx: 56649806 | IP Addr: 10.149.234.225 | Public IP: 103.217.231.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:27 IST Sun Jun 21 2020 | Duration: 1h:44m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 205335461 | Bytes Rx: 56649806 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182468 | Audit Session ID: 0a95072b2c8c40005eeeb59f | Security Group Tag: none | EasyVPN: 0 |Session ID: 182468 | Audit Session ID: 0a95072b2c8c40005eeeb59f | Security Group Tag: none | EasyVPN: 0 ||
Username: sasif | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.226 | Public IP: 106.220.185.231 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:30 IST Sun Jun 21 2020 | Duration: 1h:43m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 137084979 | Bytes Rx: 48340871 | IP Addr: 10.149.234.226 | Public IP: 106.220.185.231 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:30 IST Sun Jun 21 2020 | Duration: 1h:43m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 137084979 | Bytes Rx: 48340871 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182469 | Audit Session ID: 0a95072b2c8c50005eeeb5de | Security Group Tag: none | EasyVPN: 0 |Session ID: 182469 | Audit Session ID: 0a95072b2c8c50005eeeb5de | Security Group Tag: none | EasyVPN: 0 ||
Username: AMundre | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.66 | Public IP: 123.201.100.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:51 IST Sun Jun 21 2020 | Duration: 1h:35m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 80638528 | Bytes Rx: 20640422 | IP Addr: 10.149.235.66 | Public IP: 123.201.100.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:51 IST Sun Jun 21 2020 | Duration: 1h:35m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 80638528 | Bytes Rx: 20640422 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182470 | Audit Session ID: 0a95072b2c8c60005eeeb7d3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182470 | Audit Session ID: 0a95072b2c8c60005eeeb7d3 | Security Group Tag: none | EasyVPN: 0 ||
Username: MuthuVN | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.186 | Public IP: 49.207.141.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:16 IST Sun Jun 21 2020 | Duration: 1h:27m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 32225507 | Bytes Rx: 8949127 | IP Addr: 10.149.234.186 | Public IP: 49.207.141.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:16 IST Sun Jun 21 2020 | Duration: 1h:27m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 32225507 | Bytes Rx: 8949127 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182471 | Audit Session ID: 0a95072b2c8c70005eeeb9cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 182471 | Audit Session ID: 0a95072b2c8c70005eeeb9cc | Security Group Tag: none | EasyVPN: 0 ||
Username: georgeB | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.234.187 | Public IP: 106.208.59.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:36 IST Sun Jun 21 2020 | Duration: 1h:26m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 109848680 | Bytes Rx: 19740475 | IP Addr: 10.149.234.187 | Public IP: 106.208.59.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:36 IST Sun Jun 21 2020 | Duration: 1h:26m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 109848680 | Bytes Rx: 19740475 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182472 | Audit Session ID: 0a95072b2c8c80005eeeb9e0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182472 | Audit Session ID: 0a95072b2c8c80005eeeb9e0 | Security Group Tag: none | EasyVPN: 0 ||
Username: AMakesh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.95 | Public IP: 42.108.226.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:04 IST Sun Jun 21 2020 | Duration: 1h:24m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 2969128 | Bytes Rx: 1273605 | IP Addr: 10.149.235.95 | Public IP: 42.108.226.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:04 IST Sun Jun 21 2020 | Duration: 1h:24m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 2969128 | Bytes Rx: 1273605 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182473 | Audit Session ID: 0a95072b2c8c90005eeeba74 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182473 | Audit Session ID: 0a95072b2c8c90005eeeba74 | Security Group Tag: none | EasyVPN: 0 ||
Username: RajPanne | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC14 | IP Addr: 10.149.248.228 | Public IP: 49.207.133.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:20 IST Sun Jun 21 2020 | Duration: 1h:23m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 1001227553 | Bytes Rx: 127925988 | IP Addr: 10.149.248.228 | Public IP: 49.207.133.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:20 IST Sun Jun 21 2020 | Duration: 1h:23m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 1001227553 | Bytes Rx: 127925988 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182474 | Audit Session ID: 0a95072b2c8ca0005eeeba84 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182474 | Audit Session ID: 0a95072b2c8ca0005eeeba84 | Security Group Tag: none | EasyVPN: 0 ||
Username: niswmoha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC18 | IP Addr: 10.149.248.232 | Public IP: 157.50.189.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:58 IST Sun Jun 21 2020 | Duration: 1h:21m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 95416345 | Bytes Rx: 26945987 | IP Addr: 10.149.248.232 | Public IP: 157.50.189.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:58 IST Sun Jun 21 2020 | Duration: 1h:21m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 95416345 | Bytes Rx: 26945987 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182475 | Audit Session ID: 0a95072b2c8cb0005eeebb22 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182475 | Audit Session ID: 0a95072b2c8cb0005eeebb22 | Security Group Tag: none | EasyVPN: 0 ||
Username: Barajend | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.60 | Public IP: 61.0.126.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:35 IST Sun Jun 21 2020 | Duration: 1h:12m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 112767027 | Bytes Rx: 24467295 | IP Addr: 10.149.235.60 | Public IP: 61.0.126.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:35 IST Sun Jun 21 2020 | Duration: 1h:12m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 112767027 | Bytes Rx: 24467295 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182476 | Audit Session ID: 0a95072b2c8cc0005eeebd27 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182476 | Audit Session ID: 0a95072b2c8cc0005eeebd27 | Security Group Tag: none | EasyVPN: 0 ||
Username: dessures | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.77 | Public IP: 157.44.69.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:30:33 IST Sun Jun 21 2020 | Duration: 1h:03m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 57184195 | Bytes Rx: 15116835 | IP Addr: 10.149.235.77 | Public IP: 157.44.69.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:30:33 IST Sun Jun 21 2020 | Duration: 1h:03m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 57184195 | Bytes Rx: 15116835 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182478 | Audit Session ID: 0a95072b2c8ce0005eeebf41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182478 | Audit Session ID: 0a95072b2c8ce0005eeebf41 | Security Group Tag: none | EasyVPN: 0 ||
Username: GVFuke | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.79 | Public IP: 106.210.165.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:31:00 IST Sun Jun 21 2020 | Duration: 1h:03m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 23960586 | Bytes Rx: 14317237 | IP Addr: 10.149.235.79 | Public IP: 106.210.165.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:31:00 IST Sun Jun 21 2020 | Duration: 1h:03m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 23960586 | Bytes Rx: 14317237 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182479 | Audit Session ID: 0a95072b2c8cf0005eeebf5c | Security Group Tag: none | EasyVPN: 0 |Session ID: 182479 | Audit Session ID: 0a95072b2c8cf0005eeebf5c | Security Group Tag: none | EasyVPN: 0 ||
Username: unnikms | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.116 | Public IP: 137.97.173.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:37:25 IST Sun Jun 21 2020 | Duration: 0h:56m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 54451785 | Bytes Rx: 33098375 | IP Addr: 10.149.235.116 | Public IP: 137.97.173.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:37:25 IST Sun Jun 21 2020 | Duration: 0h:56m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 54451785 | Bytes Rx: 33098375 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182480 | Audit Session ID: 0a95072b2c8d00005eeec0dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 182480 | Audit Session ID: 0a95072b2c8d00005eeec0dd | Security Group Tag: none | EasyVPN: 0 ||
Username: srrnarra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.113 | Public IP: 157.47.103.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:29 IST Sun Jun 21 2020 | Duration: 0h:53m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 15291974 | Bytes Rx: 3942316 | IP Addr: 10.149.235.113 | Public IP: 157.47.103.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:29 IST Sun Jun 21 2020 | Duration: 0h:53m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 15291974 | Bytes Rx: 3942316 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182482 | Audit Session ID: 0a95072b2c8d20005eeec195 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182482 | Audit Session ID: 0a95072b2c8d20005eeec195 | Security Group Tag: none | EasyVPN: 0 ||
Username: uvenkate | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.75 | Public IP: 157.45.132.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:20 IST Sun Jun 21 2020 | Duration: 0h:43m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 4160310 | Bytes Rx: 2066193 | IP Addr: 10.149.235.75 | Public IP: 157.45.132.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:20 IST Sun Jun 21 2020 | Duration: 0h:43m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 4160310 | Bytes Rx: 2066193 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182485 | Audit Session ID: 0a95072b2c8d50005eeec3e4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182485 | Audit Session ID: 0a95072b2c8d50005eeec3e4 | Security Group Tag: none | EasyVPN: 0 ||
Username: spadma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.76 | Public IP: 27.59.174.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:22 IST Sun Jun 21 2020 | Duration: 0h:41m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 22443474 | Bytes Rx: 12444258 | IP Addr: 10.149.235.76 | Public IP: 27.59.174.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:22 IST Sun Jun 21 2020 | Duration: 0h:41m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 22443474 | Bytes Rx: 12444258 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182486 | Audit Session ID: 0a95072b2c8d60005eeec45e | Security Group Tag: none | EasyVPN: 0 |Session ID: 182486 | Audit Session ID: 0a95072b2c8d60005eeec45e | Security Group Tag: none | EasyVPN: 0 ||
Username: prayadur | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.63 | Public IP: 137.97.54.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:26 IST Sun Jun 21 2020 | Duration: 0h:36m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 113586861 | Bytes Rx: 9420975 | IP Addr: 10.149.235.63 | Public IP: 137.97.54.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:26 IST Sun Jun 21 2020 | Duration: 0h:36m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 113586861 | Bytes Rx: 9420975 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182487 | Audit Session ID: 0a95072b2c8d70005eeec58e | Security Group Tag: none | EasyVPN: 0 |Session ID: 182487 | Audit Session ID: 0a95072b2c8d70005eeec58e | Security Group Tag: none | EasyVPN: 0 ||
Username: raghavi.gk | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.65 | Public IP: 106.208.50.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:51 IST Sun Jun 21 2020 | Duration: 0h:36m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 75818826 | Bytes Rx: 9462185 | IP Addr: 10.149.235.65 | Public IP: 106.208.50.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:51 IST Sun Jun 21 2020 | Duration: 0h:36m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 75818826 | Bytes Rx: 9462185 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182488 | Audit Session ID: 0a95072b2c8d80005eeec5a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182488 | Audit Session ID: 0a95072b2c8d80005eeec5a7 | Security Group Tag: none | EasyVPN: 0 ||
