sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: shrikesh.pawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.58 | Public IP: 182.57.169.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 2d 17h:16m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 6032262696 | Bytes Rx: 1281862628 | IP Addr: 10.150.237.58 | Public IP: 182.57.169.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 2d 17h:16m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 6032262696 | Bytes Rx: 1281862628 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 |Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 ||
Username: rupesh.kumar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.71 | Public IP: 171.51.148.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:17:57 IST Fri Jun 26 2020 | Duration: 7h:12m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 199803820 | Bytes Rx: 71170078 | IP Addr: 10.150.237.71 | Public IP: 171.51.148.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:17:57 IST Fri Jun 26 2020 | Duration: 7h:12m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 199803820 | Bytes Rx: 71170078 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63209 | Audit Session ID: 0a96cf690f6e90005ef561dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 63209 | Audit Session ID: 0a96cf690f6e90005ef561dd | Security Group Tag: none | EasyVPN: 0 ||
Username: sauswain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.8 | Public IP: 157.35.100.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:25:05 IST Fri Jun 26 2020 | Duration: 7h:05m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 178142807 | Bytes Rx: 62050400 | IP Addr: 10.150.236.8 | Public IP: 157.35.100.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:25:05 IST Fri Jun 26 2020 | Duration: 7h:05m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 178142807 | Bytes Rx: 62050400 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63215 | Audit Session ID: 0a96cf690f6ef0005ef56389 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63215 | Audit Session ID: 0a96cf690f6ef0005ef56389 | Security Group Tag: none | EasyVPN: 0 ||
Username: vn.kamble | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.9 | Public IP: 49.35.47.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:25:13 IST Fri Jun 26 2020 | Duration: 7h:05m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 834314347 | Bytes Rx: 828326155 | IP Addr: 10.150.236.9 | Public IP: 49.35.47.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:25:13 IST Fri Jun 26 2020 | Duration: 7h:05m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 834314347 | Bytes Rx: 828326155 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63216 | Audit Session ID: 0a96cf690f6f00005ef56391 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63216 | Audit Session ID: 0a96cf690f6f00005ef56391 | Security Group Tag: none | EasyVPN: 0 ||
Username: GunjanK | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.1 | Public IP: 117.212.241.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:46 IST Fri Jun 26 2020 | Duration: 7h:02m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 2076436086 | Bytes Rx: 745070362 | IP Addr: 10.150.236.1 | Public IP: 117.212.241.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:46 IST Fri Jun 26 2020 | Duration: 7h:02m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 2076436086 | Bytes Rx: 745070362 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63221 | Audit Session ID: 0a96cf690f6f50005ef56466 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63221 | Audit Session ID: 0a96cf690f6f50005ef56466 | Security Group Tag: none | EasyVPN: 0 ||
Username: navupadh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.155 | Public IP: 106.223.45.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:40 IST Fri Jun 26 2020 | Duration: 6h:59m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 533178560 | Bytes Rx: 38641213 | IP Addr: 10.150.236.155 | Public IP: 106.223.45.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:40 IST Fri Jun 26 2020 | Duration: 6h:59m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 533178560 | Bytes Rx: 38641213 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63224 | Audit Session ID: 0a96cf690f6f80005ef56514 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63224 | Audit Session ID: 0a96cf690f6f80005ef56514 | Security Group Tag: none | EasyVPN: 0 ||
Username: Sourdebn | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.173 | Public IP: 103.252.166.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:37:11 IST Fri Jun 26 2020 | Duration: 6h:53m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1229528340 | Bytes Rx: 84592897 | IP Addr: 10.150.236.173 | Public IP: 103.252.166.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:37:11 IST Fri Jun 26 2020 | Duration: 6h:53m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1229528340 | Bytes Rx: 84592897 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63234 | Audit Session ID: 0a96cf690f7020005ef5665f | Security Group Tag: none | EasyVPN: 0 |Session ID: 63234 | Audit Session ID: 0a96cf690f7020005ef5665f | Security Group Tag: none | EasyVPN: 0 ||
Username: HVasoya | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.174 | Public IP: 182.70.94.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:37:21 IST Fri Jun 26 2020 | Duration: 6h:53m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 472140195 | Bytes Rx: 77470892 | IP Addr: 10.150.236.174 | Public IP: 182.70.94.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:37:21 IST Fri Jun 26 2020 | Duration: 6h:53m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 472140195 | Bytes Rx: 77470892 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63236 | Audit Session ID: 0a96cf690f7040005ef56669 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63236 | Audit Session ID: 0a96cf690f7040005ef56669 | Security Group Tag: none | EasyVPN: 0 ||
Username: roy.fernandes | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.175 | Public IP: 117.204.168.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:38:02 IST Fri Jun 26 2020 | Duration: 6h:52m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 338928421 | Bytes Rx: 153068101 | IP Addr: 10.150.236.175 | Public IP: 117.204.168.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:38:02 IST Fri Jun 26 2020 | Duration: 6h:52m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 338928421 | Bytes Rx: 153068101 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63237 | Audit Session ID: 0a96cf690f7050005ef56692 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63237 | Audit Session ID: 0a96cf690f7050005ef56692 | Security Group Tag: none | EasyVPN: 0 ||
Username: kkoul | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.182 | Public IP: 42.108.227.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:40:26 IST Fri Jun 26 2020 | Duration: 6h:50m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 336621875 | Bytes Rx: 148896157 | IP Addr: 10.150.236.182 | Public IP: 42.108.227.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:40:26 IST Fri Jun 26 2020 | Duration: 6h:50m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 336621875 | Bytes Rx: 148896157 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63243 | Audit Session ID: 0a96cf690f70b0005ef56722 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63243 | Audit Session ID: 0a96cf690f70b0005ef56722 | Security Group Tag: none | EasyVPN: 0 ||
Username: sandesja | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.185 | Public IP: 157.33.142.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:42:11 IST Fri Jun 26 2020 | Duration: 6h:48m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 153840827 | Bytes Rx: 78977574 | IP Addr: 10.150.236.185 | Public IP: 157.33.142.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:42:11 IST Fri Jun 26 2020 | Duration: 6h:48m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 153840827 | Bytes Rx: 78977574 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63246 | Audit Session ID: 0a96cf690f70e0005ef5678b | Security Group Tag: none | EasyVPN: 0 |Session ID: 63246 | Audit Session ID: 0a96cf690f70e0005ef5678b | Security Group Tag: none | EasyVPN: 0 ||
Username: VasuVenk | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.13 | Public IP: 122.174.211.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:46:28 IST Fri Jun 26 2020 | Duration: 6h:44m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 410008618 | Bytes Rx: 84767329 | IP Addr: 10.150.236.13 | Public IP: 122.174.211.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:46:28 IST Fri Jun 26 2020 | Duration: 6h:44m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 410008618 | Bytes Rx: 84767329 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63252 | Audit Session ID: 0a96cf690f7140005ef5688c | Security Group Tag: none | EasyVPN: 0 |Session ID: 63252 | Audit Session ID: 0a96cf690f7140005ef5688c | Security Group Tag: none | EasyVPN: 0 ||
Username: NJaffer | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.161 | Public IP: 157.50.111.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:34 IST Fri Jun 26 2020 | Duration: 6h:41m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 198161155 | Bytes Rx: 20226449 | IP Addr: 10.150.236.161 | Public IP: 157.50.111.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:34 IST Fri Jun 26 2020 | Duration: 6h:41m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 198161155 | Bytes Rx: 20226449 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63256 | Audit Session ID: 0a96cf690f7180005ef56946 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63256 | Audit Session ID: 0a96cf690f7180005ef56946 | Security Group Tag: none | EasyVPN: 0 ||
Username: GBarkade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.14 | Public IP: 123.136.197.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:54:58 IST Fri Jun 26 2020 | Duration: 6h:35m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 464546747 | Bytes Rx: 130875775 | IP Addr: 10.150.236.14 | Public IP: 123.136.197.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:54:58 IST Fri Jun 26 2020 | Duration: 6h:35m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 464546747 | Bytes Rx: 130875775 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63265 | Audit Session ID: 0a96cf690f7210005ef56a8a | Security Group Tag: none | EasyVPN: 0 |Session ID: 63265 | Audit Session ID: 0a96cf690f7210005ef56a8a | Security Group Tag: none | EasyVPN: 0 ||
Username: dnyaneshwar.aher | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.105 | Public IP: 106.193.242.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:56:42 IST Fri Jun 26 2020 | Duration: 6h:34m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 923795752 | Bytes Rx: 167753712 | IP Addr: 10.150.237.105 | Public IP: 106.193.242.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:56:42 IST Fri Jun 26 2020 | Duration: 6h:34m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 923795752 | Bytes Rx: 167753712 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63269 | Audit Session ID: 0a96cf690f7250005ef56af2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63269 | Audit Session ID: 0a96cf690f7250005ef56af2 | Security Group Tag: none | EasyVPN: 0 ||
Username: SaumChat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.186 | Public IP: 42.110.143.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:58 IST Fri Jun 26 2020 | Duration: 6h:31m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 287349040 | Bytes Rx: 194497584 | IP Addr: 10.150.236.186 | Public IP: 42.110.143.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:58 IST Fri Jun 26 2020 | Duration: 6h:31m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 287349040 | Bytes Rx: 194497584 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63275 | Audit Session ID: 0a96cf690f72b0005ef56b7a | Security Group Tag: none | EasyVPN: 0 |Session ID: 63275 | Audit Session ID: 0a96cf690f72b0005ef56b7a | Security Group Tag: none | EasyVPN: 0 ||
Username: agopalak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: ETAC5 | IP Addr: 10.150.245.250 | Public IP: 1.23.208.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:59:29 IST Fri Jun 26 2020 | Duration: 6h:31m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1231706827 | Bytes Rx: 184290139 | IP Addr: 10.150.245.250 | Public IP: 1.23.208.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:59:29 IST Fri Jun 26 2020 | Duration: 6h:31m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1231706827 | Bytes Rx: 184290139 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63279 | Audit Session ID: 0a96cf690f72f0005ef56b99 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63279 | Audit Session ID: 0a96cf690f72f0005ef56b99 | Security Group Tag: none | EasyVPN: 0 ||
Username: varnaik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.198 | Public IP: 103.121.153.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:01:38 IST Fri Jun 26 2020 | Duration: 6h:29m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 193163923 | Bytes Rx: 76306720 | IP Addr: 10.150.236.198 | Public IP: 103.121.153.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:01:38 IST Fri Jun 26 2020 | Duration: 6h:29m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 193163923 | Bytes Rx: 76306720 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63292 | Audit Session ID: 0a96cf690f73c0005ef56c1a | Security Group Tag: none | EasyVPN: 0 |Session ID: 63292 | Audit Session ID: 0a96cf690f73c0005ef56c1a | Security Group Tag: none | EasyVPN: 0 ||
Username: AlkaShar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC4 | IP Addr: 10.150.245.13 | Public IP: 103.203.64.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:30 IST Fri Jun 26 2020 | Duration: 6h:27m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 339430738 | Bytes Rx: 248065674 | IP Addr: 10.150.245.13 | Public IP: 103.203.64.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:30 IST Fri Jun 26 2020 | Duration: 6h:27m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 339430738 | Bytes Rx: 248065674 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63296 | Audit Session ID: 0a96cf690f7400005ef56c8a | Security Group Tag: none | EasyVPN: 0 |Session ID: 63296 | Audit Session ID: 0a96cf690f7400005ef56c8a | Security Group Tag: none | EasyVPN: 0 ||
Username: harshada.shivdikar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC16 | IP Addr: 10.150.245.25 | Public IP: 182.237.175.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:46 IST Fri Jun 26 2020 | Duration: 6h:27m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 3080400329 | Bytes Rx: 501767770 | IP Addr: 10.150.245.25 | Public IP: 182.237.175.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:46 IST Fri Jun 26 2020 | Duration: 6h:27m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 3080400329 | Bytes Rx: 501767770 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63298 | Audit Session ID: 0a96cf690f7420005ef56c9a | Security Group Tag: none | EasyVPN: 0 |Session ID: 63298 | Audit Session ID: 0a96cf690f7420005ef56c9a | Security Group Tag: none | EasyVPN: 0 ||
