sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.199 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:08 IST Tue Jun 16 2020 | Duration: 3d 2h:37m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 7276709345 | Bytes Rx: 901590190 | IP Addr: 10.149.232.199 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:08 IST Tue Jun 16 2020 | Duration: 3d 2h:37m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 7276709345 | Bytes Rx: 901590190 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 153997 | Audit Session ID: 0a95072a2598d0005ee82dc0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 153997 | Audit Session ID: 0a95072a2598d0005ee82dc0 | Security Group Tag: none | EasyVPN: 0 ||
Username: mrasheed | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.171 | Public IP: 49.37.198.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:07 IST Fri Jun 19 2020 | Duration: 1h:20m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 98739807 | Bytes Rx: 21872648 | IP Addr: 10.149.232.171 | Public IP: 49.37.198.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:07 IST Fri Jun 19 2020 | Duration: 1h:20m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 98739807 | Bytes Rx: 21872648 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160896 | Audit Session ID: 0a95072a274800005eec344b | Security Group Tag: none | EasyVPN: 0 |Session ID: 160896 | Audit Session ID: 0a95072a274800005eec344b | Security Group Tag: none | EasyVPN: 0 ||
Username: lakannan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.173 | Public IP: 157.46.37.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:16 IST Fri Jun 19 2020 | Duration: 1h:20m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 184967931 | Bytes Rx: 48940275 | IP Addr: 10.149.232.173 | Public IP: 157.46.37.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:16 IST Fri Jun 19 2020 | Duration: 1h:20m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 184967931 | Bytes Rx: 48940275 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160898 | Audit Session ID: 0a95072a274820005eec3454 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160898 | Audit Session ID: 0a95072a274820005eec3454 | Security Group Tag: none | EasyVPN: 0 ||
Username: shushind | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.175 | Public IP: 106.210.231.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:45 IST Fri Jun 19 2020 | Duration: 1h:19m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 49815431 | Bytes Rx: 20393054 | IP Addr: 10.149.232.175 | Public IP: 106.210.231.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:45 IST Fri Jun 19 2020 | Duration: 1h:19m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 49815431 | Bytes Rx: 20393054 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160901 | Audit Session ID: 0a95072a274850005eec3471 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160901 | Audit Session ID: 0a95072a274850005eec3471 | Security Group Tag: none | EasyVPN: 0 ||
Username: VThatiko | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.176 | Public IP: 157.48.17.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:48 IST Fri Jun 19 2020 | Duration: 1h:19m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 59782908 | Bytes Rx: 33091867 | IP Addr: 10.149.232.176 | Public IP: 157.48.17.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:48 IST Fri Jun 19 2020 | Duration: 1h:19m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 59782908 | Bytes Rx: 33091867 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160902 | Audit Session ID: 0a95072a274860005eec3474 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160902 | Audit Session ID: 0a95072a274860005eec3474 | Security Group Tag: none | EasyVPN: 0 ||
Username: asmuruga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.177 | Public IP: 157.46.9.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:12 IST Fri Jun 19 2020 | Duration: 1h:19m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 42742375 | Bytes Rx: 61774463 | IP Addr: 10.149.232.177 | Public IP: 157.46.9.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:12 IST Fri Jun 19 2020 | Duration: 1h:19m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 42742375 | Bytes Rx: 61774463 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160903 | Audit Session ID: 0a95072a274870005eec348c | Security Group Tag: none | EasyVPN: 0 |Session ID: 160903 | Audit Session ID: 0a95072a274870005eec348c | Security Group Tag: none | EasyVPN: 0 ||
Username: monicaic | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.178 | Public IP: 103.144.232.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:22 IST Fri Jun 19 2020 | Duration: 1h:19m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 120505364 | Bytes Rx: 52099520 | IP Addr: 10.149.232.178 | Public IP: 103.144.232.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:22 IST Fri Jun 19 2020 | Duration: 1h:19m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 120505364 | Bytes Rx: 52099520 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160904 | Audit Session ID: 0a95072a274880005eec3496 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160904 | Audit Session ID: 0a95072a274880005eec3496 | Security Group Tag: none | EasyVPN: 0 ||
Username: sudkrish | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.179 | Public IP: 49.207.129.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:33 IST Fri Jun 19 2020 | Duration: 1h:18m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 37920068 | Bytes Rx: 51555702 | IP Addr: 10.149.232.179 | Public IP: 49.207.129.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:33 IST Fri Jun 19 2020 | Duration: 1h:18m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 37920068 | Bytes Rx: 51555702 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160905 | Audit Session ID: 0a95072a274890005eec34a1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160905 | Audit Session ID: 0a95072a274890005eec34a1 | Security Group Tag: none | EasyVPN: 0 ||
Username: vijgovin | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.180 | Public IP: 42.111.146.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:46 IST Fri Jun 19 2020 | Duration: 1h:18m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 183309432 | Bytes Rx: 13121395 | IP Addr: 10.149.232.180 | Public IP: 42.111.146.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:46 IST Fri Jun 19 2020 | Duration: 1h:18m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 183309432 | Bytes Rx: 13121395 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160906 | Audit Session ID: 0a95072a2748a0005eec34ae | Security Group Tag: none | EasyVPN: 0 |Session ID: 160906 | Audit Session ID: 0a95072a2748a0005eec34ae | Security Group Tag: none | EasyVPN: 0 ||
Username: psalokhe | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.181 | Public IP: 106.193.138.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:09 IST Fri Jun 19 2020 | Duration: 1h:18m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 88280328 | Bytes Rx: 18949981 | IP Addr: 10.149.232.181 | Public IP: 106.193.138.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:09 IST Fri Jun 19 2020 | Duration: 1h:18m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 88280328 | Bytes Rx: 18949981 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160907 | Audit Session ID: 0a95072a2748b0005eec34c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160907 | Audit Session ID: 0a95072a2748b0005eec34c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: pthambir | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.70 | Public IP: 106.208.139.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:58 IST Fri Jun 19 2020 | Duration: 1h:17m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 428343346 | Bytes Rx: 94594524 | IP Addr: 10.149.232.70 | Public IP: 106.208.139.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:58 IST Fri Jun 19 2020 | Duration: 1h:17m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 428343346 | Bytes Rx: 94594524 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160909 | Audit Session ID: 0a95072a2748d0005eec34f6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160909 | Audit Session ID: 0a95072a2748d0005eec34f6 | Security Group Tag: none | EasyVPN: 0 ||
Username: mr.madhusudhan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.72 | Public IP: 106.51.243.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:14 IST Fri Jun 19 2020 | Duration: 1h:16m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 108156026 | Bytes Rx: 32189559 | IP Addr: 10.149.232.72 | Public IP: 106.51.243.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:14 IST Fri Jun 19 2020 | Duration: 1h:16m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 108156026 | Bytes Rx: 32189559 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160911 | Audit Session ID: 0a95072a2748f0005eec3542 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160911 | Audit Session ID: 0a95072a2748f0005eec3542 | Security Group Tag: none | EasyVPN: 0 ||
Username: ranandha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.73 | Public IP: 49.205.77.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:35 IST Fri Jun 19 2020 | Duration: 1h:14m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 109972288 | Bytes Rx: 118016273 | IP Addr: 10.149.232.73 | Public IP: 49.205.77.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:18:35 IST Fri Jun 19 2020 | Duration: 1h:14m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 109972288 | Bytes Rx: 118016273 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160912 | Audit Session ID: 0a95072a274900005eec3593 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160912 | Audit Session ID: 0a95072a274900005eec3593 | Security Group Tag: none | EasyVPN: 0 ||
Username: n.dutta | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.14 | Public IP: 115.96.140.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:22:49 IST Fri Jun 19 2020 | Duration: 1h:10m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 23646558 | Bytes Rx: 7363513 | IP Addr: 10.149.232.14 | Public IP: 115.96.140.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:22:49 IST Fri Jun 19 2020 | Duration: 1h:10m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 23646558 | Bytes Rx: 7363513 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160915 | Audit Session ID: 0a95072a274930005eec3691 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160915 | Audit Session ID: 0a95072a274930005eec3691 | Security Group Tag: none | EasyVPN: 0 ||
Username: SAHIRE | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.243 | Public IP: 103.29.157.170 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:26:40 IST Fri Jun 19 2020 | Duration: 1h:06m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 81909769 | Bytes Rx: 16578473 | IP Addr: 10.149.232.243 | Public IP: 103.29.157.170 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:26:40 IST Fri Jun 19 2020 | Duration: 1h:06m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 81909769 | Bytes Rx: 16578473 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160916 | Audit Session ID: 0a95072a274940005eec3778 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160916 | Audit Session ID: 0a95072a274940005eec3778 | Security Group Tag: none | EasyVPN: 0 ||
Username: pourkank | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.244 | Public IP: 106.193.234.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:43 IST Fri Jun 19 2020 | Duration: 1h:05m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 31386948 | Bytes Rx: 11920460 | IP Addr: 10.149.232.244 | Public IP: 106.193.234.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:43 IST Fri Jun 19 2020 | Duration: 1h:05m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 31386948 | Bytes Rx: 11920460 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160917 | Audit Session ID: 0a95072a274950005eec37b7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160917 | Audit Session ID: 0a95072a274950005eec37b7 | Security Group Tag: none | EasyVPN: 0 ||
Username: s.venkatesh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.2 | Public IP: 49.206.127.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:54 IST Fri Jun 19 2020 | Duration: 1h:05m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 81497884 | Bytes Rx: 36090166 | IP Addr: 10.149.233.2 | Public IP: 49.206.127.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:54 IST Fri Jun 19 2020 | Duration: 1h:05m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 81497884 | Bytes Rx: 36090166 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160918 | Audit Session ID: 0a95072a274960005eec37c2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160918 | Audit Session ID: 0a95072a274960005eec37c2 | Security Group Tag: none | EasyVPN: 0 ||
Username: shankarg | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.254 | Public IP: 60.243.39.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:56 IST Fri Jun 19 2020 | Duration: 1h:05m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 59329417 | Bytes Rx: 50981275 | IP Addr: 10.149.232.254 | Public IP: 60.243.39.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:56 IST Fri Jun 19 2020 | Duration: 1h:05m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 59329417 | Bytes Rx: 50981275 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160919 | Audit Session ID: 0a95072a274970005eec37c4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160919 | Audit Session ID: 0a95072a274970005eec37c4 | Security Group Tag: none | EasyVPN: 0 ||
Username: KGKadam | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.1 | Public IP: 106.66.206.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:02 IST Fri Jun 19 2020 | Duration: 1h:05m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 53029462 | Bytes Rx: 24993861 | IP Addr: 10.149.233.1 | Public IP: 106.66.206.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:02 IST Fri Jun 19 2020 | Duration: 1h:05m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 53029462 | Bytes Rx: 24993861 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160920 | Audit Session ID: 0a95072a274980005eec37ca | Security Group Tag: none | EasyVPN: 0 |Session ID: 160920 | Audit Session ID: 0a95072a274980005eec37ca | Security Group Tag: none | EasyVPN: 0 ||
Username: amuravik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.3 | Public IP: 27.5.220.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:06 IST Fri Jun 19 2020 | Duration: 1h:05m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 25527158 | Bytes Rx: 10021269 | IP Addr: 10.149.233.3 | Public IP: 27.5.220.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:06 IST Fri Jun 19 2020 | Duration: 1h:05m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 25527158 | Bytes Rx: 10021269 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160921 | Audit Session ID: 0a95072a274990005eec37ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 160921 | Audit Session ID: 0a95072a274990005eec37ce | Security Group Tag: none | EasyVPN: 0 ||
Username: TGanguly | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.5 | Public IP: 106.211.153.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:10 IST Fri Jun 19 2020 | Duration: 1h:05m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 88372515 | Bytes Rx: 21648055 | IP Addr: 10.149.233.5 | Public IP: 106.211.153.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:10 IST Fri Jun 19 2020 | Duration: 1h:05m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 88372515 | Bytes Rx: 21648055 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160922 | Audit Session ID: 0a95072a2749a0005eec37d2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160922 | Audit Session ID: 0a95072a2749a0005eec37d2 | Security Group Tag: none | EasyVPN: 0 ||
