sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: danand | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.227 | Public IP: 182.68.124.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:06 IST Fri Jun 19 2020 | Duration: 4d 17h:27m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 1913951551 | Bytes Rx: 1358565734 | IP Addr: 10.147.96.227 | Public IP: 182.68.124.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:06 IST Fri Jun 19 2020 | Duration: 4d 17h:27m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 1913951551 | Bytes Rx: 1358565734 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39831 | Audit Session ID: 0a96cf6909b970005eec8706 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39831 | Audit Session ID: 0a96cf6909b970005eec8706 | Security Group Tag: none | EasyVPN: 0 ||
Username: shirawoo | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.207 | Public IP: 106.210.172.41 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 19:52:40 IST Tue Jun 23 2020 | Duration: 12h:40m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 474380056 | Bytes Rx: 328385664 | IP Addr: 10.150.237.207 | Public IP: 106.210.172.41 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 19:52:40 IST Tue Jun 23 2020 | Duration: 12h:40m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 474380056 | Bytes Rx: 328385664 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54458 | Audit Session ID: 0a96cf690d4ba0005ef21030 | Security Group Tag: none | EasyVPN: 0 |Session ID: 54458 | Audit Session ID: 0a96cf690d4ba0005ef21030 | Security Group Tag: none | EasyVPN: 0 ||
Username: mdarpall | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.155 | Public IP: 183.83.131.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:22:30 IST Tue Jun 23 2020 | Duration: 11h:10m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 197633373 | Bytes Rx: 34950633 | IP Addr: 10.150.236.155 | Public IP: 183.83.131.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:22:30 IST Tue Jun 23 2020 | Duration: 11h:10m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 197633373 | Bytes Rx: 34950633 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54675 | Audit Session ID: 0a96cf690d5930005ef2253e | Security Group Tag: none | EasyVPN: 0 |Session ID: 54675 | Audit Session ID: 0a96cf690d5930005ef2253e | Security Group Tag: none | EasyVPN: 0 ||
Username: AksNapte | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.99 | Public IP: 103.127.164.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:00:02 IST Tue Jun 23 2020 | Duration: 10h:33m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 220136359 | Bytes Rx: 21006864 | IP Addr: 10.150.236.99 | Public IP: 103.127.164.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:00:02 IST Tue Jun 23 2020 | Duration: 10h:33m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 220136359 | Bytes Rx: 21006864 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54754 | Audit Session ID: 0a96cf690d5e20005ef22e0a | Security Group Tag: none | EasyVPN: 0 |Session ID: 54754 | Audit Session ID: 0a96cf690d5e20005ef22e0a | Security Group Tag: none | EasyVPN: 0 ||
Username: shrikesh.pawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.58 | Public IP: 182.57.234.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 10h:18m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1913902823 | Bytes Rx: 116620680 | IP Addr: 10.150.237.58 | Public IP: 182.57.234.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 10h:18m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1913902823 | Bytes Rx: 116620680 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 |Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 ||
Username: Rzade | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.13 | Public IP: 42.108.249.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:04:22 IST Wed Jun 24 2020 | Duration: 7h:28m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 27637562 | Bytes Rx: 19916283 | IP Addr: 10.150.237.13 | Public IP: 42.108.249.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:04:22 IST Wed Jun 24 2020 | Duration: 7h:28m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 27637562 | Bytes Rx: 19916283 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54988 | Audit Session ID: 0a96cf690d6cc0005ef2593e | Security Group Tag: none | EasyVPN: 0 |Session ID: 54988 | Audit Session ID: 0a96cf690d6cc0005ef2593e | Security Group Tag: none | EasyVPN: 0 ||
Username: syedamja | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.248 | Public IP: 183.82.135.191 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 04:15:01 IST Wed Jun 24 2020 | Duration: 4h:18m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 1491831998 | Bytes Rx: 143040387 | IP Addr: 10.150.236.248 | Public IP: 183.82.135.191 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 04:15:01 IST Wed Jun 24 2020 | Duration: 4h:18m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 1491831998 | Bytes Rx: 143040387 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55088 | Audit Session ID: 0a96cf690d7300005ef285ed | Security Group Tag: none | EasyVPN: 0 |Session ID: 55088 | Audit Session ID: 0a96cf690d7300005ef285ed | Security Group Tag: none | EasyVPN: 0 ||
Username: dattkanh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.252 | Public IP: 49.35.53.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:38:33 IST Wed Jun 24 2020 | Duration: 2h:54m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 28341998 | Bytes Rx: 7843986 | IP Addr: 10.150.236.252 | Public IP: 49.35.53.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:38:33 IST Wed Jun 24 2020 | Duration: 2h:54m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 28341998 | Bytes Rx: 7843986 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55125 | Audit Session ID: 0a96cf690d7550005ef29981 | Security Group Tag: none | EasyVPN: 0 |Session ID: 55125 | Audit Session ID: 0a96cf690d7550005ef29981 | Security Group Tag: none | EasyVPN: 0 ||
Username: SurajMah | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.254 | Public IP: 106.193.113.27 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 05:42:26 IST Wed Jun 24 2020 | Duration: 2h:50m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 313141617 | Bytes Rx: 123044964 | IP Addr: 10.150.236.254 | Public IP: 106.193.113.27 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 05:42:26 IST Wed Jun 24 2020 | Duration: 2h:50m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 313141617 | Bytes Rx: 123044964 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55128 | Audit Session ID: 0a96cf690d7580005ef29a6a | Security Group Tag: none | EasyVPN: 0 |Session ID: 55128 | Audit Session ID: 0a96cf690d7580005ef29a6a | Security Group Tag: none | EasyVPN: 0 ||
Username: ArchanaP | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.65 | Public IP: 49.35.210.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:57:05 IST Wed Jun 24 2020 | Duration: 2h:36m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 365479363 | Bytes Rx: 62383707 | IP Addr: 10.150.237.65 | Public IP: 49.35.210.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:57:05 IST Wed Jun 24 2020 | Duration: 2h:36m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 365479363 | Bytes Rx: 62383707 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55135 | Audit Session ID: 0a96cf690d75f0005ef29dd9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 55135 | Audit Session ID: 0a96cf690d75f0005ef29dd9 | Security Group Tag: none | EasyVPN: 0 ||
Username: VasuVenk | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.98 | Public IP: 122.164.176.107 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 05:57:31 IST Wed Jun 24 2020 | Duration: 2h:35m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 56535779 | Bytes Rx: 6901024 | IP Addr: 10.150.236.98 | Public IP: 122.164.176.107 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 05:57:31 IST Wed Jun 24 2020 | Duration: 2h:35m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 56535779 | Bytes Rx: 6901024 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55136 | Audit Session ID: 0a96cf690d7600005ef29df3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 55136 | Audit Session ID: 0a96cf690d7600005ef29df3 | Security Group Tag: none | EasyVPN: 0 ||
Username: ilyas.mohammed | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.250 | Public IP: 106.220.169.82 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:14:44 IST Wed Jun 24 2020 | Duration: 2h:18m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 146386255 | Bytes Rx: 40712884 | IP Addr: 10.150.236.250 | Public IP: 106.220.169.82 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:14:44 IST Wed Jun 24 2020 | Duration: 2h:18m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 146386255 | Bytes Rx: 40712884 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55145 | Audit Session ID: 0a96cf690d7690005ef2a1fc | Security Group Tag: none | EasyVPN: 0 |Session ID: 55145 | Audit Session ID: 0a96cf690d7690005ef2a1fc | Security Group Tag: none | EasyVPN: 0 ||
Username: Pareshnath.swain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.248 | Public IP: 175.101.9.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:18:16 IST Wed Jun 24 2020 | Duration: 2h:15m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 96929343 | Bytes Rx: 23361662 | IP Addr: 10.150.237.248 | Public IP: 175.101.9.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:18:16 IST Wed Jun 24 2020 | Duration: 2h:15m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 96929343 | Bytes Rx: 23361662 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55150 | Audit Session ID: 0a96cf690d76e0005ef2a2d0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 55150 | Audit Session ID: 0a96cf690d76e0005ef2a2d0 | Security Group Tag: none | EasyVPN: 0 ||
Username: MoDhanda | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.250 | Public IP: 106.209.184.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:22:40 IST Wed Jun 24 2020 | Duration: 2h:10m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 50653600 | Bytes Rx: 20729277 | IP Addr: 10.150.237.250 | Public IP: 106.209.184.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:22:40 IST Wed Jun 24 2020 | Duration: 2h:10m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 50653600 | Bytes Rx: 20729277 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55154 | Audit Session ID: 0a96cf690d7720005ef2a3d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 55154 | Audit Session ID: 0a96cf690d7720005ef2a3d8 | Security Group Tag: none | EasyVPN: 0 ||
Username: vinod.neelakandhan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.251 | Public IP: 61.2.155.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:23:44 IST Wed Jun 24 2020 | Duration: 2h:09m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 7013141048 | Bytes Rx: 242358431 | IP Addr: 10.150.237.251 | Public IP: 61.2.155.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:23:44 IST Wed Jun 24 2020 | Duration: 2h:09m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 7013141048 | Bytes Rx: 242358431 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55155 | Audit Session ID: 0a96cf690d7730005ef2a418 | Security Group Tag: none | EasyVPN: 0 |Session ID: 55155 | Audit Session ID: 0a96cf690d7730005ef2a418 | Security Group Tag: none | EasyVPN: 0 ||
Username: shpatole | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.252 | Public IP: 157.33.131.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:24:36 IST Wed Jun 24 2020 | Duration: 2h:08m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 87060076 | Bytes Rx: 19807368 | IP Addr: 10.150.237.252 | Public IP: 157.33.131.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:24:36 IST Wed Jun 24 2020 | Duration: 2h:08m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 87060076 | Bytes Rx: 19807368 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55156 | Audit Session ID: 0a96cf690d7740005ef2a44c | Security Group Tag: none | EasyVPN: 0 |Session ID: 55156 | Audit Session ID: 0a96cf690d7740005ef2a44c | Security Group Tag: none | EasyVPN: 0 ||
Username: nikitasi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.253 | Public IP: 49.36.135.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:29:48 IST Wed Jun 24 2020 | Duration: 2h:03m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 45549075 | Bytes Rx: 18480830 | IP Addr: 10.150.236.253 | Public IP: 49.36.135.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:29:48 IST Wed Jun 24 2020 | Duration: 2h:03m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 45549075 | Bytes Rx: 18480830 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55162 | Audit Session ID: 0a96cf690d77a0005ef2a584 | Security Group Tag: none | EasyVPN: 0 |Session ID: 55162 | Audit Session ID: 0a96cf690d77a0005ef2a584 | Security Group Tag: none | EasyVPN: 0 ||
Username: RNarhe | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.5 | Public IP: 103.221.75.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:40:01 IST Wed Jun 24 2020 | Duration: 1h:53m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 53182281 | Bytes Rx: 28922009 | IP Addr: 10.150.237.5 | Public IP: 103.221.75.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:40:01 IST Wed Jun 24 2020 | Duration: 1h:53m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 53182281 | Bytes Rx: 28922009 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55170 | Audit Session ID: 0a96cf690d7820005ef2a7e9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 55170 | Audit Session ID: 0a96cf690d7820005ef2a7e9 | Security Group Tag: none | EasyVPN: 0 ||
Username: DiSankhe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC71 | IP Addr: 10.150.245.49 | Public IP: 103.29.119.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:18 IST Wed Jun 24 2020 | Duration: 1h:47m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 38748634 | Bytes Rx: 9922549 | IP Addr: 10.150.245.49 | Public IP: 103.29.119.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:18 IST Wed Jun 24 2020 | Duration: 1h:47m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 38748634 | Bytes Rx: 9922549 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55174 | Audit Session ID: 0a96cf690d7860005ef2a962 | Security Group Tag: none | EasyVPN: 0 |Session ID: 55174 | Audit Session ID: 0a96cf690d7860005ef2a962 | Security Group Tag: none | EasyVPN: 0 ||
Username: PranPati | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC8 | IP Addr: 10.150.245.17 | Public IP: 157.33.132.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:29 IST Wed Jun 24 2020 | Duration: 1h:46m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 31019256 | Bytes Rx: 16902286 | IP Addr: 10.150.245.17 | Public IP: 157.33.132.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:29 IST Wed Jun 24 2020 | Duration: 1h:46m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 31019256 | Bytes Rx: 16902286 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55175 | Audit Session ID: 0a96cf690d7870005ef2a96d | Security Group Tag: none | EasyVPN: 0 |Session ID: 55175 | Audit Session ID: 0a96cf690d7870005ef2a96d | Security Group Tag: none | EasyVPN: 0 ||
Username: bramados | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.4 | Public IP: 171.78.175.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:56 IST Wed Jun 24 2020 | Duration: 1h:39m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 249111673 | Bytes Rx: 30333029 | IP Addr: 10.150.236.4 | Public IP: 171.78.175.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:56 IST Wed Jun 24 2020 | Duration: 1h:39m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 249111673 | Bytes Rx: 30333029 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 55181 | Audit Session ID: 0a96cf690d78d0005ef2ab2c | Security Group Tag: none | EasyVPN: 0 |Session ID: 55181 | Audit Session ID: 0a96cf690d78d0005ef2ab2c | Security Group Tag: none | EasyVPN: 0 ||
