sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: NikSomas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.171 | Public IP: 182.73.130.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:53 IST Thu Jul 2 2020 | Duration: 17d 23h:51m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 2598160980 | Bytes Rx: 2718205520 | IP Addr: 10.150.236.171 | Public IP: 182.73.130.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:53 IST Thu Jul 2 2020 | Duration: 17d 23h:51m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 2598160980 | Bytes Rx: 2718205520 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 84317 | Audit Session ID: 0a96cf691495d0005efd64dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 84317 | Audit Session ID: 0a96cf691495d0005efd64dd | Security Group Tag: none | EasyVPN: 0 ||
Username: poonarya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.200 | Public IP: 117.254.192.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:36 IST Mon Jul 20 2020 | Duration: 1h:33m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 110019030 | Bytes Rx: 8885438 | IP Addr: 10.150.236.200 | Public IP: 117.254.192.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:36 IST Mon Jul 20 2020 | Duration: 1h:33m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 110019030 | Bytes Rx: 8885438 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142489 | Audit Session ID: 0a96cf6922c990005f1507e4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142489 | Audit Session ID: 0a96cf6922c990005f1507e4 | Security Group Tag: none | EasyVPN: 0 ||
Username: subhassh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.201 | Public IP: 27.57.165.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:37 IST Mon Jul 20 2020 | Duration: 1h:33m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 39716148 | Bytes Rx: 15328361 | IP Addr: 10.150.236.201 | Public IP: 27.57.165.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:37 IST Mon Jul 20 2020 | Duration: 1h:33m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 39716148 | Bytes Rx: 15328361 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142490 | Audit Session ID: 0a96cf6922c9a0005f1507e5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142490 | Audit Session ID: 0a96cf6922c9a0005f1507e5 | Security Group Tag: none | EasyVPN: 0 ||
Username: vwakase | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.142 | Public IP: 49.35.4.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:40 IST Mon Jul 20 2020 | Duration: 1h:33m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 57264841 | Bytes Rx: 21539829 | IP Addr: 10.150.236.142 | Public IP: 49.35.4.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:40 IST Mon Jul 20 2020 | Duration: 1h:33m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 57264841 | Bytes Rx: 21539829 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142491 | Audit Session ID: 0a96cf6922c9b0005f1507e8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142491 | Audit Session ID: 0a96cf6922c9b0005f1507e8 | Security Group Tag: none | EasyVPN: 0 ||
Username: prmishra | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.143 | Public IP: 47.8.167.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:27:08 IST Mon Jul 20 2020 | Duration: 1h:32m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 52756376 | Bytes Rx: 12211028 | IP Addr: 10.150.236.143 | Public IP: 47.8.167.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:27:08 IST Mon Jul 20 2020 | Duration: 1h:32m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 52756376 | Bytes Rx: 12211028 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142493 | Audit Session ID: 0a96cf6922c9d0005f150804 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142493 | Audit Session ID: 0a96cf6922c9d0005f150804 | Security Group Tag: none | EasyVPN: 0 ||
Username: abillore | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.199 | Public IP: 157.34.24.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:27:14 IST Mon Jul 20 2020 | Duration: 1h:32m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 63579140 | Bytes Rx: 8541615 | IP Addr: 10.150.236.199 | Public IP: 157.34.24.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:27:14 IST Mon Jul 20 2020 | Duration: 1h:32m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 63579140 | Bytes Rx: 8541615 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142494 | Audit Session ID: 0a96cf6922c9e0005f15080a | Security Group Tag: none | EasyVPN: 0 |Session ID: 142494 | Audit Session ID: 0a96cf6922c9e0005f15080a | Security Group Tag: none | EasyVPN: 0 ||
Username: MMunikri | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.160 | Public IP: 27.59.19.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:20 IST Mon Jul 20 2020 | Duration: 1h:31m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 53122130 | Bytes Rx: 25801456 | IP Addr: 10.150.237.160 | Public IP: 27.59.19.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:20 IST Mon Jul 20 2020 | Duration: 1h:31m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 53122130 | Bytes Rx: 25801456 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142495 | Audit Session ID: 0a96cf6922c9f0005f15084c | Security Group Tag: none | EasyVPN: 0 |Session ID: 142495 | Audit Session ID: 0a96cf6922c9f0005f15084c | Security Group Tag: none | EasyVPN: 0 ||
Username: aingale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.202 | Public IP: 106.210.133.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:31 IST Mon Jul 20 2020 | Duration: 1h:31m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 114084014 | Bytes Rx: 54969892 | IP Addr: 10.150.236.202 | Public IP: 106.210.133.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:31 IST Mon Jul 20 2020 | Duration: 1h:31m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 114084014 | Bytes Rx: 54969892 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142496 | Audit Session ID: 0a96cf6922ca00005f150857 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142496 | Audit Session ID: 0a96cf6922ca00005f150857 | Security Group Tag: none | EasyVPN: 0 ||
Username: satishs | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.203 | Public IP: 175.100.139.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:29:01 IST Mon Jul 20 2020 | Duration: 1h:31m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 278316351 | Bytes Rx: 20390632 | IP Addr: 10.150.236.203 | Public IP: 175.100.139.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:29:01 IST Mon Jul 20 2020 | Duration: 1h:31m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 278316351 | Bytes Rx: 20390632 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142497 | Audit Session ID: 0a96cf6922ca10005f150875 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142497 | Audit Session ID: 0a96cf6922ca10005f150875 | Security Group Tag: none | EasyVPN: 0 ||
Username: MQureish | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.165 | Public IP: 42.107.131.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:30:00 IST Mon Jul 20 2020 | Duration: 1h:30m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 9141487 | Bytes Rx: 11276832 | IP Addr: 10.150.237.165 | Public IP: 42.107.131.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:30:00 IST Mon Jul 20 2020 | Duration: 1h:30m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 9141487 | Bytes Rx: 11276832 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142500 | Audit Session ID: 0a96cf6922ca40005f1508b0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142500 | Audit Session ID: 0a96cf6922ca40005f1508b0 | Security Group Tag: none | EasyVPN: 0 ||
Username: mdhurve | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.25 | Public IP: 106.210.182.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:35 IST Mon Jul 20 2020 | Duration: 1h:28m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 36646630 | Bytes Rx: 19962049 | IP Addr: 10.150.236.25 | Public IP: 106.210.182.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:35 IST Mon Jul 20 2020 | Duration: 1h:28m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 36646630 | Bytes Rx: 19962049 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142501 | Audit Session ID: 0a96cf6922ca50005f15090f | Security Group Tag: none | EasyVPN: 0 |Session ID: 142501 | Audit Session ID: 0a96cf6922ca50005f15090f | Security Group Tag: none | EasyVPN: 0 ||
Username: neetikba | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.31 | Public IP: 1.38.44.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:41 IST Mon Jul 20 2020 | Duration: 1h:28m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 34639353 | Bytes Rx: 14107219 | IP Addr: 10.150.236.31 | Public IP: 1.38.44.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:41 IST Mon Jul 20 2020 | Duration: 1h:28m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 34639353 | Bytes Rx: 14107219 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142502 | Audit Session ID: 0a96cf6922ca60005f150915 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142502 | Audit Session ID: 0a96cf6922ca60005f150915 | Security Group Tag: none | EasyVPN: 0 ||
Username: amankaus | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.38 | Public IP: 103.51.209.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:32:16 IST Mon Jul 20 2020 | Duration: 1h:27m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 20690163 | Bytes Rx: 12598135 | IP Addr: 10.150.236.38 | Public IP: 103.51.209.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:32:16 IST Mon Jul 20 2020 | Duration: 1h:27m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 20690163 | Bytes Rx: 12598135 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142504 | Audit Session ID: 0a96cf6922ca80005f150938 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142504 | Audit Session ID: 0a96cf6922ca80005f150938 | Security Group Tag: none | EasyVPN: 0 ||
Username: manipawa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.39 | Public IP: 183.82.132.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:32:40 IST Mon Jul 20 2020 | Duration: 1h:27m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 123363281 | Bytes Rx: 23023954 | IP Addr: 10.150.236.39 | Public IP: 183.82.132.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:32:40 IST Mon Jul 20 2020 | Duration: 1h:27m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 123363281 | Bytes Rx: 23023954 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142506 | Audit Session ID: 0a96cf6922caa0005f150950 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142506 | Audit Session ID: 0a96cf6922caa0005f150950 | Security Group Tag: none | EasyVPN: 0 ||
Username: pumathe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.40 | Public IP: 43.241.132.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:33:12 IST Mon Jul 20 2020 | Duration: 1h:26m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 9479685 | Bytes Rx: 6151797 | IP Addr: 10.150.236.40 | Public IP: 43.241.132.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:33:12 IST Mon Jul 20 2020 | Duration: 1h:26m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 9479685 | Bytes Rx: 6151797 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142507 | Audit Session ID: 0a96cf6922cab0005f150970 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142507 | Audit Session ID: 0a96cf6922cab0005f150970 | Security Group Tag: none | EasyVPN: 0 ||
Username: mukeshbk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.41 | Public IP: 157.49.64.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:33:46 IST Mon Jul 20 2020 | Duration: 1h:26m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 384383812 | Bytes Rx: 41775733 | IP Addr: 10.150.236.41 | Public IP: 157.49.64.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:33:46 IST Mon Jul 20 2020 | Duration: 1h:26m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 384383812 | Bytes Rx: 41775733 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142508 | Audit Session ID: 0a96cf6922cac0005f150992 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142508 | Audit Session ID: 0a96cf6922cac0005f150992 | Security Group Tag: none | EasyVPN: 0 ||
Username: sanjanap | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.42 | Public IP: 103.252.26.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:35:07 IST Mon Jul 20 2020 | Duration: 1h:25m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 78281703 | Bytes Rx: 34235121 | IP Addr: 10.150.236.42 | Public IP: 103.252.26.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:35:07 IST Mon Jul 20 2020 | Duration: 1h:25m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 78281703 | Bytes Rx: 34235121 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142509 | Audit Session ID: 0a96cf6922cad0005f1509e3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142509 | Audit Session ID: 0a96cf6922cad0005f1509e3 | Security Group Tag: none | EasyVPN: 0 ||
Username: parag.rodrigues | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.43 | Public IP: 103.212.142.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:35:20 IST Mon Jul 20 2020 | Duration: 1h:24m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 129968328 | Bytes Rx: 59643042 | IP Addr: 10.150.236.43 | Public IP: 103.212.142.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:35:20 IST Mon Jul 20 2020 | Duration: 1h:24m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 129968328 | Bytes Rx: 59643042 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142513 | Audit Session ID: 0a96cf6922cb10005f1509f0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142513 | Audit Session ID: 0a96cf6922cb10005f1509f0 | Security Group Tag: none | EasyVPN: 0 ||
Username: lakannan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.37 | Public IP: 49.206.126.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:01 IST Mon Jul 20 2020 | Duration: 1h:24m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 170511691 | Bytes Rx: 33515397 | IP Addr: 10.150.236.37 | Public IP: 49.206.126.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:01 IST Mon Jul 20 2020 | Duration: 1h:24m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 170511691 | Bytes Rx: 33515397 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142514 | Audit Session ID: 0a96cf6922cb20005f150a19 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142514 | Audit Session ID: 0a96cf6922cb20005f150a19 | Security Group Tag: none | EasyVPN: 0 ||
Username: AlkeshkP | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.45 | Public IP: 114.31.181.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:05 IST Mon Jul 20 2020 | Duration: 1h:24m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 42475061 | Bytes Rx: 14462986 | IP Addr: 10.150.236.45 | Public IP: 114.31.181.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:05 IST Mon Jul 20 2020 | Duration: 1h:24m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 42475061 | Bytes Rx: 14462986 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142515 | Audit Session ID: 0a96cf6922cb30005f150a1d | Security Group Tag: none | EasyVPN: 0 |Session ID: 142515 | Audit Session ID: 0a96cf6922cb30005f150a1d | Security Group Tag: none | EasyVPN: 0 ||
