sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.2 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:15 IST Mon Jun 8 2020 | Duration: 2d 23h:08m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 6244643410 | Bytes Rx: 887994948 | IP Addr: 10.149.235.2 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:15 IST Mon Jun 8 2020 | Duration: 2d 23h:08m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 6244643410 | Bytes Rx: 887994948 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154966 | Audit Session ID: 0a95072b25d560005edd92c7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154966 | Audit Session ID: 0a95072b25d560005edd92c7 | Security Group Tag: none | EasyVPN: 0 ||
Username: jmali | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.215 | Public IP: 106.210.145.135 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 20:40:25 IST Wed Jun 10 2020 | Duration: 9h:19m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 931911691 | Bytes Rx: 206637117 | IP Addr: 10.149.235.215 | Public IP: 106.210.145.135 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 20:40:25 IST Wed Jun 10 2020 | Duration: 9h:19m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 931911691 | Bytes Rx: 206637117 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162257 | Audit Session ID: 0a95072b279d10005ee0f7e1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162257 | Audit Session ID: 0a95072b279d10005ee0f7e1 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajac | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.216 | Public IP: 182.65.73.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:45:08 IST Wed Jun 10 2020 | Duration: 9h:15m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 1071259186 | Bytes Rx: 208338258 | IP Addr: 10.149.235.216 | Public IP: 182.65.73.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:45:08 IST Wed Jun 10 2020 | Duration: 9h:15m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 1071259186 | Bytes Rx: 208338258 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162271 | Audit Session ID: 0a95072b279df0005ee0f8fc | Security Group Tag: none | EasyVPN: 0 |Session ID: 162271 | Audit Session ID: 0a95072b279df0005ee0f8fc | Security Group Tag: none | EasyVPN: 0 ||
Username: aadikhan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.48 | Public IP: 219.91.248.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:49:38 IST Wed Jun 10 2020 | Duration: 9h:10m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 3830170593 | Bytes Rx: 345421552 | IP Addr: 10.149.235.48 | Public IP: 219.91.248.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:49:38 IST Wed Jun 10 2020 | Duration: 9h:10m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 3830170593 | Bytes Rx: 345421552 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162282 | Audit Session ID: 0a95072b279ea0005ee0fa0a | Security Group Tag: none | EasyVPN: 0 |Session ID: 162282 | Audit Session ID: 0a95072b279ea0005ee0fa0a | Security Group Tag: none | EasyVPN: 0 ||
Username: Spuri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.84 | Public IP: 103.114.224.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:00:50 IST Wed Jun 10 2020 | Duration: 8h:59m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 4320818690 | Bytes Rx: 381207501 | IP Addr: 10.149.235.84 | Public IP: 103.114.224.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:00:50 IST Wed Jun 10 2020 | Duration: 8h:59m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 4320818690 | Bytes Rx: 381207501 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162289 | Audit Session ID: 0a95072b279f10005ee0fcaa | Security Group Tag: none | EasyVPN: 0 |Session ID: 162289 | Audit Session ID: 0a95072b279f10005ee0fcaa | Security Group Tag: none | EasyVPN: 0 ||
Username: salsonaw | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.244 | Public IP: 45.127.44.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:03:38 IST Wed Jun 10 2020 | Duration: 8h:56m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1042880140 | Bytes Rx: 198427071 | IP Addr: 10.149.234.244 | Public IP: 45.127.44.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:03:38 IST Wed Jun 10 2020 | Duration: 8h:56m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1042880140 | Bytes Rx: 198427071 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162296 | Audit Session ID: 0a95072b279f80005ee0fd52 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162296 | Audit Session ID: 0a95072b279f80005ee0fd52 | Security Group Tag: none | EasyVPN: 0 ||
Username: pratinga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.175 | Public IP: 124.66.170.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:23:38 IST Wed Jun 10 2020 | Duration: 8h:36m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1382640101 | Bytes Rx: 126361257 | IP Addr: 10.149.234.175 | Public IP: 124.66.170.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:23:38 IST Wed Jun 10 2020 | Duration: 8h:36m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1382640101 | Bytes Rx: 126361257 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162321 | Audit Session ID: 0a95072b27a110005ee10202 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162321 | Audit Session ID: 0a95072b27a110005ee10202 | Security Group Tag: none | EasyVPN: 0 ||
Username: rkothapa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.135 | Public IP: 157.44.253.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:27:02 IST Wed Jun 10 2020 | Duration: 8h:33m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 349655257 | Bytes Rx: 148806166 | IP Addr: 10.149.234.135 | Public IP: 157.44.253.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:27:02 IST Wed Jun 10 2020 | Duration: 8h:33m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 349655257 | Bytes Rx: 148806166 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162327 | Audit Session ID: 0a95072b27a170005ee102ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 162327 | Audit Session ID: 0a95072b27a170005ee102ce | Security Group Tag: none | EasyVPN: 0 ||
Username: abmanoha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.103 | Public IP: 49.207.142.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:40:45 IST Wed Jun 10 2020 | Duration: 8h:19m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 1544209312 | Bytes Rx: 288120745 | IP Addr: 10.149.234.103 | Public IP: 49.207.142.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:40:45 IST Wed Jun 10 2020 | Duration: 8h:19m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 1544209312 | Bytes Rx: 288120745 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162336 | Audit Session ID: 0a95072b27a200005ee10605 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162336 | Audit Session ID: 0a95072b27a200005ee10605 | Security Group Tag: none | EasyVPN: 0 ||
Username: shimacha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.245 | Public IP: 157.44.206.96 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:12:17 IST Wed Jun 10 2020 | Duration: 7h:48m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 822744709 | Bytes Rx: 165212789 | IP Addr: 10.149.234.245 | Public IP: 157.44.206.96 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:12:17 IST Wed Jun 10 2020 | Duration: 7h:48m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 822744709 | Bytes Rx: 165212789 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162357 | Audit Session ID: 0a95072b27a350005ee10d69 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162357 | Audit Session ID: 0a95072b27a350005ee10d69 | Security Group Tag: none | EasyVPN: 0 ||
Username: prabpad | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.121 | Public IP: 157.41.218.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:52:06 IST Wed Jun 10 2020 | Duration: 6h:08m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 349474189 | Bytes Rx: 84850188 | IP Addr: 10.149.234.121 | Public IP: 157.41.218.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:52:06 IST Wed Jun 10 2020 | Duration: 6h:08m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 349474189 | Bytes Rx: 84850188 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162437 | Audit Session ID: 0a95072b27a850005ee124ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 162437 | Audit Session ID: 0a95072b27a850005ee124ce | Security Group Tag: none | EasyVPN: 0 ||
Username: kabilane | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.24 | Public IP: 157.50.236.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:30:16 IST Thu Jun 11 2020 | Duration: 5h:30m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 503965690 | Bytes Rx: 61841722 | IP Addr: 10.149.235.24 | Public IP: 157.50.236.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:30:16 IST Thu Jun 11 2020 | Duration: 5h:30m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 503965690 | Bytes Rx: 61841722 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162450 | Audit Session ID: 0a95072b27a920005ee12dc0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162450 | Audit Session ID: 0a95072b27a920005ee12dc0 | Security Group Tag: none | EasyVPN: 0 ||
Username: fazulurr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.189 | Public IP: 117.209.189.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:45:10 IST Thu Jun 11 2020 | Duration: 3h:15m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 248992595 | Bytes Rx: 75493038 | IP Addr: 10.149.234.189 | Public IP: 117.209.189.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:45:10 IST Thu Jun 11 2020 | Duration: 3h:15m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 248992595 | Bytes Rx: 75493038 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162463 | Audit Session ID: 0a95072b27a9f0005ee14d5e | Security Group Tag: none | EasyVPN: 0 |Session ID: 162463 | Audit Session ID: 0a95072b27a9f0005ee14d5e | Security Group Tag: none | EasyVPN: 0 ||
Username: pravputt | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.186 | Public IP: 157.48.36.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:05:20 IST Thu Jun 11 2020 | Duration: 1h:55m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 31184532 | Bytes Rx: 18846147 | IP Addr: 10.149.235.186 | Public IP: 157.48.36.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:05:20 IST Thu Jun 11 2020 | Duration: 1h:55m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 31184532 | Bytes Rx: 18846147 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162465 | Audit Session ID: 0a95072b27aa10005ee16028 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162465 | Audit Session ID: 0a95072b27aa10005ee16028 | Security Group Tag: none | EasyVPN: 0 ||
Username: pkawatka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.132 | Public IP: 112.133.251.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:12:50 IST Thu Jun 11 2020 | Duration: 1h:47m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 248778529 | Bytes Rx: 22348501 | IP Addr: 10.149.235.132 | Public IP: 112.133.251.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:12:50 IST Thu Jun 11 2020 | Duration: 1h:47m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 248778529 | Bytes Rx: 22348501 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162466 | Audit Session ID: 0a95072b27aa20005ee161ea | Security Group Tag: none | EasyVPN: 0 |Session ID: 162466 | Audit Session ID: 0a95072b27aa20005ee161ea | Security Group Tag: none | EasyVPN: 0 ||
Username: pkamalak | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.247 | Public IP: 157.46.33.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:52:50 IST Thu Jun 11 2020 | Duration: 1h:07m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 94693022 | Bytes Rx: 52511265 | IP Addr: 10.149.235.247 | Public IP: 157.46.33.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:52:50 IST Thu Jun 11 2020 | Duration: 1h:07m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 94693022 | Bytes Rx: 52511265 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162472 | Audit Session ID: 0a95072b27aa80005ee16b4a | Security Group Tag: none | EasyVPN: 0 |Session ID: 162472 | Audit Session ID: 0a95072b27aa80005ee16b4a | Security Group Tag: none | EasyVPN: 0 ||
Username: sumit.dahale | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.229 | Public IP: 117.211.152.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:02:26 IST Thu Jun 11 2020 | Duration: 0h:57m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 3708889 | Bytes Rx: 3929383 | IP Addr: 10.149.235.229 | Public IP: 117.211.152.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:02:26 IST Thu Jun 11 2020 | Duration: 0h:57m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 3708889 | Bytes Rx: 3929383 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162473 | Audit Session ID: 0a95072b27aa90005ee16d8a | Security Group Tag: none | EasyVPN: 0 |Session ID: 162473 | Audit Session ID: 0a95072b27aa90005ee16d8a | Security Group Tag: none | EasyVPN: 0 ||
Username: avinasha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.245 | Public IP: 49.35.213.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:11:01 IST Thu Jun 11 2020 | Duration: 0h:49m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 200870325 | Bytes Rx: 13614750 | IP Addr: 10.149.235.245 | Public IP: 49.35.213.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:11:01 IST Thu Jun 11 2020 | Duration: 0h:49m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 200870325 | Bytes Rx: 13614750 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162474 | Audit Session ID: 0a95072b27aaa0005ee16f8d | Security Group Tag: none | EasyVPN: 0 |Session ID: 162474 | Audit Session ID: 0a95072b27aaa0005ee16f8d | Security Group Tag: none | EasyVPN: 0 ||
Username: georgeB | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.77 | Public IP: 223.227.21.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:13:16 IST Thu Jun 11 2020 | Duration: 0h:47m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 42869126 | Bytes Rx: 9113837 | IP Addr: 10.149.235.77 | Public IP: 223.227.21.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:13:16 IST Thu Jun 11 2020 | Duration: 0h:47m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 42869126 | Bytes Rx: 9113837 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162476 | Audit Session ID: 0a95072b27aac0005ee17014 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162476 | Audit Session ID: 0a95072b27aac0005ee17014 | Security Group Tag: none | EasyVPN: 0 ||
Username: Manishan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.79 | Public IP: 42.109.134.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:27:49 IST Thu Jun 11 2020 | Duration: 0h:32m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 9900862 | Bytes Rx: 4033592 | IP Addr: 10.149.235.79 | Public IP: 42.109.134.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:27:49 IST Thu Jun 11 2020 | Duration: 0h:32m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 9900862 | Bytes Rx: 4033592 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162478 | Audit Session ID: 0a95072b27aae0005ee1737d | Security Group Tag: none | EasyVPN: 0 |Session ID: 162478 | Audit Session ID: 0a95072b27aae0005ee1737d | Security Group Tag: none | EasyVPN: 0 ||
