sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: shrikesh.pawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.175 | Public IP: 182.57.224.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:33:22 IST Mon Jun 15 2020 | Duration: 1d 19h:02m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 2010371184 | Bytes Rx: 626495229 | IP Addr: 10.147.96.175 | Public IP: 182.57.224.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:33:22 IST Mon Jun 15 2020 | Duration: 1d 19h:02m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 2010371184 | Bytes Rx: 626495229 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 24910 | Audit Session ID: 0a96cf690614e0005ee7395a | Security Group Tag: none | EasyVPN: 0 |Session ID: 24910 | Audit Session ID: 0a96cf690614e0005ee7395a | Security Group Tag: none | EasyVPN: 0 ||
Username: SDADSENA | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.241 | Public IP: 49.35.199.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:09 IST Wed Jun 17 2020 | Duration: 2h:01m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 99207443 | Bytes Rx: 17033704 | IP Addr: 10.150.236.241 | Public IP: 49.35.199.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:09 IST Wed Jun 17 2020 | Duration: 2h:01m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 99207443 | Bytes Rx: 17033704 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30486 | Audit Session ID: 0a96cf69077160005ee97a19 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30486 | Audit Session ID: 0a96cf69077160005ee97a19 | Security Group Tag: none | EasyVPN: 0 ||
Username: NShikhar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.242 | Public IP: 103.110.254.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:44 IST Wed Jun 17 2020 | Duration: 2h:01m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 179984453 | Bytes Rx: 12854615 | IP Addr: 10.150.236.242 | Public IP: 103.110.254.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:44 IST Wed Jun 17 2020 | Duration: 2h:01m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 179984453 | Bytes Rx: 12854615 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30487 | Audit Session ID: 0a96cf69077170005ee97a3c | Security Group Tag: none | EasyVPN: 0 |Session ID: 30487 | Audit Session ID: 0a96cf69077170005ee97a3c | Security Group Tag: none | EasyVPN: 0 ||
Username: VaiYeole | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.243 | Public IP: 106.193.199.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:35:22 IST Wed Jun 17 2020 | Duration: 2h:00m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 43515792 | Bytes Rx: 15204372 | IP Addr: 10.150.236.243 | Public IP: 106.193.199.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:35:22 IST Wed Jun 17 2020 | Duration: 2h:00m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 43515792 | Bytes Rx: 15204372 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30488 | Audit Session ID: 0a96cf69077180005ee97a62 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30488 | Audit Session ID: 0a96cf69077180005ee97a62 | Security Group Tag: none | EasyVPN: 0 ||
Username: prphular | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.53 | Public IP: 157.33.144.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:09 IST Wed Jun 17 2020 | Duration: 1h:59m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 164563339 | Bytes Rx: 297845734 | IP Addr: 10.150.237.53 | Public IP: 157.33.144.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:09 IST Wed Jun 17 2020 | Duration: 1h:59m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 164563339 | Bytes Rx: 297845734 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30490 | Audit Session ID: 0a96cf690771a0005ee97a91 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30490 | Audit Session ID: 0a96cf690771a0005ee97a91 | Security Group Tag: none | EasyVPN: 0 ||
Username: a.bhagwatkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.56 | Public IP: 106.210.211.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:41 IST Wed Jun 17 2020 | Duration: 1h:59m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 116116967 | Bytes Rx: 24525354 | IP Addr: 10.150.237.56 | Public IP: 106.210.211.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:41 IST Wed Jun 17 2020 | Duration: 1h:59m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 116116967 | Bytes Rx: 24525354 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30492 | Audit Session ID: 0a96cf690771c0005ee97ab1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30492 | Audit Session ID: 0a96cf690771c0005ee97ab1 | Security Group Tag: none | EasyVPN: 0 ||
Username: vikasjai | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.57 | Public IP: 152.57.3.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:44 IST Wed Jun 17 2020 | Duration: 1h:59m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 177523982 | Bytes Rx: 31822594 | IP Addr: 10.150.237.57 | Public IP: 152.57.3.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:44 IST Wed Jun 17 2020 | Duration: 1h:59m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 177523982 | Bytes Rx: 31822594 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30494 | Audit Session ID: 0a96cf690771e0005ee97ab4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30494 | Audit Session ID: 0a96cf690771e0005ee97ab4 | Security Group Tag: none | EasyVPN: 0 ||
Username: AksNapte | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.61 | Public IP: 183.87.42.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:10 IST Wed Jun 17 2020 | Duration: 1h:57m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 177960761 | Bytes Rx: 9138414 | IP Addr: 10.150.237.61 | Public IP: 183.87.42.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:10 IST Wed Jun 17 2020 | Duration: 1h:57m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 177960761 | Bytes Rx: 9138414 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30497 | Audit Session ID: 0a96cf69077210005ee97b0a | Security Group Tag: none | EasyVPN: 0 |Session ID: 30497 | Audit Session ID: 0a96cf69077210005ee97b0a | Security Group Tag: none | EasyVPN: 0 ||
Username: ashwakum | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.60 | Public IP: 103.217.117.132 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:38:12 IST Wed Jun 17 2020 | Duration: 1h:57m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 89340563 | Bytes Rx: 24567660 | IP Addr: 10.150.237.60 | Public IP: 103.217.117.132 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:38:12 IST Wed Jun 17 2020 | Duration: 1h:57m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 89340563 | Bytes Rx: 24567660 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30498 | Audit Session ID: 0a96cf69077220005ee97b0c | Security Group Tag: none | EasyVPN: 0 |Session ID: 30498 | Audit Session ID: 0a96cf69077220005ee97b0c | Security Group Tag: none | EasyVPN: 0 ||
Username: ankuskat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.62 | Public IP: 157.33.169.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:37 IST Wed Jun 17 2020 | Duration: 1h:57m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 58105583 | Bytes Rx: 22205594 | IP Addr: 10.150.237.62 | Public IP: 157.33.169.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:37 IST Wed Jun 17 2020 | Duration: 1h:57m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 58105583 | Bytes Rx: 22205594 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30499 | Audit Session ID: 0a96cf69077230005ee97b25 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30499 | Audit Session ID: 0a96cf69077230005ee97b25 | Security Group Tag: none | EasyVPN: 0 ||
Username: PHCHAVAN | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.203 | Public IP: 103.229.247.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:48 IST Wed Jun 17 2020 | Duration: 1h:56m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 39343687 | Bytes Rx: 9765857 | IP Addr: 10.150.236.203 | Public IP: 103.229.247.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:48 IST Wed Jun 17 2020 | Duration: 1h:56m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 39343687 | Bytes Rx: 9765857 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30500 | Audit Session ID: 0a96cf69077240005ee97b6c | Security Group Tag: none | EasyVPN: 0 |Session ID: 30500 | Audit Session ID: 0a96cf69077240005ee97b6c | Security Group Tag: none | EasyVPN: 0 ||
Username: spatne | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.163 | Public IP: 106.220.165.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:31 IST Wed Jun 17 2020 | Duration: 1h:55m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 71831719 | Bytes Rx: 23504815 | IP Addr: 10.150.236.163 | Public IP: 106.220.165.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:31 IST Wed Jun 17 2020 | Duration: 1h:55m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 71831719 | Bytes Rx: 23504815 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30502 | Audit Session ID: 0a96cf69077260005ee97b97 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30502 | Audit Session ID: 0a96cf69077260005ee97b97 | Security Group Tag: none | EasyVPN: 0 ||
Username: mayurlal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.158 | Public IP: 157.33.167.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:08 IST Wed Jun 17 2020 | Duration: 1h:54m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 255071629 | Bytes Rx: 49748367 | IP Addr: 10.150.236.158 | Public IP: 157.33.167.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:08 IST Wed Jun 17 2020 | Duration: 1h:54m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 255071629 | Bytes Rx: 49748367 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30504 | Audit Session ID: 0a96cf69077280005ee97bf8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30504 | Audit Session ID: 0a96cf69077280005ee97bf8 | Security Group Tag: none | EasyVPN: 0 ||
Username: atulkuma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC23 | IP Addr: 10.150.245.32 | Public IP: 49.36.55.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:29 IST Wed Jun 17 2020 | Duration: 1h:53m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 174570105 | Bytes Rx: 77556358 | IP Addr: 10.150.245.32 | Public IP: 49.36.55.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:29 IST Wed Jun 17 2020 | Duration: 1h:53m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 174570105 | Bytes Rx: 77556358 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30505 | Audit Session ID: 0a96cf69077290005ee97c0d | Security Group Tag: none | EasyVPN: 0 |Session ID: 30505 | Audit Session ID: 0a96cf69077290005ee97c0d | Security Group Tag: none | EasyVPN: 0 ||
Username: yogeshch | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.14 | Public IP: 106.77.123.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:44:09 IST Wed Jun 17 2020 | Duration: 1h:51m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 114938987 | Bytes Rx: 25980955 | IP Addr: 10.150.236.14 | Public IP: 106.77.123.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:44:09 IST Wed Jun 17 2020 | Duration: 1h:51m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 114938987 | Bytes Rx: 25980955 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30509 | Audit Session ID: 0a96cf690772d0005ee97c71 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30509 | Audit Session ID: 0a96cf690772d0005ee97c71 | Security Group Tag: none | EasyVPN: 0 ||
Username: Bhusmali | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.16 | Public IP: 157.33.247.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:44:36 IST Wed Jun 17 2020 | Duration: 1h:51m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 105043375 | Bytes Rx: 18722869 | IP Addr: 10.150.236.16 | Public IP: 157.33.247.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:44:36 IST Wed Jun 17 2020 | Duration: 1h:51m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 105043375 | Bytes Rx: 18722869 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30512 | Audit Session ID: 0a96cf69077300005ee97c8c | Security Group Tag: none | EasyVPN: 0 |Session ID: 30512 | Audit Session ID: 0a96cf69077300005ee97c8c | Security Group Tag: none | EasyVPN: 0 ||
Username: msonawa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.17 | Public IP: 103.201.138.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:44:56 IST Wed Jun 17 2020 | Duration: 1h:51m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 329038000 | Bytes Rx: 24878788 | IP Addr: 10.150.236.17 | Public IP: 103.201.138.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:44:56 IST Wed Jun 17 2020 | Duration: 1h:51m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 329038000 | Bytes Rx: 24878788 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30513 | Audit Session ID: 0a96cf69077310005ee97ca0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30513 | Audit Session ID: 0a96cf69077310005ee97ca0 | Security Group Tag: none | EasyVPN: 0 ||
Username: Rchambha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.18 | Public IP: 106.210.250.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:44:57 IST Wed Jun 17 2020 | Duration: 1h:51m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 156822186 | Bytes Rx: 21710947 | IP Addr: 10.150.236.18 | Public IP: 106.210.250.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:44:57 IST Wed Jun 17 2020 | Duration: 1h:51m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 156822186 | Bytes Rx: 21710947 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30514 | Audit Session ID: 0a96cf69077320005ee97ca1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30514 | Audit Session ID: 0a96cf69077320005ee97ca1 | Security Group Tag: none | EasyVPN: 0 ||
Username: amitdey | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.5 | Public IP: 106.210.208.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:46:53 IST Wed Jun 17 2020 | Duration: 1h:49m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 140664118 | Bytes Rx: 27900197 | IP Addr: 10.150.237.5 | Public IP: 106.210.208.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:46:53 IST Wed Jun 17 2020 | Duration: 1h:49m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 140664118 | Bytes Rx: 27900197 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30518 | Audit Session ID: 0a96cf69077360005ee97d15 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30518 | Audit Session ID: 0a96cf69077360005ee97d15 | Security Group Tag: none | EasyVPN: 0 ||
Username: prgholap | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.6 | Public IP: 103.249.241.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:46:57 IST Wed Jun 17 2020 | Duration: 1h:49m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 34056305 | Bytes Rx: 11634083 | IP Addr: 10.150.237.6 | Public IP: 103.249.241.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:46:57 IST Wed Jun 17 2020 | Duration: 1h:49m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 34056305 | Bytes Rx: 11634083 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30519 | Audit Session ID: 0a96cf69077370005ee97d19 | Security Group Tag: none | EasyVPN: 0 |Session ID: 30519 | Audit Session ID: 0a96cf69077370005ee97d19 | Security Group Tag: none | EasyVPN: 0 ||
Username: sbundele | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.7 | Public IP: 157.47.32.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:00 IST Wed Jun 17 2020 | Duration: 1h:49m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 61327019 | Bytes Rx: 15180413 | IP Addr: 10.150.237.7 | Public IP: 157.47.32.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:00 IST Wed Jun 17 2020 | Duration: 1h:49m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 61327019 | Bytes Rx: 15180413 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 30520 | Audit Session ID: 0a96cf69077380005ee97d1c | Security Group Tag: none | EasyVPN: 0 |Session ID: 30520 | Audit Session ID: 0a96cf69077380005ee97d1c | Security Group Tag: none | EasyVPN: 0 ||
