sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: aviral.bansal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.249 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:06:56 IST Thu Jun 18 2020 | Duration: 3d 21h:53m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 3342091440 | Bytes Rx: 3889015983 | IP Addr: 10.150.237.249 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:06:56 IST Thu Jun 18 2020 | Duration: 3d 21h:53m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 3342091440 | Bytes Rx: 3889015983 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37079 | Audit Session ID: 0a96cf69090d70005eeb7c08 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37079 | Audit Session ID: 0a96cf69090d70005eeb7c08 | Security Group Tag: none | EasyVPN: 0 ||
Username: SAKATKAR | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.32 | Public IP: 106.220.167.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:48 IST Mon Jun 22 2020 | Duration: 7h:51m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 417699508 | Bytes Rx: 51475203 | IP Addr: 10.150.236.32 | Public IP: 106.220.167.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:48 IST Mon Jun 22 2020 | Duration: 7h:51m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 417699508 | Bytes Rx: 51475203 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47710 | Audit Session ID: 0a96cf690ba5e0005ef035d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47710 | Audit Session ID: 0a96cf690ba5e0005ef035d8 | Security Group Tag: none | EasyVPN: 0 ||
Username: SaratN | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.33 | Public IP: 47.30.177.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:01 IST Mon Jun 22 2020 | Duration: 7h:51m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 399426984 | Bytes Rx: 292185154 | IP Addr: 10.150.236.33 | Public IP: 47.30.177.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:01 IST Mon Jun 22 2020 | Duration: 7h:51m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 399426984 | Bytes Rx: 292185154 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47711 | Audit Session ID: 0a96cf690ba5f0005ef035e5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47711 | Audit Session ID: 0a96cf690ba5f0005ef035e5 | Security Group Tag: none | EasyVPN: 0 ||
Username: bhagwanp | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.41 | Public IP: 106.193.105.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:01 IST Mon Jun 22 2020 | Duration: 7h:49m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2186412327 | Bytes Rx: 643395592 | IP Addr: 10.150.236.41 | Public IP: 106.193.105.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:01 IST Mon Jun 22 2020 | Duration: 7h:49m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2186412327 | Bytes Rx: 643395592 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47723 | Audit Session ID: 0a96cf690ba6b0005ef0365d | Security Group Tag: none | EasyVPN: 0 |Session ID: 47723 | Audit Session ID: 0a96cf690ba6b0005ef0365d | Security Group Tag: none | EasyVPN: 0 ||
Username: aditjosh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.221 | Public IP: 122.167.183.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:43 IST Mon Jun 22 2020 | Duration: 7h:48m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 506482494 | Bytes Rx: 121122922 | IP Addr: 10.150.236.221 | Public IP: 122.167.183.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:43 IST Mon Jun 22 2020 | Duration: 7h:48m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 506482494 | Bytes Rx: 121122922 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47724 | Audit Session ID: 0a96cf690ba6c0005ef03687 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47724 | Audit Session ID: 0a96cf690ba6c0005ef03687 | Security Group Tag: none | EasyVPN: 0 ||
Username: vishnukant.mali | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.10 | Public IP: 106.210.174.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:52 IST Mon Jun 22 2020 | Duration: 7h:48m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 336419684 | Bytes Rx: 232831193 | IP Addr: 10.150.237.10 | Public IP: 106.210.174.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:52 IST Mon Jun 22 2020 | Duration: 7h:48m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 336419684 | Bytes Rx: 232831193 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47725 | Audit Session ID: 0a96cf690ba6d0005ef03690 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47725 | Audit Session ID: 0a96cf690ba6d0005ef03690 | Security Group Tag: none | EasyVPN: 0 ||
Username: hemasing | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.43 | Public IP: 106.215.225.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:20 IST Mon Jun 22 2020 | Duration: 7h:48m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 2177586859 | Bytes Rx: 176927664 | IP Addr: 10.150.236.43 | Public IP: 106.215.225.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:20 IST Mon Jun 22 2020 | Duration: 7h:48m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 2177586859 | Bytes Rx: 176927664 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47729 | Audit Session ID: 0a96cf690ba710005ef036ac | Security Group Tag: none | EasyVPN: 0 |Session ID: 47729 | Audit Session ID: 0a96cf690ba710005ef036ac | Security Group Tag: none | EasyVPN: 0 ||
Username: sonali.kotwal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.46 | Public IP: 45.117.3.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:20 IST Mon Jun 22 2020 | Duration: 7h:48m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 743607910 | Bytes Rx: 156454641 | IP Addr: 10.150.236.46 | Public IP: 45.117.3.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:20 IST Mon Jun 22 2020 | Duration: 7h:48m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 743607910 | Bytes Rx: 156454641 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47730 | Audit Session ID: 0a96cf690ba720005ef036ac | Security Group Tag: none | EasyVPN: 0 |Session ID: 47730 | Audit Session ID: 0a96cf690ba720005ef036ac | Security Group Tag: none | EasyVPN: 0 ||
Username: vasudevan.sv | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.47 | Public IP: 49.37.198.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:37 IST Mon Jun 22 2020 | Duration: 7h:47m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 222162380 | Bytes Rx: 72160046 | IP Addr: 10.150.236.47 | Public IP: 49.37.198.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:37 IST Mon Jun 22 2020 | Duration: 7h:47m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 222162380 | Bytes Rx: 72160046 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47733 | Audit Session ID: 0a96cf690ba750005ef036bd | Security Group Tag: none | EasyVPN: 0 |Session ID: 47733 | Audit Session ID: 0a96cf690ba750005ef036bd | Security Group Tag: none | EasyVPN: 0 ||
Username: yatin.lokhande | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.168 | Public IP: 103.110.253.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:30 IST Mon Jun 22 2020 | Duration: 7h:46m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 580354674 | Bytes Rx: 151712132 | IP Addr: 10.150.237.168 | Public IP: 103.110.253.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:30 IST Mon Jun 22 2020 | Duration: 7h:46m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 580354674 | Bytes Rx: 151712132 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47746 | Audit Session ID: 0a96cf690ba820005ef036f2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47746 | Audit Session ID: 0a96cf690ba820005ef036f2 | Security Group Tag: none | EasyVPN: 0 ||
Username: meer.zahid | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.172 | Public IP: 106.193.89.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:30 IST Mon Jun 22 2020 | Duration: 7h:46m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 622040022 | Bytes Rx: 790759392 | IP Addr: 10.150.236.172 | Public IP: 106.193.89.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:30 IST Mon Jun 22 2020 | Duration: 7h:46m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 622040022 | Bytes Rx: 790759392 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47747 | Audit Session ID: 0a96cf690ba830005ef036f2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47747 | Audit Session ID: 0a96cf690ba830005ef036f2 | Security Group Tag: none | EasyVPN: 0 ||
Username: SwatiP | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.116 | Public IP: 183.87.52.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:51 IST Mon Jun 22 2020 | Duration: 7h:46m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 589163697 | Bytes Rx: 76918790 | IP Addr: 10.150.244.116 | Public IP: 183.87.52.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:51 IST Mon Jun 22 2020 | Duration: 7h:46m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 589163697 | Bytes Rx: 76918790 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47752 | Audit Session ID: 0a96cf690ba880005ef03707 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47752 | Audit Session ID: 0a96cf690ba880005ef03707 | Security Group Tag: none | EasyVPN: 0 ||
Username: MSiddhat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.118 | Public IP: 106.210.211.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:00 IST Mon Jun 22 2020 | Duration: 7h:46m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 372156592 | Bytes Rx: 211783253 | IP Addr: 10.150.244.118 | Public IP: 106.210.211.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:00 IST Mon Jun 22 2020 | Duration: 7h:46m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 372156592 | Bytes Rx: 211783253 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47753 | Audit Session ID: 0a96cf690ba890005ef03710 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47753 | Audit Session ID: 0a96cf690ba890005ef03710 | Security Group Tag: none | EasyVPN: 0 ||
Username: subhas.bhattacharyay | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.169 | Public IP: 42.110.232.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:06 IST Mon Jun 22 2020 | Duration: 7h:46m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 415776675 | Bytes Rx: 183424569 | IP Addr: 10.150.237.169 | Public IP: 42.110.232.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:06 IST Mon Jun 22 2020 | Duration: 7h:46m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 415776675 | Bytes Rx: 183424569 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47755 | Audit Session ID: 0a96cf690ba8b0005ef03716 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47755 | Audit Session ID: 0a96cf690ba8b0005ef03716 | Security Group Tag: none | EasyVPN: 0 ||
Username: shvats | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.31 | Public IP: 223.229.246.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:16:22 IST Mon Jun 22 2020 | Duration: 7h:44m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 393105227 | Bytes Rx: 216320369 | IP Addr: 10.150.236.31 | Public IP: 223.229.246.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:16:22 IST Mon Jun 22 2020 | Duration: 7h:44m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 393105227 | Bytes Rx: 216320369 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47762 | Audit Session ID: 0a96cf690ba920005ef0379e | Security Group Tag: none | EasyVPN: 0 |Session ID: 47762 | Audit Session ID: 0a96cf690ba920005ef0379e | Security Group Tag: none | EasyVPN: 0 ||
Username: kissonar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.118 | Public IP: 103.114.224.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:04 IST Mon Jun 22 2020 | Duration: 7h:43m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 416804717 | Bytes Rx: 177282507 | IP Addr: 10.150.236.118 | Public IP: 103.114.224.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:04 IST Mon Jun 22 2020 | Duration: 7h:43m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 416804717 | Bytes Rx: 177282507 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47769 | Audit Session ID: 0a96cf690ba990005ef037c8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47769 | Audit Session ID: 0a96cf690ba990005ef037c8 | Security Group Tag: none | EasyVPN: 0 ||
Username: pharibas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.124 | Public IP: 157.50.65.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:22 IST Mon Jun 22 2020 | Duration: 7h:43m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 140354247 | Bytes Rx: 62479616 | IP Addr: 10.150.244.124 | Public IP: 157.50.65.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:22 IST Mon Jun 22 2020 | Duration: 7h:43m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 140354247 | Bytes Rx: 62479616 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47774 | Audit Session ID: 0a96cf690ba9e0005ef037da | Security Group Tag: none | EasyVPN: 0 |Session ID: 47774 | Audit Session ID: 0a96cf690ba9e0005ef037da | Security Group Tag: none | EasyVPN: 0 ||
Username: RAUKumar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.125 | Public IP: 14.143.240.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:32 IST Mon Jun 22 2020 | Duration: 7h:42m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 268944830 | Bytes Rx: 40699385 | IP Addr: 10.150.244.125 | Public IP: 14.143.240.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:32 IST Mon Jun 22 2020 | Duration: 7h:42m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 268944830 | Bytes Rx: 40699385 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47776 | Audit Session ID: 0a96cf690baa00005ef037e4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47776 | Audit Session ID: 0a96cf690baa00005ef037e4 | Security Group Tag: none | EasyVPN: 0 ||
Username: nkhapli | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.128 | Public IP: 42.108.254.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:47 IST Mon Jun 22 2020 | Duration: 7h:42m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 189987020 | Bytes Rx: 86346033 | IP Addr: 10.150.244.128 | Public IP: 42.108.254.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:47 IST Mon Jun 22 2020 | Duration: 7h:42m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 189987020 | Bytes Rx: 86346033 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47781 | Audit Session ID: 0a96cf690baa50005ef037f3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47781 | Audit Session ID: 0a96cf690baa50005ef037f3 | Security Group Tag: none | EasyVPN: 0 ||
Username: nagesh.yerunkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.131 | Public IP: 45.127.44.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:18:02 IST Mon Jun 22 2020 | Duration: 7h:42m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 861015769 | Bytes Rx: 219021872 | IP Addr: 10.150.244.131 | Public IP: 45.127.44.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:18:02 IST Mon Jun 22 2020 | Duration: 7h:42m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 861015769 | Bytes Rx: 219021872 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47784 | Audit Session ID: 0a96cf690baa80005ef03802 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47784 | Audit Session ID: 0a96cf690baa80005ef03802 | Security Group Tag: none | EasyVPN: 0 ||
