sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: mhakonse | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.60 | Public IP: 46.9.81.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:19:38 UTC Mon Jun 1 2020 | Duration: 8d 13h:41m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 4899512206 | Bytes Rx: 910870860 | IP Addr: 10.145.233.60 | Public IP: 46.9.81.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:19:38 UTC Mon Jun 1 2020 | Duration: 8d 13h:41m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 4899512206 | Bytes Rx: 910870860 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 78818 | Audit Session ID: 0a910728133e20005ed562da | Security Group Tag: none | EasyVPN: 0 |Session ID: 78818 | Audit Session ID: 0a910728133e20005ed562da | Security Group Tag: none | EasyVPN: 0 ||
Username: shivaji.m | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.212 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:14 UTC Mon Jun 8 2020 | Duration: 1d 23h:37m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 2593410467 | Bytes Rx: 2558620062 | IP Addr: 10.145.233.212 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:14 UTC Mon Jun 8 2020 | Duration: 1d 23h:37m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 2593410467 | Bytes Rx: 2558620062 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81165 | Audit Session ID: 0a91072813d0d0005ede1192 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81165 | Audit Session ID: 0a91072813d0d0005ede1192 | Security Group Tag: none | EasyVPN: 0 ||
Username: kkverma | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.243 | Public IP: 42.106.212.225 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 17:18:57 UTC Mon Jun 8 2020 | Duration: 1d 16h:41m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 8504867 | Bytes Rx: 2961992 | IP Addr: 10.145.233.243 | Public IP: 42.106.212.225 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 17:18:57 UTC Mon Jun 8 2020 | Duration: 1d 16h:41m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 8504867 | Bytes Rx: 2961992 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81344 | Audit Session ID: 0a91072813dc00005ede7301 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81344 | Audit Session ID: 0a91072813dc00005ede7301 | Security Group Tag: none | EasyVPN: 0 ||
Username: vinaysh | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.20 | Public IP: 90.206.102.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:11 UTC Tue Jun 9 2020 | Duration: 1d 2h:24m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 2667990563 | Bytes Rx: 7756535878 | IP Addr: 10.145.232.20 | Public IP: 90.206.102.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:11 UTC Tue Jun 9 2020 | Duration: 1d 2h:24m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 2667990563 | Bytes Rx: 7756535878 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81517 | Audit Session ID: 0a91072813e6d0005edf3beb | Security Group Tag: none | EasyVPN: 0 |Session ID: 81517 | Audit Session ID: 0a91072813e6d0005edf3beb | Security Group Tag: none | EasyVPN: 0 ||
Username: jamesday | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.174 | Public IP: 46.208.228.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:25 UTC Tue Jun 9 2020 | Duration: 1d 2h:20m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 1587837198 | Bytes Rx: 250031794 | IP Addr: 10.145.233.174 | Public IP: 46.208.228.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:25 UTC Tue Jun 9 2020 | Duration: 1d 2h:20m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 1587837198 | Bytes Rx: 250031794 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81523 | Audit Session ID: 0a91072813e730005edf3ce9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81523 | Audit Session ID: 0a91072813e730005edf3ce9 | Security Group Tag: none | EasyVPN: 0 ||
Username: hmoussa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.1 | Public IP: 37.156.75.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:52:10 UTC Tue Jun 9 2020 | Duration: 1d 1h:08m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1561148230 | Bytes Rx: 280277617 | IP Addr: 10.145.232.1 | Public IP: 37.156.75.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:52:10 UTC Tue Jun 9 2020 | Duration: 1d 1h:08m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1561148230 | Bytes Rx: 280277617 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81595 | Audit Session ID: 0a91072813ebb0005edf4dba | Security Group Tag: none | EasyVPN: 0 |Session ID: 81595 | Audit Session ID: 0a91072813ebb0005edf4dba | Security Group Tag: none | EasyVPN: 0 ||
Username: abumoham | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.43 | Public IP: 80.6.198.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:54 UTC Tue Jun 9 2020 | Duration: 23h:14m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 639946360 | Bytes Rx: 144142318 | IP Addr: 10.145.232.43 | Public IP: 80.6.198.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:54 UTC Tue Jun 9 2020 | Duration: 23h:14m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 639946360 | Bytes Rx: 144142318 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81679 | Audit Session ID: 0a91072813f0f0005edf689e | Security Group Tag: none | EasyVPN: 0 |Session ID: 81679 | Audit Session ID: 0a91072813f0f0005edf689e | Security Group Tag: none | EasyVPN: 0 ||
Username: indranil.sapre | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.44 | Public IP: 31.14.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:09 UTC Tue Jun 9 2020 | Duration: 23h:07m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 1779549744 | Bytes Rx: 483673044 | IP Addr: 10.145.232.44 | Public IP: 31.14.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:09 UTC Tue Jun 9 2020 | Duration: 23h:07m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 1779549744 | Bytes Rx: 483673044 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81681 | Audit Session ID: 0a91072813f110005edf6a15 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81681 | Audit Session ID: 0a91072813f110005edf6a15 | Security Group Tag: none | EasyVPN: 0 ||
Username: ahollowa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.241 | Public IP: 86.20.115.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:06 UTC Tue Jun 9 2020 | Duration: 21h:46m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 514993029 | Bytes Rx: 545802677 | IP Addr: 10.145.233.241 | Public IP: 86.20.115.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:06 UTC Tue Jun 9 2020 | Duration: 21h:46m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 514993029 | Bytes Rx: 545802677 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81715 | Audit Session ID: 0a91072813f330005edf7d0e | Security Group Tag: none | EasyVPN: 0 |Session ID: 81715 | Audit Session ID: 0a91072813f330005edf7d0e | Security Group Tag: none | EasyVPN: 0 ||
Username: enot | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.227 | Public IP: 213.205.203.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:50:01 UTC Tue Jun 9 2020 | Duration: 20h:10m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1683795422 | Bytes Rx: 1031262240 | IP Addr: 10.145.233.227 | Public IP: 213.205.203.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:50:01 UTC Tue Jun 9 2020 | Duration: 20h:10m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1683795422 | Bytes Rx: 1031262240 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81760 | Audit Session ID: 0a91072813f600005edf9389 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81760 | Audit Session ID: 0a91072813f600005edf9389 | Security Group Tag: none | EasyVPN: 0 ||
Username: bkashyap | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.14 | Public IP: 109.151.54.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:57:31 UTC Tue Jun 9 2020 | Duration: 14h:03m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 1252630212 | Bytes Rx: 289192913 | IP Addr: 10.145.232.14 | Public IP: 109.151.54.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:57:31 UTC Tue Jun 9 2020 | Duration: 14h:03m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 1252630212 | Bytes Rx: 289192913 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81824 | Audit Session ID: 0a91072813fa00005edfe9ab | Security Group Tag: none | EasyVPN: 0 |Session ID: 81824 | Audit Session ID: 0a91072813fa00005edfe9ab | Security Group Tag: none | EasyVPN: 0 ||
Username: komathis | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.130 | Public IP: 106.203.89.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:49:26 UTC Wed Jun 10 2020 | Duration: 8h:11m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 151600627 | Bytes Rx: 127187472 | IP Addr: 10.145.233.130 | Public IP: 106.203.89.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:49:26 UTC Wed Jun 10 2020 | Duration: 8h:11m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 151600627 | Bytes Rx: 127187472 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81839 | Audit Session ID: 0a91072813faf0005ee03c26 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81839 | Audit Session ID: 0a91072813faf0005ee03c26 | Security Group Tag: none | EasyVPN: 0 ||
Username: sksmore | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.186 | Public IP: 1.39.25.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:12:20 UTC Wed Jun 10 2020 | Duration: 6h:48m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 601129432 | Bytes Rx: 92210098 | IP Addr: 10.145.233.186 | Public IP: 1.39.25.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:12:20 UTC Wed Jun 10 2020 | Duration: 6h:48m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 601129432 | Bytes Rx: 92210098 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81843 | Audit Session ID: 0a91072813fb30005ee04f94 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81843 | Audit Session ID: 0a91072813fb30005ee04f94 | Security Group Tag: none | EasyVPN: 0 ||
Username: mpoojari | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.127 | Public IP: 1.38.221.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:23:39 UTC Wed Jun 10 2020 | Duration: 6h:37m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 357476747 | Bytes Rx: 307431100 | IP Addr: 10.145.233.127 | Public IP: 1.38.221.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:23:39 UTC Wed Jun 10 2020 | Duration: 6h:37m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 357476747 | Bytes Rx: 307431100 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81845 | Audit Session ID: 0a91072813fb50005ee0523b | Security Group Tag: none | EasyVPN: 0 |Session ID: 81845 | Audit Session ID: 0a91072813fb50005ee0523b | Security Group Tag: none | EasyVPN: 0 ||
Username: drajendr | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.188 | Public IP: 157.45.146.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:08:42 UTC Wed Jun 10 2020 | Duration: 5h:52m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 251513031 | Bytes Rx: 100718959 | IP Addr: 10.145.233.188 | Public IP: 157.45.146.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:08:42 UTC Wed Jun 10 2020 | Duration: 5h:52m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 251513031 | Bytes Rx: 100718959 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81853 | Audit Session ID: 0a91072813fbd0005ee05cca | Security Group Tag: none | EasyVPN: 0 |Session ID: 81853 | Audit Session ID: 0a91072813fbd0005ee05cca | Security Group Tag: none | EasyVPN: 0 ||
Username: ashish.pandya | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.190 | Public IP: 42.106.28.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:09:30 UTC Wed Jun 10 2020 | Duration: 5h:51m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 879918065 | Bytes Rx: 332476253 | IP Addr: 10.145.233.190 | Public IP: 42.106.28.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:09:30 UTC Wed Jun 10 2020 | Duration: 5h:51m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 879918065 | Bytes Rx: 332476253 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81855 | Audit Session ID: 0a91072813fbf0005ee05cfa | Security Group Tag: none | EasyVPN: 0 |Session ID: 81855 | Audit Session ID: 0a91072813fbf0005ee05cfa | Security Group Tag: none | EasyVPN: 0 ||
Username: aditgaur | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.192 | Public IP: 1.39.173.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:22:02 UTC Wed Jun 10 2020 | Duration: 5h:38m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 363526462 | Bytes Rx: 84577436 | IP Addr: 10.145.233.192 | Public IP: 1.39.173.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:22:02 UTC Wed Jun 10 2020 | Duration: 5h:38m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 363526462 | Bytes Rx: 84577436 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81860 | Audit Session ID: 0a91072813fc40005ee05fea | Security Group Tag: none | EasyVPN: 0 |Session ID: 81860 | Audit Session ID: 0a91072813fc40005ee05fea | Security Group Tag: none | EasyVPN: 0 ||
Username: vellur | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.197 | Public IP: 157.45.194.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:31:47 UTC Wed Jun 10 2020 | Duration: 5h:29m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 208396608 | Bytes Rx: 98482226 | IP Addr: 10.145.233.197 | Public IP: 157.45.194.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:31:47 UTC Wed Jun 10 2020 | Duration: 5h:29m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 208396608 | Bytes Rx: 98482226 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81865 | Audit Session ID: 0a91072813fc90005ee06233 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81865 | Audit Session ID: 0a91072813fc90005ee06233 | Security Group Tag: none | EasyVPN: 0 ||
Username: sankram | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.200 | Public IP: 42.109.134.200 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:36:02 UTC Wed Jun 10 2020 | Duration: 5h:24m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 836304855 | Bytes Rx: 245247446 | IP Addr: 10.145.233.200 | Public IP: 42.109.134.200 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:36:02 UTC Wed Jun 10 2020 | Duration: 5h:24m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 836304855 | Bytes Rx: 245247446 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81869 | Audit Session ID: 0a91072813fcd0005ee06332 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81869 | Audit Session ID: 0a91072813fcd0005ee06332 | Security Group Tag: none | EasyVPN: 0 ||
Username: hmaran | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.135 | Public IP: 79.76.5.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:56:21 UTC Wed Jun 10 2020 | Duration: 5h:04m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 481189955 | Bytes Rx: 222980844 | IP Addr: 10.145.233.135 | Public IP: 79.76.5.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:56:21 UTC Wed Jun 10 2020 | Duration: 5h:04m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 481189955 | Bytes Rx: 222980844 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81875 | Audit Session ID: 0a91072813fd30005ee067f5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 81875 | Audit Session ID: 0a91072813fd30005ee067f5 | Security Group Tag: none | EasyVPN: 0 ||
Username: AnjaliS | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.136 | Public IP: 49.35.2.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:58:35 UTC Wed Jun 10 2020 | Duration: 5h:02m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 3890537516 | Bytes Rx: 180598401 | IP Addr: 10.145.233.136 | Public IP: 49.35.2.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:58:35 UTC Wed Jun 10 2020 | Duration: 5h:02m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 3890537516 | Bytes Rx: 180598401 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 81876 | Audit Session ID: 0a91072813fd40005ee0687b | Security Group Tag: none | EasyVPN: 0 |Session ID: 81876 | Audit Session ID: 0a91072813fd40005ee0687b | Security Group Tag: none | EasyVPN: 0 ||
