sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: vinaysh | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.55 | Public IP: 90.206.102.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:49 UTC Fri May 22 2020 | Duration: 14d 5h:21m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 16150080797 | Bytes Rx: 19883057625 | IP Addr: 10.145.232.55 | Public IP: 90.206.102.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:49 UTC Fri May 22 2020 | Duration: 14d 5h:21m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 16150080797 | Bytes Rx: 19883057625 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 75326 | Audit Session ID: 0a9107281263e0005ec77b35 | Security Group Tag: none | EasyVPN: 0 |Session ID: 75326 | Audit Session ID: 0a9107281263e0005ec77b35 | Security Group Tag: none | EasyVPN: 0 ||
Username: MThangap | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.4 | Public IP: 42.109.149.166 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:47:10 UTC Thu Jun 4 2020 | Duration: 23h:45m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 25573159 | Bytes Rx: 7449299 | IP Addr: 10.145.233.4 | Public IP: 42.109.149.166 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:47:10 UTC Thu Jun 4 2020 | Duration: 23h:45m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 25573159 | Bytes Rx: 7449299 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80010 | Audit Session ID: 0a9107281388a0005ed8ed4e | Security Group Tag: none | EasyVPN: 0 |Session ID: 80010 | Audit Session ID: 0a9107281388a0005ed8ed4e | Security Group Tag: none | EasyVPN: 0 ||
Username: s.bennett | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.6 | Public IP: 90.251.72.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:42 UTC Thu Jun 4 2020 | Duration: 23h:25m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1350753543 | Bytes Rx: 321150149 | IP Addr: 10.145.233.6 | Public IP: 90.251.72.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:42 UTC Thu Jun 4 2020 | Duration: 23h:25m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1350753543 | Bytes Rx: 321150149 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80016 | Audit Session ID: 0a910728138900005ed8f21e | Security Group Tag: none | EasyVPN: 0 |Session ID: 80016 | Audit Session ID: 0a910728138900005ed8f21e | Security Group Tag: none | EasyVPN: 0 ||
Username: dougktl | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.12 | Public IP: 87.80.24.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:34:09 UTC Thu Jun 4 2020 | Duration: 19h:58m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 848132980 | Bytes Rx: 212939853 | IP Addr: 10.145.233.12 | Public IP: 87.80.24.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:34:09 UTC Thu Jun 4 2020 | Duration: 19h:58m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 848132980 | Bytes Rx: 212939853 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80082 | Audit Session ID: 0a910728138d20005ed92281 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80082 | Audit Session ID: 0a910728138d20005ed92281 | Security Group Tag: none | EasyVPN: 0 ||
Username: indranil.sapre | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.77 | Public IP: 31.14.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:33:12 UTC Thu Jun 4 2020 | Duration: 17h:59m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 802740646 | Bytes Rx: 439590202 | IP Addr: 10.145.233.77 | Public IP: 31.14.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:33:12 UTC Thu Jun 4 2020 | Duration: 17h:59m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 802740646 | Bytes Rx: 439590202 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80100 | Audit Session ID: 0a910728138e40005ed93e68 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80100 | Audit Session ID: 0a910728138e40005ed93e68 | Security Group Tag: none | EasyVPN: 0 ||
Username: asebasti | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.253 | Public IP: 42.111.160.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:35:10 UTC Fri Jun 5 2020 | Duration: 9h:57m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 236373204 | Bytes Rx: 169398953 | IP Addr: 10.145.232.253 | Public IP: 42.111.160.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:35:10 UTC Fri Jun 5 2020 | Duration: 9h:57m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 236373204 | Bytes Rx: 169398953 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80119 | Audit Session ID: 0a910728138f70005ed9af5e | Security Group Tag: none | EasyVPN: 0 |Session ID: 80119 | Audit Session ID: 0a910728138f70005ed9af5e | Security Group Tag: none | EasyVPN: 0 ||
Username: PrasGupt | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.15 | Public IP: 42.108.196.102 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 03:58:35 UTC Fri Jun 5 2020 | Duration: 8h:34m:24s | Inactivity:  8h:23m:58s | Bytes Tx: 3289711 | Bytes Rx: 1293300 | IP Addr: 10.145.233.15 | Public IP: 42.108.196.102 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 03:58:35 UTC Fri Jun 5 2020 | Duration: 8h:34m:24s | Inactivity:  8h:23m:58s | Bytes Tx: 3289711 | Bytes Rx: 1293300 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80144 | Audit Session ID: 0a910728139100005ed9c2eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 80144 | Audit Session ID: 0a910728139100005ed9c2eb | Security Group Tag: none | EasyVPN: 0 ||
Username: mpoojari | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.17 | Public IP: 1.38.140.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:05:00 UTC Fri Jun 5 2020 | Duration: 8h:27m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 461776550 | Bytes Rx: 299066701 | IP Addr: 10.145.233.17 | Public IP: 1.38.140.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:05:00 UTC Fri Jun 5 2020 | Duration: 8h:27m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 461776550 | Bytes Rx: 299066701 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80151 | Audit Session ID: 0a910728139170005ed9c46c | Security Group Tag: none | EasyVPN: 0 |Session ID: 80151 | Audit Session ID: 0a910728139170005ed9c46c | Security Group Tag: none | EasyVPN: 0 ||
Username: amit.kale | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.23 | Public IP: 42.106.96.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:09:26 UTC Fri Jun 5 2020 | Duration: 8h:23m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 391179361 | Bytes Rx: 110020336 | IP Addr: 10.145.233.23 | Public IP: 42.106.96.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:09:26 UTC Fri Jun 5 2020 | Duration: 8h:23m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 391179361 | Bytes Rx: 110020336 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80156 | Audit Session ID: 0a9107281391c0005ed9c576 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80156 | Audit Session ID: 0a9107281391c0005ed9c576 | Security Group Tag: none | EasyVPN: 0 ||
Username: pawarast | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.19 | Public IP: 42.111.27.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:48:34 UTC Fri Jun 5 2020 | Duration: 7h:44m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 618726983 | Bytes Rx: 183157314 | IP Addr: 10.145.233.19 | Public IP: 42.111.27.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:48:34 UTC Fri Jun 5 2020 | Duration: 7h:44m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 618726983 | Bytes Rx: 183157314 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80199 | Audit Session ID: 0a910728139470005ed9cea2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80199 | Audit Session ID: 0a910728139470005ed9cea2 | Security Group Tag: none | EasyVPN: 0 ||
Username: hmaran | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.21 | Public IP: 88.108.196.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:50:20 UTC Fri Jun 5 2020 | Duration: 7h:42m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 313488528 | Bytes Rx: 136897566 | IP Addr: 10.145.233.21 | Public IP: 88.108.196.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:50:20 UTC Fri Jun 5 2020 | Duration: 7h:42m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 313488528 | Bytes Rx: 136897566 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80203 | Audit Session ID: 0a9107281394b0005ed9cf0c | Security Group Tag: none | EasyVPN: 0 |Session ID: 80203 | Audit Session ID: 0a9107281394b0005ed9cf0c | Security Group Tag: none | EasyVPN: 0 ||
Username: kjones | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.39 | Public IP: 82.42.251.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:03:04 UTC Fri Jun 5 2020 | Duration: 7h:29m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 746732271 | Bytes Rx: 169417357 | IP Addr: 10.145.233.39 | Public IP: 82.42.251.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:03:04 UTC Fri Jun 5 2020 | Duration: 7h:29m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 746732271 | Bytes Rx: 169417357 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80209 | Audit Session ID: 0a910728139510005ed9d208 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80209 | Audit Session ID: 0a910728139510005ed9d208 | Security Group Tag: none | EasyVPN: 0 ||
Username: raagarwa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.41 | Public IP: 42.106.193.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:08:48 UTC Fri Jun 5 2020 | Duration: 7h:24m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 1060775426 | Bytes Rx: 90439541 | IP Addr: 10.145.233.41 | Public IP: 42.106.193.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:08:48 UTC Fri Jun 5 2020 | Duration: 7h:24m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 1060775426 | Bytes Rx: 90439541 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80211 | Audit Session ID: 0a910728139530005ed9d360 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80211 | Audit Session ID: 0a910728139530005ed9d360 | Security Group Tag: none | EasyVPN: 0 ||
Username: aditgaur | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.43 | Public IP: 1.39.169.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:37:22 UTC Fri Jun 5 2020 | Duration: 6h:55m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 1208171587 | Bytes Rx: 2347666641 | IP Addr: 10.145.233.43 | Public IP: 1.39.169.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:37:22 UTC Fri Jun 5 2020 | Duration: 6h:55m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 1208171587 | Bytes Rx: 2347666641 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80217 | Audit Session ID: 0a910728139590005ed9da12 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80217 | Audit Session ID: 0a910728139590005ed9da12 | Security Group Tag: none | EasyVPN: 0 ||
Username: tanviahl | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.46 | Public IP: 111.125.230.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:10:46 UTC Fri Jun 5 2020 | Duration: 6h:22m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 2751452394 | Bytes Rx: 263972177 | IP Addr: 10.145.233.46 | Public IP: 111.125.230.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:10:46 UTC Fri Jun 5 2020 | Duration: 6h:22m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 2751452394 | Bytes Rx: 263972177 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80227 | Audit Session ID: 0a910728139630005ed9e1e6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80227 | Audit Session ID: 0a910728139630005ed9e1e6 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashish.pandya | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.14 | Public IP: 42.106.30.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:29:16 UTC Fri Jun 5 2020 | Duration: 6h:03m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 569645725 | Bytes Rx: 462284044 | IP Addr: 10.145.233.14 | Public IP: 42.106.30.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:29:16 UTC Fri Jun 5 2020 | Duration: 6h:03m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 569645725 | Bytes Rx: 462284044 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80233 | Audit Session ID: 0a910728139690005ed9e63c | Security Group Tag: none | EasyVPN: 0 |Session ID: 80233 | Audit Session ID: 0a910728139690005ed9e63c | Security Group Tag: none | EasyVPN: 0 ||
Username: nrebiere | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.53 | Public IP: 90.43.170.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:38:08 UTC Fri Jun 5 2020 | Duration: 5h:54m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 202175967 | Bytes Rx: 74760009 | IP Addr: 10.145.233.53 | Public IP: 90.43.170.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:38:08 UTC Fri Jun 5 2020 | Duration: 5h:54m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 202175967 | Bytes Rx: 74760009 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80238 | Audit Session ID: 0a9107281396e0005ed9e850 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80238 | Audit Session ID: 0a9107281396e0005ed9e850 | Security Group Tag: none | EasyVPN: 0 ||
Username: ALindsay | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.49 | Public IP: 89.36.69.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:55 UTC Fri Jun 5 2020 | Duration: 5h:44m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 430639477 | Bytes Rx: 926539243 | IP Addr: 10.145.233.49 | Public IP: 89.36.69.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:55 UTC Fri Jun 5 2020 | Duration: 5h:44m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 430639477 | Bytes Rx: 926539243 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80245 | Audit Session ID: 0a910728139750005ed9ead7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80245 | Audit Session ID: 0a910728139750005ed9ead7 | Security Group Tag: none | EasyVPN: 0 ||
Username: yvomaspa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.9 | Public IP: 84.28.197.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:07 UTC Fri Jun 5 2020 | Duration: 5h:36m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 1472948958 | Bytes Rx: 1205700641 | IP Addr: 10.145.233.9 | Public IP: 84.28.197.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:07 UTC Fri Jun 5 2020 | Duration: 5h:36m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 1472948958 | Bytes Rx: 1205700641 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80251 | Audit Session ID: 0a9107281397b0005ed9ec87 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80251 | Audit Session ID: 0a9107281397b0005ed9ec87 | Security Group Tag: none | EasyVPN: 0 ||
Username: Joostjan.vandijk | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.64 | Public IP: 80.56.109.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:10 UTC Fri Jun 5 2020 | Duration: 5h:36m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 837252707 | Bytes Rx: 344147239 | IP Addr: 10.145.233.64 | Public IP: 80.56.109.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:10 UTC Fri Jun 5 2020 | Duration: 5h:36m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 837252707 | Bytes Rx: 344147239 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80252 | Audit Session ID: 0a9107281397c0005ed9ec8a | Security Group Tag: none | EasyVPN: 0 |Session ID: 80252 | Audit Session ID: 0a9107281397c0005ed9ec8a | Security Group Tag: none | EasyVPN: 0 ||
Username: mwainwri | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.13 | Public IP: 2.126.77.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:12 UTC Fri Jun 5 2020 | Duration: 5h:35m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 378425601 | Bytes Rx: 63819792 | IP Addr: 10.145.233.13 | Public IP: 2.126.77.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:12 UTC Fri Jun 5 2020 | Duration: 5h:35m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 378425601 | Bytes Rx: 63819792 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80253 | Audit Session ID: 0a9107281397d0005ed9ecc8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80253 | Audit Session ID: 0a9107281397d0005ed9ecc8 | Security Group Tag: none | EasyVPN: 0 ||
