sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 4d 14h:42m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 10185142440 | Bytes Rx: 1804885165 | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 4d 14h:42m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 10185142440 | Bytes Rx: 1804885165 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 |Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 ||
Username: prabhatc | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.161 | Public IP: 122.171.168.22 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:07:48 IST Fri Jun 26 2020 | Duration: 3h:24m:24s | Inactivity:  0h:02m:06s | Bytes Tx: 621596885 | Bytes Rx: 1028525375 | IP Addr: 10.149.234.161 | Public IP: 122.171.168.22 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:07:48 IST Fri Jun 26 2020 | Duration: 3h:24m:24s | Inactivity:  0h:02m:06s | Bytes Tx: 621596885 | Bytes Rx: 1028525375 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193817 | Audit Session ID: 0a95072b2f5190005ef57b9c | Security Group Tag: none | EasyVPN: 0 |Session ID: 193817 | Audit Session ID: 0a95072b2f5190005ef57b9c | Security Group Tag: none | EasyVPN: 0 ||
Username: renudhan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.160 | Public IP: 171.76.35.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:49 IST Fri Jun 26 2020 | Duration: 3h:24m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 82285926 | Bytes Rx: 45657553 | IP Addr: 10.149.234.160 | Public IP: 171.76.35.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:07:49 IST Fri Jun 26 2020 | Duration: 3h:24m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 82285926 | Bytes Rx: 45657553 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193818 | Audit Session ID: 0a95072b2f51a0005ef57b9d | Security Group Tag: none | EasyVPN: 0 |Session ID: 193818 | Audit Session ID: 0a95072b2f51a0005ef57b9d | Security Group Tag: none | EasyVPN: 0 ||
Username: sumbaric | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.165 | Public IP: 103.217.231.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:02 IST Fri Jun 26 2020 | Duration: 3h:24m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 1734315057 | Bytes Rx: 119879685 | IP Addr: 10.149.234.165 | Public IP: 103.217.231.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:02 IST Fri Jun 26 2020 | Duration: 3h:24m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 1734315057 | Bytes Rx: 119879685 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193822 | Audit Session ID: 0a95072b2f51e0005ef57baa | Security Group Tag: none | EasyVPN: 0 |Session ID: 193822 | Audit Session ID: 0a95072b2f51e0005ef57baa | Security Group Tag: none | EasyVPN: 0 ||
Username: goutraja | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.166 | Public IP: 171.78.140.190 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:08:09 IST Fri Jun 26 2020 | Duration: 3h:24m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 155347951 | Bytes Rx: 88949325 | IP Addr: 10.149.234.166 | Public IP: 171.78.140.190 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:08:09 IST Fri Jun 26 2020 | Duration: 3h:24m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 155347951 | Bytes Rx: 88949325 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193823 | Audit Session ID: 0a95072b2f51f0005ef57bb1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193823 | Audit Session ID: 0a95072b2f51f0005ef57bb1 | Security Group Tag: none | EasyVPN: 0 ||
Username: surgunja | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.169 | Public IP: 183.83.38.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:17 IST Fri Jun 26 2020 | Duration: 3h:23m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 1300298771 | Bytes Rx: 202715718 | IP Addr: 10.149.234.169 | Public IP: 183.83.38.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:17 IST Fri Jun 26 2020 | Duration: 3h:23m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 1300298771 | Bytes Rx: 202715718 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193825 | Audit Session ID: 0a95072b2f5210005ef57bb9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193825 | Audit Session ID: 0a95072b2f5210005ef57bb9 | Security Group Tag: none | EasyVPN: 0 ||
Username: sdevaraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.254 | Public IP: 157.46.5.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:46 IST Fri Jun 26 2020 | Duration: 3h:23m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 139764604 | Bytes Rx: 45684974 | IP Addr: 10.149.235.254 | Public IP: 157.46.5.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:46 IST Fri Jun 26 2020 | Duration: 3h:23m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 139764604 | Bytes Rx: 45684974 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193829 | Audit Session ID: 0a95072b2f5250005ef57bd6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193829 | Audit Session ID: 0a95072b2f5250005ef57bd6 | Security Group Tag: none | EasyVPN: 0 ||
Username: renganas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.2 | Public IP: 110.172.187.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:48 IST Fri Jun 26 2020 | Duration: 3h:23m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 133962005 | Bytes Rx: 28232278 | IP Addr: 10.149.234.2 | Public IP: 110.172.187.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:48 IST Fri Jun 26 2020 | Duration: 3h:23m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 133962005 | Bytes Rx: 28232278 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193830 | Audit Session ID: 0a95072b2f5260005ef57bd8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193830 | Audit Session ID: 0a95072b2f5260005ef57bd8 | Security Group Tag: none | EasyVPN: 0 ||
Username: dbalguna | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.3 | Public IP: 1.38.196.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:00 IST Fri Jun 26 2020 | Duration: 3h:23m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 562612116 | Bytes Rx: 35833766 | IP Addr: 10.149.234.3 | Public IP: 1.38.196.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:00 IST Fri Jun 26 2020 | Duration: 3h:23m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 562612116 | Bytes Rx: 35833766 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193831 | Audit Session ID: 0a95072b2f5270005ef57be4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193831 | Audit Session ID: 0a95072b2f5270005ef57be4 | Security Group Tag: none | EasyVPN: 0 ||
Username: VNadanam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.5 | Public IP: 106.208.82.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:10 IST Fri Jun 26 2020 | Duration: 3h:23m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 55567015 | Bytes Rx: 27007342 | IP Addr: 10.149.234.5 | Public IP: 106.208.82.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:10 IST Fri Jun 26 2020 | Duration: 3h:23m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 55567015 | Bytes Rx: 27007342 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193833 | Audit Session ID: 0a95072b2f5290005ef57bee | Security Group Tag: none | EasyVPN: 0 |Session ID: 193833 | Audit Session ID: 0a95072b2f5290005ef57bee | Security Group Tag: none | EasyVPN: 0 ||
Username: aabbas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.8 | Public IP: 157.46.34.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:17 IST Fri Jun 26 2020 | Duration: 3h:22m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 131693347 | Bytes Rx: 335887210 | IP Addr: 10.149.234.8 | Public IP: 157.46.34.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:17 IST Fri Jun 26 2020 | Duration: 3h:22m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 131693347 | Bytes Rx: 335887210 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193834 | Audit Session ID: 0a95072b2f52a0005ef57bf5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193834 | Audit Session ID: 0a95072b2f52a0005ef57bf5 | Security Group Tag: none | EasyVPN: 0 ||
Username: hnagraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.6 | Public IP: 121.243.33.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:20 IST Fri Jun 26 2020 | Duration: 3h:22m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 336418036 | Bytes Rx: 63354479 | IP Addr: 10.149.234.6 | Public IP: 121.243.33.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:20 IST Fri Jun 26 2020 | Duration: 3h:22m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 336418036 | Bytes Rx: 63354479 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193835 | Audit Session ID: 0a95072b2f52b0005ef57bf8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193835 | Audit Session ID: 0a95072b2f52b0005ef57bf8 | Security Group Tag: none | EasyVPN: 0 ||
Username: jesarava | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.88 | Public IP: 157.50.14.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:49 IST Fri Jun 26 2020 | Duration: 3h:20m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 156949640 | Bytes Rx: 58386531 | IP Addr: 10.149.234.88 | Public IP: 157.50.14.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:49 IST Fri Jun 26 2020 | Duration: 3h:20m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 156949640 | Bytes Rx: 58386531 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193840 | Audit Session ID: 0a95072b2f5300005ef57c8d | Security Group Tag: none | EasyVPN: 0 |Session ID: 193840 | Audit Session ID: 0a95072b2f5300005ef57c8d | Security Group Tag: none | EasyVPN: 0 ||
Username: bsendray | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.90 | Public IP: 157.46.54.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:54 IST Fri Jun 26 2020 | Duration: 3h:20m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 668383819 | Bytes Rx: 54577946 | IP Addr: 10.149.234.90 | Public IP: 157.46.54.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:54 IST Fri Jun 26 2020 | Duration: 3h:20m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 668383819 | Bytes Rx: 54577946 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193842 | Audit Session ID: 0a95072b2f5320005ef57c92 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193842 | Audit Session ID: 0a95072b2f5320005ef57c92 | Security Group Tag: none | EasyVPN: 0 ||
Username: vathomas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.9 | Public IP: 103.98.63.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:22 IST Fri Jun 26 2020 | Duration: 3h:19m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 130103198 | Bytes Rx: 44650493 | IP Addr: 10.149.234.9 | Public IP: 103.98.63.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:22 IST Fri Jun 26 2020 | Duration: 3h:19m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 130103198 | Bytes Rx: 44650493 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193844 | Audit Session ID: 0a95072b2f5340005ef57cae | Security Group Tag: none | EasyVPN: 0 |Session ID: 193844 | Audit Session ID: 0a95072b2f5340005ef57cae | Security Group Tag: none | EasyVPN: 0 ||
Username: bkandru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.10 | Public IP: 106.76.212.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:23 IST Fri Jun 26 2020 | Duration: 3h:19m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 175429825 | Bytes Rx: 71962982 | IP Addr: 10.149.234.10 | Public IP: 106.76.212.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:23 IST Fri Jun 26 2020 | Duration: 3h:19m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 175429825 | Bytes Rx: 71962982 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193845 | Audit Session ID: 0a95072b2f5350005ef57caf | Security Group Tag: none | EasyVPN: 0 |Session ID: 193845 | Audit Session ID: 0a95072b2f5350005ef57caf | Security Group Tag: none | EasyVPN: 0 ||
Username: keerguru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.15 | Public IP: 223.181.237.83 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:13:17 IST Fri Jun 26 2020 | Duration: 3h:18m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 370411749 | Bytes Rx: 122457304 | IP Addr: 10.149.234.15 | Public IP: 223.181.237.83 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:13:17 IST Fri Jun 26 2020 | Duration: 3h:18m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 370411749 | Bytes Rx: 122457304 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193856 | Audit Session ID: 0a95072b2f5400005ef57ce5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193856 | Audit Session ID: 0a95072b2f5400005ef57ce5 | Security Group Tag: none | EasyVPN: 0 ||
Username: Rguna | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.168 | Public IP: 27.62.56.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:22 IST Fri Jun 26 2020 | Duration: 3h:18m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 390176624 | Bytes Rx: 118464941 | IP Addr: 10.149.234.168 | Public IP: 27.62.56.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:22 IST Fri Jun 26 2020 | Duration: 3h:18m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 390176624 | Bytes Rx: 118464941 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193858 | Audit Session ID: 0a95072b2f5420005ef57cea | Security Group Tag: none | EasyVPN: 0 |Session ID: 193858 | Audit Session ID: 0a95072b2f5420005ef57cea | Security Group Tag: none | EasyVPN: 0 ||
Username: Babuponn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.17 | Public IP: 220.158.141.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:27 IST Fri Jun 26 2020 | Duration: 3h:18m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 4370433152 | Bytes Rx: 202660861 | IP Addr: 10.149.234.17 | Public IP: 220.158.141.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:27 IST Fri Jun 26 2020 | Duration: 3h:18m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 4370433152 | Bytes Rx: 202660861 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193860 | Audit Session ID: 0a95072b2f5440005ef57cef | Security Group Tag: none | EasyVPN: 0 |Session ID: 193860 | Audit Session ID: 0a95072b2f5440005ef57cef | Security Group Tag: none | EasyVPN: 0 ||
Username: BSekaran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.18 | Public IP: 157.46.22.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:48 IST Fri Jun 26 2020 | Duration: 3h:18m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 182572804 | Bytes Rx: 41178447 | IP Addr: 10.149.234.18 | Public IP: 157.46.22.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:48 IST Fri Jun 26 2020 | Duration: 3h:18m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 182572804 | Bytes Rx: 41178447 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193867 | Audit Session ID: 0a95072b2f54b0005ef57d04 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193867 | Audit Session ID: 0a95072b2f54b0005ef57d04 | Security Group Tag: none | EasyVPN: 0 ||
Username: gopr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.170 | Public IP: 106.217.18.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:52 IST Fri Jun 26 2020 | Duration: 3h:18m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 245835983 | Bytes Rx: 200696331 | IP Addr: 10.149.234.170 | Public IP: 106.217.18.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:52 IST Fri Jun 26 2020 | Duration: 3h:18m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 245835983 | Bytes Rx: 200696331 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193868 | Audit Session ID: 0a95072b2f54c0005ef57d08 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193868 | Audit Session ID: 0a95072b2f54c0005ef57d08 | Security Group Tag: none | EasyVPN: 0 ||
