sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.199 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:08 IST Tue Jun 16 2020 | Duration: 2d 2h:04m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 5234517515 | Bytes Rx: 610764690 | IP Addr: 10.149.232.199 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:08 IST Tue Jun 16 2020 | Duration: 2d 2h:04m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 5234517515 | Bytes Rx: 610764690 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 153997 | Audit Session ID: 0a95072a2598d0005ee82dc0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 153997 | Audit Session ID: 0a95072a2598d0005ee82dc0 | Security Group Tag: none | EasyVPN: 0 ||
Username: kdeevi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.7 | Public IP: 157.44.213.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:31 IST Thu Jun 18 2020 | Duration: 1h:11m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 79513851 | Bytes Rx: 19571314 | IP Addr: 10.149.232.7 | Public IP: 157.44.213.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:31 IST Thu Jun 18 2020 | Duration: 1h:11m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 79513851 | Bytes Rx: 19571314 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158549 | Audit Session ID: 0a95072a26b550005eeadd07 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158549 | Audit Session ID: 0a95072a26b550005eeadd07 | Security Group Tag: none | EasyVPN: 0 ||
Username: dpalanir | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.8 | Public IP: 103.48.181.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:37 IST Thu Jun 18 2020 | Duration: 1h:11m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 11024424 | Bytes Rx: 5153154 | IP Addr: 10.149.232.8 | Public IP: 103.48.181.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:37 IST Thu Jun 18 2020 | Duration: 1h:11m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 11024424 | Bytes Rx: 5153154 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158550 | Audit Session ID: 0a95072a26b560005eeadd0d | Security Group Tag: none | EasyVPN: 0 |Session ID: 158550 | Audit Session ID: 0a95072a26b560005eeadd0d | Security Group Tag: none | EasyVPN: 0 ||
Username: durai.raj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.9 | Public IP: 157.50.50.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:49 IST Thu Jun 18 2020 | Duration: 1h:11m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 63401782 | Bytes Rx: 40156864 | IP Addr: 10.149.232.9 | Public IP: 157.50.50.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:49 IST Thu Jun 18 2020 | Duration: 1h:11m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 63401782 | Bytes Rx: 40156864 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158551 | Audit Session ID: 0a95072a26b570005eeadd19 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158551 | Audit Session ID: 0a95072a26b570005eeadd19 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajasekaran.m | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.11 | Public IP: 171.78.163.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:06 IST Thu Jun 18 2020 | Duration: 1h:10m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 255091496 | Bytes Rx: 13635283 | IP Addr: 10.149.232.11 | Public IP: 171.78.163.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:06 IST Thu Jun 18 2020 | Duration: 1h:10m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 255091496 | Bytes Rx: 13635283 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158553 | Audit Session ID: 0a95072a26b590005eeadd66 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158553 | Audit Session ID: 0a95072a26b590005eeadd66 | Security Group Tag: none | EasyVPN: 0 ||
Username: faizal.karim | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.89 | Public IP: 122.177.185.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:28 IST Thu Jun 18 2020 | Duration: 1h:09m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 56048701 | Bytes Rx: 19733777 | IP Addr: 10.149.232.89 | Public IP: 122.177.185.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:28 IST Thu Jun 18 2020 | Duration: 1h:09m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 56048701 | Bytes Rx: 19733777 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158555 | Audit Session ID: 0a95072a26b5b0005eeadd7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 158555 | Audit Session ID: 0a95072a26b5b0005eeadd7c | Security Group Tag: none | EasyVPN: 0 ||
Username: chkumari | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.194 | Public IP: 110.225.83.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:52:21 IST Thu Jun 18 2020 | Duration: 1h:07m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 63397208 | Bytes Rx: 435267180 | IP Addr: 10.149.232.194 | Public IP: 110.225.83.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:52:21 IST Thu Jun 18 2020 | Duration: 1h:07m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 63397208 | Bytes Rx: 435267180 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158561 | Audit Session ID: 0a95072a26b610005eeadded | Security Group Tag: none | EasyVPN: 0 |Session ID: 158561 | Audit Session ID: 0a95072a26b610005eeadded | Security Group Tag: none | EasyVPN: 0 ||
Username: tkgangaw | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.195 | Public IP: 183.87.54.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:53:01 IST Thu Jun 18 2020 | Duration: 1h:07m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 22564775 | Bytes Rx: 14525225 | IP Addr: 10.149.232.195 | Public IP: 183.87.54.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:53:01 IST Thu Jun 18 2020 | Duration: 1h:07m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 22564775 | Bytes Rx: 14525225 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158563 | Audit Session ID: 0a95072a26b630005eeade15 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158563 | Audit Session ID: 0a95072a26b630005eeade15 | Security Group Tag: none | EasyVPN: 0 ||
Username: vselvaku | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.196 | Public IP: 157.50.115.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:53:04 IST Thu Jun 18 2020 | Duration: 1h:07m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 32530581 | Bytes Rx: 12982471 | IP Addr: 10.149.232.196 | Public IP: 157.50.115.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:53:04 IST Thu Jun 18 2020 | Duration: 1h:07m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 32530581 | Bytes Rx: 12982471 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158564 | Audit Session ID: 0a95072a26b640005eeade18 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158564 | Audit Session ID: 0a95072a26b640005eeade18 | Security Group Tag: none | EasyVPN: 0 ||
Username: aghodera | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.198 | Public IP: 45.127.107.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:53:32 IST Thu Jun 18 2020 | Duration: 1h:06m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 77805400 | Bytes Rx: 44295848 | IP Addr: 10.149.232.198 | Public IP: 45.127.107.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:53:32 IST Thu Jun 18 2020 | Duration: 1h:06m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 77805400 | Bytes Rx: 44295848 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158568 | Audit Session ID: 0a95072a26b680005eeade34 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158568 | Audit Session ID: 0a95072a26b680005eeade34 | Security Group Tag: none | EasyVPN: 0 ||
Username: s.hariharan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.200 | Public IP: 49.37.202.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:53:40 IST Thu Jun 18 2020 | Duration: 1h:06m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 116723178 | Bytes Rx: 101058949 | IP Addr: 10.149.232.200 | Public IP: 49.37.202.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:53:40 IST Thu Jun 18 2020 | Duration: 1h:06m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 116723178 | Bytes Rx: 101058949 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158569 | Audit Session ID: 0a95072a26b690005eeade3c | Security Group Tag: none | EasyVPN: 0 |Session ID: 158569 | Audit Session ID: 0a95072a26b690005eeade3c | Security Group Tag: none | EasyVPN: 0 ||
Username: udayakan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.201 | Public IP: 27.62.121.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:53:52 IST Thu Jun 18 2020 | Duration: 1h:06m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 21137652 | Bytes Rx: 18855995 | IP Addr: 10.149.232.201 | Public IP: 27.62.121.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:53:52 IST Thu Jun 18 2020 | Duration: 1h:06m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 21137652 | Bytes Rx: 18855995 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158571 | Audit Session ID: 0a95072a26b6b0005eeade48 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158571 | Audit Session ID: 0a95072a26b6b0005eeade48 | Security Group Tag: none | EasyVPN: 0 ||
Username: parsingh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.64 | Public IP: 103.110.255.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:56:22 IST Thu Jun 18 2020 | Duration: 1h:03m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 46315639 | Bytes Rx: 25005031 | IP Addr: 10.149.233.64 | Public IP: 103.110.255.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:56:22 IST Thu Jun 18 2020 | Duration: 1h:03m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 46315639 | Bytes Rx: 25005031 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158574 | Audit Session ID: 0a95072a26b6e0005eeadede | Security Group Tag: none | EasyVPN: 0 |Session ID: 158574 | Audit Session ID: 0a95072a26b6e0005eeadede | Security Group Tag: none | EasyVPN: 0 ||
Username: jsakkara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.65 | Public IP: 106.198.90.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:19 IST Thu Jun 18 2020 | Duration: 1h:03m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 36914650 | Bytes Rx: 14393611 | IP Addr: 10.149.233.65 | Public IP: 106.198.90.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:19 IST Thu Jun 18 2020 | Duration: 1h:03m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 36914650 | Bytes Rx: 14393611 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158575 | Audit Session ID: 0a95072a26b6f0005eeadf17 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158575 | Audit Session ID: 0a95072a26b6f0005eeadf17 | Security Group Tag: none | EasyVPN: 0 ||
Username: vijayraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.56 | Public IP: 157.46.4.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:13 IST Thu Jun 18 2020 | Duration: 0h:54m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 19627074 | Bytes Rx: 5755384 | IP Addr: 10.149.232.56 | Public IP: 157.46.4.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:13 IST Thu Jun 18 2020 | Duration: 0h:54m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 19627074 | Bytes Rx: 5755384 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158577 | Audit Session ID: 0a95072a26b710005eeae12d | Security Group Tag: none | EasyVPN: 0 |Session ID: 158577 | Audit Session ID: 0a95072a26b710005eeae12d | Security Group Tag: none | EasyVPN: 0 ||
Username: pdhanala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.59 | Public IP: 27.6.54.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:07:55 IST Thu Jun 18 2020 | Duration: 0h:52m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 132147532 | Bytes Rx: 7646141 | IP Addr: 10.149.232.59 | Public IP: 27.6.54.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:07:55 IST Thu Jun 18 2020 | Duration: 0h:52m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 132147532 | Bytes Rx: 7646141 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158580 | Audit Session ID: 0a95072a26b740005eeae193 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158580 | Audit Session ID: 0a95072a26b740005eeae193 | Security Group Tag: none | EasyVPN: 0 ||
Username: sureks | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.61 | Public IP: 223.181.200.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:15 IST Thu Jun 18 2020 | Duration: 0h:52m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 301222175 | Bytes Rx: 24358580 | IP Addr: 10.149.232.61 | Public IP: 223.181.200.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:15 IST Thu Jun 18 2020 | Duration: 0h:52m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 301222175 | Bytes Rx: 24358580 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158582 | Audit Session ID: 0a95072a26b760005eeae1a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158582 | Audit Session ID: 0a95072a26b760005eeae1a7 | Security Group Tag: none | EasyVPN: 0 ||
Username: mdeshmuk | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.63 | Public IP: 117.248.184.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:09:02 IST Thu Jun 18 2020 | Duration: 0h:51m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 9198089 | Bytes Rx: 5608647 | IP Addr: 10.149.232.63 | Public IP: 117.248.184.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:09:02 IST Thu Jun 18 2020 | Duration: 0h:51m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 9198089 | Bytes Rx: 5608647 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158584 | Audit Session ID: 0a95072a26b780005eeae1d6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158584 | Audit Session ID: 0a95072a26b780005eeae1d6 | Security Group Tag: none | EasyVPN: 0 ||
Username: prachava | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.65 | Public IP: 103.74.237.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:08 IST Thu Jun 18 2020 | Duration: 0h:50m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 26469719 | Bytes Rx: 13982553 | IP Addr: 10.149.232.65 | Public IP: 103.74.237.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:08 IST Thu Jun 18 2020 | Duration: 0h:50m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 26469719 | Bytes Rx: 13982553 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158586 | Audit Session ID: 0a95072a26b7a0005eeae218 | Security Group Tag: none | EasyVPN: 0 |Session ID: 158586 | Audit Session ID: 0a95072a26b7a0005eeae218 | Security Group Tag: none | EasyVPN: 0 ||
Username: jbasra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.169 | Public IP: 124.123.31.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:27 IST Thu Jun 18 2020 | Duration: 0h:49m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 97644607 | Bytes Rx: 14796592 | IP Addr: 10.149.232.169 | Public IP: 124.123.31.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:27 IST Thu Jun 18 2020 | Duration: 0h:49m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 97644607 | Bytes Rx: 14796592 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158587 | Audit Session ID: 0a95072a26b7b0005eeae22b | Security Group Tag: none | EasyVPN: 0 |Session ID: 158587 | Audit Session ID: 0a95072a26b7b0005eeae22b | Security Group Tag: none | EasyVPN: 0 ||
