sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sjyothi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.5 | Public IP: 203.199.209.120 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:41:24 IST Mon Mar 16 2020 | Duration: 74d 21h:18m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 3549502314 | Bytes Rx: 1497749708 | IP Addr: 10.150.238.5 | Public IP: 203.199.209.120 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:41:24 IST Mon Mar 16 2020 | Duration: 74d 21h:18m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 3549502314 | Bytes Rx: 1497749708 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 3362 | Audit Session ID: 0a96cf6a00d220005e6f0a7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 3362 | Audit Session ID: 0a96cf6a00d220005e6f0a7c | Security Group Tag: none | EasyVPN: 0 ||
Username: abpardes | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.171 | Public IP: 1.186.77.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:50:50 IST Fri May 29 2020 | Duration: 16h:09m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 94603521 | Bytes Rx: 57832331 | IP Addr: 10.150.238.171 | Public IP: 1.186.77.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:50:50 IST Fri May 29 2020 | Duration: 16h:09m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 94603521 | Bytes Rx: 57832331 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 238435 | Audit Session ID: 0a96cf6a3a3630005ed0e202 | Security Group Tag: none | EasyVPN: 0 |Session ID: 238435 | Audit Session ID: 0a96cf6a3a3630005ed0e202 | Security Group Tag: none | EasyVPN: 0 ||
Username: awdhesh.singh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.103 | Public IP: 45.119.132.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:44:04 IST Fri May 29 2020 | Duration: 13h:16m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 280238777 | Bytes Rx: 134306045 | IP Addr: 10.150.239.103 | Public IP: 45.119.132.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:44:04 IST Fri May 29 2020 | Duration: 13h:16m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 280238777 | Bytes Rx: 134306045 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239032 | Audit Session ID: 0a96cf6a3a5b80005ed10a9c | Security Group Tag: none | EasyVPN: 0 |Session ID: 239032 | Audit Session ID: 0a96cf6a3a5b80005ed10a9c | Security Group Tag: none | EasyVPN: 0 ||
Username: yoparjan | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.68 | Public IP: 27.97.137.182 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 21:16:27 IST Fri May 29 2020 | Duration: 10h:43m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 473310806 | Bytes Rx: 215916890 | IP Addr: 10.150.239.68 | Public IP: 27.97.137.182 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 21:16:27 IST Fri May 29 2020 | Duration: 10h:43m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 473310806 | Bytes Rx: 215916890 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239373 | Audit Session ID: 0a96cf6a3a70d0005ed12e53 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239373 | Audit Session ID: 0a96cf6a3a70d0005ed12e53 | Security Group Tag: none | EasyVPN: 0 ||
Username: KDere | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.21 | Public IP: 103.121.153.101 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 21:27:09 IST Fri May 29 2020 | Duration: 10h:33m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1509194608 | Bytes Rx: 480881544 | IP Addr: 10.150.239.21 | Public IP: 103.121.153.101 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 21:27:09 IST Fri May 29 2020 | Duration: 10h:33m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1509194608 | Bytes Rx: 480881544 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239390 | Audit Session ID: 0a96cf6a3a71e0005ed130d5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239390 | Audit Session ID: 0a96cf6a3a71e0005ed130d5 | Security Group Tag: none | EasyVPN: 0 ||
Username: KishKumb | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.119 | Public IP: 103.121.153.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:28:42 IST Fri May 29 2020 | Duration: 10h:31m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 582913005 | Bytes Rx: 246773768 | IP Addr: 10.150.238.119 | Public IP: 103.121.153.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:28:42 IST Fri May 29 2020 | Duration: 10h:31m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 582913005 | Bytes Rx: 246773768 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239394 | Audit Session ID: 0a96cf6a3a7220005ed13132 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239394 | Audit Session ID: 0a96cf6a3a7220005ed13132 | Security Group Tag: none | EasyVPN: 0 ||
Username: pratkale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: ETAC20 | IP Addr: 10.150.247.250 | Public IP: 116.74.236.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:26:15 IST Fri May 29 2020 | Duration: 9h:34m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 1191970395 | Bytes Rx: 637498796 | IP Addr: 10.150.247.250 | Public IP: 116.74.236.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:26:15 IST Fri May 29 2020 | Duration: 9h:34m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 1191970395 | Bytes Rx: 637498796 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239511 | Audit Session ID: 0a96cf6a3a7970005ed13eaf | Security Group Tag: none | EasyVPN: 0 |Session ID: 239511 | Audit Session ID: 0a96cf6a3a7970005ed13eaf | Security Group Tag: none | EasyVPN: 0 ||
Username: swdabhol | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.136 | Public IP: 157.33.223.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:48:09 IST Fri May 29 2020 | Duration: 9h:12m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 505276656 | Bytes Rx: 119572032 | IP Addr: 10.150.238.136 | Public IP: 157.33.223.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:48:09 IST Fri May 29 2020 | Duration: 9h:12m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 505276656 | Bytes Rx: 119572032 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239543 | Audit Session ID: 0a96cf6a3a7b70005ed143d1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239543 | Audit Session ID: 0a96cf6a3a7b70005ed143d1 | Security Group Tag: none | EasyVPN: 0 ||
Username: PrashK | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.29 | Public IP: 103.81.39.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:51:33 IST Fri May 29 2020 | Duration: 9h:08m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 1948580866 | Bytes Rx: 442551356 | IP Addr: 10.150.238.29 | Public IP: 103.81.39.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:51:33 IST Fri May 29 2020 | Duration: 9h:08m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 1948580866 | Bytes Rx: 442551356 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239553 | Audit Session ID: 0a96cf6a3a7c10005ed1449d | Security Group Tag: none | EasyVPN: 0 |Session ID: 239553 | Audit Session ID: 0a96cf6a3a7c10005ed1449d | Security Group Tag: none | EasyVPN: 0 ||
Username: isha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.116 | Public IP: 115.97.59.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:51:57 IST Fri May 29 2020 | Duration: 9h:08m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 206135148 | Bytes Rx: 55584610 | IP Addr: 10.150.238.116 | Public IP: 115.97.59.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:51:57 IST Fri May 29 2020 | Duration: 9h:08m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 206135148 | Bytes Rx: 55584610 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239554 | Audit Session ID: 0a96cf6a3a7c20005ed144b5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239554 | Audit Session ID: 0a96cf6a3a7c20005ed144b5 | Security Group Tag: none | EasyVPN: 0 ||
Username: virendra.sharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.84 | Public IP: 103.97.104.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:43:39 IST Sat May 30 2020 | Duration: 7h:16m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 201153031 | Bytes Rx: 133903148 | IP Addr: 10.150.239.84 | Public IP: 103.97.104.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:43:39 IST Sat May 30 2020 | Duration: 7h:16m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 201153031 | Bytes Rx: 133903148 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239636 | Audit Session ID: 0a96cf6a3a8140005ed15ee3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239636 | Audit Session ID: 0a96cf6a3a8140005ed15ee3 | Security Group Tag: none | EasyVPN: 0 ||
Username: swapghol | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.118 | Public IP: 106.193.242.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:02:35 IST Sat May 30 2020 | Duration: 6h:57m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 18881916 | Bytes Rx: 12445164 | IP Addr: 10.150.239.118 | Public IP: 106.193.242.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 01:02:35 IST Sat May 30 2020 | Duration: 6h:57m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 18881916 | Bytes Rx: 12445164 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239650 | Audit Session ID: 0a96cf6a3a8220005ed16353 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239650 | Audit Session ID: 0a96cf6a3a8220005ed16353 | Security Group Tag: none | EasyVPN: 0 ||
Username: hdoke | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.172 | Public IP: 106.193.219.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:34:43 IST Sat May 30 2020 | Duration: 2h:25m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 14140483 | Bytes Rx: 6530831 | IP Addr: 10.150.239.172 | Public IP: 106.193.219.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:34:43 IST Sat May 30 2020 | Duration: 2h:25m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 14140483 | Bytes Rx: 6530831 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239710 | Audit Session ID: 0a96cf6a3a85e0005ed1a31b | Security Group Tag: none | EasyVPN: 0 |Session ID: 239710 | Audit Session ID: 0a96cf6a3a85e0005ed1a31b | Security Group Tag: none | EasyVPN: 0 ||
Username: Shrishin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.178 | Public IP: 157.33.128.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:56:11 IST Sat May 30 2020 | Duration: 2h:04m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 78125878 | Bytes Rx: 32957299 | IP Addr: 10.150.239.178 | Public IP: 157.33.128.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:56:11 IST Sat May 30 2020 | Duration: 2h:04m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 78125878 | Bytes Rx: 32957299 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239720 | Audit Session ID: 0a96cf6a3a8680005ed1a823 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239720 | Audit Session ID: 0a96cf6a3a8680005ed1a823 | Security Group Tag: none | EasyVPN: 0 ||
Username: PRIKHADE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.179 | Public IP: 157.33.150.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:58:28 IST Sat May 30 2020 | Duration: 2h:01m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 278644318 | Bytes Rx: 42160579 | IP Addr: 10.150.239.179 | Public IP: 157.33.150.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:58:28 IST Sat May 30 2020 | Duration: 2h:01m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 278644318 | Bytes Rx: 42160579 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239721 | Audit Session ID: 0a96cf6a3a8690005ed1a8ac | Security Group Tag: none | EasyVPN: 0 |Session ID: 239721 | Audit Session ID: 0a96cf6a3a8690005ed1a8ac | Security Group Tag: none | EasyVPN: 0 ||
Username: AGarai | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.182 | Public IP: 106.193.251.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:17:44 IST Sat May 30 2020 | Duration: 1h:42m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 242539832 | Bytes Rx: 35405160 | IP Addr: 10.150.239.182 | Public IP: 106.193.251.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:17:44 IST Sat May 30 2020 | Duration: 1h:42m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 242539832 | Bytes Rx: 35405160 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239725 | Audit Session ID: 0a96cf6a3a86d0005ed1ad30 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239725 | Audit Session ID: 0a96cf6a3a86d0005ed1ad30 | Security Group Tag: none | EasyVPN: 0 ||
Username: CKadekar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.184 | Public IP: 43.242.229.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:18:16 IST Sat May 30 2020 | Duration: 1h:42m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 1778304306 | Bytes Rx: 205567864 | IP Addr: 10.150.239.184 | Public IP: 43.242.229.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:18:16 IST Sat May 30 2020 | Duration: 1h:42m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 1778304306 | Bytes Rx: 205567864 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239726 | Audit Session ID: 0a96cf6a3a86e0005ed1ad50 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239726 | Audit Session ID: 0a96cf6a3a86e0005ed1ad50 | Security Group Tag: none | EasyVPN: 0 ||
Username: birjujad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.185 | Public IP: 42.106.211.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:19:52 IST Sat May 30 2020 | Duration: 1h:40m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 120841625 | Bytes Rx: 30627943 | IP Addr: 10.150.239.185 | Public IP: 42.106.211.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:19:52 IST Sat May 30 2020 | Duration: 1h:40m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 120841625 | Bytes Rx: 30627943 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239727 | Audit Session ID: 0a96cf6a3a86f0005ed1adb0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239727 | Audit Session ID: 0a96cf6a3a86f0005ed1adb0 | Security Group Tag: none | EasyVPN: 0 ||
Username: anurbhad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.186 | Public IP: 103.252.52.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:20:37 IST Sat May 30 2020 | Duration: 1h:39m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 82022122 | Bytes Rx: 23775997 | IP Addr: 10.150.239.186 | Public IP: 103.252.52.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:20:37 IST Sat May 30 2020 | Duration: 1h:39m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 82022122 | Bytes Rx: 23775997 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239728 | Audit Session ID: 0a96cf6a3a8700005ed1addd | Security Group Tag: none | EasyVPN: 0 |Session ID: 239728 | Audit Session ID: 0a96cf6a3a8700005ed1addd | Security Group Tag: none | EasyVPN: 0 ||
Username: arondhav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.188 | Public IP: 103.110.253.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:25:37 IST Sat May 30 2020 | Duration: 1h:34m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 70875058 | Bytes Rx: 28452045 | IP Addr: 10.150.239.188 | Public IP: 103.110.253.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:25:37 IST Sat May 30 2020 | Duration: 1h:34m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 70875058 | Bytes Rx: 28452045 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239731 | Audit Session ID: 0a96cf6a3a8730005ed1af09 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239731 | Audit Session ID: 0a96cf6a3a8730005ed1af09 | Security Group Tag: none | EasyVPN: 0 ||
Username: Vnikte | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.139 | Public IP: 103.229.247.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:26:10 IST Sat May 30 2020 | Duration: 1h:34m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 42438271 | Bytes Rx: 11828800 | IP Addr: 10.150.238.139 | Public IP: 103.229.247.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:26:10 IST Sat May 30 2020 | Duration: 1h:34m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 42438271 | Bytes Rx: 11828800 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239732 | Audit Session ID: 0a96cf6a3a8740005ed1af2a | Security Group Tag: none | EasyVPN: 0 |Session ID: 239732 | Audit Session ID: 0a96cf6a3a8740005ed1af2a | Security Group Tag: none | EasyVPN: 0 ||
