sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: danand | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.227 | Public IP: 182.68.127.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:06 IST Fri Jun 19 2020 | Duration: 3d 22h:24m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 809869468 | Bytes Rx: 365276367 | IP Addr: 10.147.96.227 | Public IP: 182.68.127.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:06 IST Fri Jun 19 2020 | Duration: 3d 22h:24m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 809869468 | Bytes Rx: 365276367 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39831 | Audit Session ID: 0a96cf6909b970005eec8706 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39831 | Audit Session ID: 0a96cf6909b970005eec8706 | Security Group Tag: none | EasyVPN: 0 ||
Username: vaswami | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.36 | Public IP: 106.210.196.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:48 IST Tue Jun 23 2020 | Duration: 6h:16m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 179377126 | Bytes Rx: 53095291 | IP Addr: 10.150.236.36 | Public IP: 106.210.196.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:48 IST Tue Jun 23 2020 | Duration: 6h:16m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 179377126 | Bytes Rx: 53095291 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 51279 | Audit Session ID: 0a96cf690c84f0005ef15e54 | Security Group Tag: none | EasyVPN: 0 |Session ID: 51279 | Audit Session ID: 0a96cf690c84f0005ef15e54 | Security Group Tag: none | EasyVPN: 0 ||
Username: JayDevik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.45 | Public IP: 106.193.138.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:32 IST Tue Jun 23 2020 | Duration: 6h:14m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 447418392 | Bytes Rx: 126648510 | IP Addr: 10.150.236.45 | Public IP: 106.193.138.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:32 IST Tue Jun 23 2020 | Duration: 6h:14m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 447418392 | Bytes Rx: 126648510 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 51284 | Audit Session ID: 0a96cf690c8540005ef15ebc | Security Group Tag: none | EasyVPN: 0 |Session ID: 51284 | Audit Session ID: 0a96cf690c8540005ef15ebc | Security Group Tag: none | EasyVPN: 0 ||
Username: gparab | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC33 | IP Addr: 10.150.245.42 | Public IP: 219.91.250.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:16:00 IST Tue Jun 23 2020 | Duration: 6h:14m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1068713718 | Bytes Rx: 116861630 | IP Addr: 10.150.245.42 | Public IP: 219.91.250.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:16:00 IST Tue Jun 23 2020 | Duration: 6h:14m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1068713718 | Bytes Rx: 116861630 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 51286 | Audit Session ID: 0a96cf690c8560005ef15ed8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 51286 | Audit Session ID: 0a96cf690c8560005ef15ed8 | Security Group Tag: none | EasyVPN: 0 ||
Username: smkalyan | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.50 | Public IP: 106.193.102.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:27 IST Tue Jun 23 2020 | Duration: 6h:07m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 239592589 | Bytes Rx: 170498584 | IP Addr: 10.150.236.50 | Public IP: 106.193.102.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:27 IST Tue Jun 23 2020 | Duration: 6h:07m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 239592589 | Bytes Rx: 170498584 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 51298 | Audit Session ID: 0a96cf690c8620005ef1605b | Security Group Tag: none | EasyVPN: 0 |Session ID: 51298 | Audit Session ID: 0a96cf690c8620005ef1605b | Security Group Tag: none | EasyVPN: 0 ||
Username: SharadC | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.130 | Public IP: 157.47.17.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:23:55 IST Tue Jun 23 2020 | Duration: 6h:06m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 206463428 | Bytes Rx: 138301127 | IP Addr: 10.150.236.130 | Public IP: 157.47.17.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:23:55 IST Tue Jun 23 2020 | Duration: 6h:06m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 206463428 | Bytes Rx: 138301127 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 51301 | Audit Session ID: 0a96cf690c8650005ef160b3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 51301 | Audit Session ID: 0a96cf690c8650005ef160b3 | Security Group Tag: none | EasyVPN: 0 ||
Username: Satpatro | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.217 | Public IP: 157.41.22.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:27:15 IST Tue Jun 23 2020 | Duration: 6h:03m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 216145811 | Bytes Rx: 83928125 | IP Addr: 10.150.237.217 | Public IP: 157.41.22.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:27:15 IST Tue Jun 23 2020 | Duration: 6h:03m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 216145811 | Bytes Rx: 83928125 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 51312 | Audit Session ID: 0a96cf690c8700005ef1617b | Security Group Tag: none | EasyVPN: 0 |Session ID: 51312 | Audit Session ID: 0a96cf690c8700005ef1617b | Security Group Tag: none | EasyVPN: 0 ||
Username: amnangar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.219 | Public IP: 157.33.234.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:31:14 IST Tue Jun 23 2020 | Duration: 5h:59m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 369203849 | Bytes Rx: 137426198 | IP Addr: 10.150.237.219 | Public IP: 157.33.234.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:31:14 IST Tue Jun 23 2020 | Duration: 5h:59m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 369203849 | Bytes Rx: 137426198 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 51319 | Audit Session ID: 0a96cf690c8770005ef1626a | Security Group Tag: none | EasyVPN: 0 |Session ID: 51319 | Audit Session ID: 0a96cf690c8770005ef1626a | Security Group Tag: none | EasyVPN: 0 ||
Username: sipandit | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.225 | Public IP: 103.252.52.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:33:03 IST Tue Jun 23 2020 | Duration: 5h:57m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 755780575 | Bytes Rx: 133067360 | IP Addr: 10.150.237.225 | Public IP: 103.252.52.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:33:03 IST Tue Jun 23 2020 | Duration: 5h:57m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 755780575 | Bytes Rx: 133067360 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 51320 | Audit Session ID: 0a96cf690c8780005ef162d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 51320 | Audit Session ID: 0a96cf690c8780005ef162d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: amolkada | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.231 | Public IP: 106.210.197.176 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:33:14 IST Tue Jun 23 2020 | Duration: 5h:57m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 825891328 | Bytes Rx: 121035151 | IP Addr: 10.150.237.231 | Public IP: 106.210.197.176 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:33:14 IST Tue Jun 23 2020 | Duration: 5h:57m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 825891328 | Bytes Rx: 121035151 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 51321 | Audit Session ID: 0a96cf690c8790005ef162e2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 51321 | Audit Session ID: 0a96cf690c8790005ef162e2 | Security Group Tag: none | EasyVPN: 0 ||
Username: prakashR | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.184 | Public IP: 106.198.47.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:33:50 IST Tue Jun 23 2020 | Duration: 5h:56m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 555689493 | Bytes Rx: 80486306 | IP Addr: 10.150.237.184 | Public IP: 106.198.47.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:33:50 IST Tue Jun 23 2020 | Duration: 5h:56m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 555689493 | Bytes Rx: 80486306 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 51324 | Audit Session ID: 0a96cf690c87c0005ef16306 | Security Group Tag: none | EasyVPN: 0 |Session ID: 51324 | Audit Session ID: 0a96cf690c87c0005ef16306 | Security Group Tag: none | EasyVPN: 0 ||
Username: mvaidkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC26 | IP Addr: 10.150.245.35 | Public IP: 103.203.63.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:00 IST Tue Jun 23 2020 | Duration: 5h:52m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 337378388 | Bytes Rx: 286729363 | IP Addr: 10.150.245.35 | Public IP: 103.203.63.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:00 IST Tue Jun 23 2020 | Duration: 5h:52m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 337378388 | Bytes Rx: 286729363 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 51327 | Audit Session ID: 0a96cf690c87f0005ef16400 | Security Group Tag: none | EasyVPN: 0 |Session ID: 51327 | Audit Session ID: 0a96cf690c87f0005ef16400 | Security Group Tag: none | EasyVPN: 0 ||
Username: Anellore | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.2 | Public IP: 1.39.182.186 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 07:43:06 IST Tue Jun 23 2020 | Duration: 5h:47m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 448826406 | Bytes Rx: 147489000 | IP Addr: 10.150.236.2 | Public IP: 1.39.182.186 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 07:43:06 IST Tue Jun 23 2020 | Duration: 5h:47m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 448826406 | Bytes Rx: 147489000 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 51332 | Audit Session ID: 0a96cf690c8840005ef16532 | Security Group Tag: none | EasyVPN: 0 |Session ID: 51332 | Audit Session ID: 0a96cf690c8840005ef16532 | Security Group Tag: none | EasyVPN: 0 ||
Username: VaibShar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.238 | Public IP: 182.68.7.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:34 IST Tue Jun 23 2020 | Duration: 5h:42m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 2063445264 | Bytes Rx: 217206996 | IP Addr: 10.150.236.238 | Public IP: 182.68.7.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:34 IST Tue Jun 23 2020 | Duration: 5h:42m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 2063445264 | Bytes Rx: 217206996 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 51336 | Audit Session ID: 0a96cf690c8880005ef1663e | Security Group Tag: none | EasyVPN: 0 |Session ID: 51336 | Audit Session ID: 0a96cf690c8880005ef1663e | Security Group Tag: none | EasyVPN: 0 ||
Username: DKalshet | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.231 | Public IP: 157.33.231.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:49:28 IST Tue Jun 23 2020 | Duration: 5h:40m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 1550747399 | Bytes Rx: 151453328 | IP Addr: 10.150.236.231 | Public IP: 157.33.231.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:49:28 IST Tue Jun 23 2020 | Duration: 5h:40m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 1550747399 | Bytes Rx: 151453328 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 51338 | Audit Session ID: 0a96cf690c88a0005ef166b0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 51338 | Audit Session ID: 0a96cf690c88a0005ef166b0 | Security Group Tag: none | EasyVPN: 0 ||
Username: vivekgup | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.46 | Public IP: 59.152.56.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:19 IST Tue Jun 23 2020 | Duration: 5h:37m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 1476457117 | Bytes Rx: 91061515 | IP Addr: 10.150.236.46 | Public IP: 59.152.56.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:19 IST Tue Jun 23 2020 | Duration: 5h:37m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 1476457117 | Bytes Rx: 91061515 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 51343 | Audit Session ID: 0a96cf690c88f0005ef1675b | Security Group Tag: none | EasyVPN: 0 |Session ID: 51343 | Audit Session ID: 0a96cf690c88f0005ef1675b | Security Group Tag: none | EasyVPN: 0 ||
Username: mwaghela | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.253 | Public IP: 27.4.3.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:54:24 IST Tue Jun 23 2020 | Duration: 5h:35m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 537972734 | Bytes Rx: 50675316 | IP Addr: 10.150.236.253 | Public IP: 27.4.3.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:54:24 IST Tue Jun 23 2020 | Duration: 5h:35m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 537972734 | Bytes Rx: 50675316 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 51348 | Audit Session ID: 0a96cf690c8940005ef167d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 51348 | Audit Session ID: 0a96cf690c8940005ef167d8 | Security Group Tag: none | EasyVPN: 0 ||
Username: VikashS | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.96 | Public IP: 47.8.253.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:05 IST Tue Jun 23 2020 | Duration: 5h:34m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 300264376 | Bytes Rx: 134743540 | IP Addr: 10.150.237.96 | Public IP: 47.8.253.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:05 IST Tue Jun 23 2020 | Duration: 5h:34m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 300264376 | Bytes Rx: 134743540 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 51349 | Audit Session ID: 0a96cf690c8950005ef1683d | Security Group Tag: none | EasyVPN: 0 |Session ID: 51349 | Audit Session ID: 0a96cf690c8950005ef1683d | Security Group Tag: none | EasyVPN: 0 ||
Username: AdPowale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.60 | Public IP: 103.210.201.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:54 IST Tue Jun 23 2020 | Duration: 5h:33m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 451377692 | Bytes Rx: 94562682 | IP Addr: 10.150.236.60 | Public IP: 103.210.201.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:54 IST Tue Jun 23 2020 | Duration: 5h:33m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 451377692 | Bytes Rx: 94562682 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 51350 | Audit Session ID: 0a96cf690c8960005ef1686e | Security Group Tag: none | EasyVPN: 0 |Session ID: 51350 | Audit Session ID: 0a96cf690c8960005ef1686e | Security Group Tag: none | EasyVPN: 0 ||
Username: asnehase | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.254 | Public IP: 137.97.180.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:03:57 IST Tue Jun 23 2020 | Duration: 5h:26m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 92020216 | Bytes Rx: 47717409 | IP Addr: 10.150.237.254 | Public IP: 137.97.180.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:03:57 IST Tue Jun 23 2020 | Duration: 5h:26m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 92020216 | Bytes Rx: 47717409 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 51361 | Audit Session ID: 0a96cf690c8a10005ef16a15 | Security Group Tag: none | EasyVPN: 0 |Session ID: 51361 | Audit Session ID: 0a96cf690c8a10005ef16a15 | Security Group Tag: none | EasyVPN: 0 ||
Username: ArunTiwa | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.137 | Public IP: 106.215.154.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:12:10 IST Tue Jun 23 2020 | Duration: 5h:18m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 743965166 | Bytes Rx: 149452294 | IP Addr: 10.150.236.137 | Public IP: 106.215.154.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:12:10 IST Tue Jun 23 2020 | Duration: 5h:18m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 743965166 | Bytes Rx: 149452294 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 51374 | Audit Session ID: 0a96cf690c8ae0005ef16c02 | Security Group Tag: none | EasyVPN: 0 |Session ID: 51374 | Audit Session ID: 0a96cf690c8ae0005ef16c02 | Security Group Tag: none | EasyVPN: 0 ||
