sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.199 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:08 IST Tue Jun 16 2020 | Duration: 3d 0h:12m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 7212718447 | Bytes Rx: 865678290 | IP Addr: 10.149.232.199 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:08 IST Tue Jun 16 2020 | Duration: 3d 0h:12m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 7212718447 | Bytes Rx: 865678290 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 153997 | Audit Session ID: 0a95072a2598d0005ee82dc0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 153997 | Audit Session ID: 0a95072a2598d0005ee82dc0 | Security Group Tag: none | EasyVPN: 0 ||
Username: fazulurr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.121 | Public IP: 157.50.130.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:50:05 IST Thu Jun 18 2020 | Duration: 10h:18m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 951958919 | Bytes Rx: 240229470 | IP Addr: 10.149.232.121 | Public IP: 157.50.130.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:50:05 IST Thu Jun 18 2020 | Duration: 10h:18m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 951958919 | Bytes Rx: 240229470 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160632 | Audit Session ID: 0a95072a273780005eeb9435 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160632 | Audit Session ID: 0a95072a273780005eeb9435 | Security Group Tag: none | EasyVPN: 0 ||
Username: Sanrajen | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.133 | Public IP: 157.46.12.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:02:48 IST Thu Jun 18 2020 | Duration: 10h:05m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 192343916 | Bytes Rx: 93208375 | IP Addr: 10.149.232.133 | Public IP: 157.46.12.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:02:48 IST Thu Jun 18 2020 | Duration: 10h:05m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 192343916 | Bytes Rx: 93208375 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160654 | Audit Session ID: 0a95072a2738e0005eeb9730 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160654 | Audit Session ID: 0a95072a2738e0005eeb9730 | Security Group Tag: none | EasyVPN: 0 ||
Username: TeMamidi | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.246 | Public IP: 124.123.162.250 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 22:28:05 IST Thu Jun 18 2020 | Duration: 9h:40m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 961445143 | Bytes Rx: 234343581 | IP Addr: 10.149.232.246 | Public IP: 124.123.162.250 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 22:28:05 IST Thu Jun 18 2020 | Duration: 9h:40m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 961445143 | Bytes Rx: 234343581 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160692 | Audit Session ID: 0a95072a273b40005eeb9d1d | Security Group Tag: none | EasyVPN: 0 |Session ID: 160692 | Audit Session ID: 0a95072a273b40005eeb9d1d | Security Group Tag: none | EasyVPN: 0 ||
Username: vbandi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.227 | Public IP: 106.76.29.206 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:37:47 IST Fri Jun 19 2020 | Duration: 1h:30m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 163342824 | Bytes Rx: 103330014 | IP Addr: 10.149.232.227 | Public IP: 106.76.29.206 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:37:47 IST Fri Jun 19 2020 | Duration: 1h:30m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 163342824 | Bytes Rx: 103330014 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160754 | Audit Session ID: 0a95072a273f20005eec0fe3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160754 | Audit Session ID: 0a95072a273f20005eec0fe3 | Security Group Tag: none | EasyVPN: 0 ||
Username: isunder | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.228 | Public IP: 49.206.2.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:38:37 IST Fri Jun 19 2020 | Duration: 1h:29m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 169265317 | Bytes Rx: 98600949 | IP Addr: 10.149.232.228 | Public IP: 49.206.2.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:38:37 IST Fri Jun 19 2020 | Duration: 1h:29m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 169265317 | Bytes Rx: 98600949 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160755 | Audit Session ID: 0a95072a273f30005eec1015 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160755 | Audit Session ID: 0a95072a273f30005eec1015 | Security Group Tag: none | EasyVPN: 0 ||
Username: rsengupt | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.229 | Public IP: 49.37.204.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:39:20 IST Fri Jun 19 2020 | Duration: 1h:28m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 112951740 | Bytes Rx: 40318736 | IP Addr: 10.149.232.229 | Public IP: 49.37.204.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:39:20 IST Fri Jun 19 2020 | Duration: 1h:28m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 112951740 | Bytes Rx: 40318736 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160756 | Audit Session ID: 0a95072a273f40005eec1040 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160756 | Audit Session ID: 0a95072a273f40005eec1040 | Security Group Tag: none | EasyVPN: 0 ||
Username: srinivas.p | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.230 | Public IP: 171.78.137.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:21 IST Fri Jun 19 2020 | Duration: 1h:24m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 46133312 | Bytes Rx: 15722904 | IP Addr: 10.149.232.230 | Public IP: 171.78.137.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:21 IST Fri Jun 19 2020 | Duration: 1h:24m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 46133312 | Bytes Rx: 15722904 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160757 | Audit Session ID: 0a95072a273f50005eec1131 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160757 | Audit Session ID: 0a95072a273f50005eec1131 | Security Group Tag: none | EasyVPN: 0 ||
Username: jamesRA | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.233 | Public IP: 157.46.16.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:40 IST Fri Jun 19 2020 | Duration: 1h:19m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 12346101 | Bytes Rx: 5469619 | IP Addr: 10.149.232.233 | Public IP: 157.46.16.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:40 IST Fri Jun 19 2020 | Duration: 1h:19m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 12346101 | Bytes Rx: 5469619 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160760 | Audit Session ID: 0a95072a273f80005eec1270 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160760 | Audit Session ID: 0a95072a273f80005eec1270 | Security Group Tag: none | EasyVPN: 0 ||
Username: sasif | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.234 | Public IP: 106.210.220.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:03 IST Fri Jun 19 2020 | Duration: 1h:18m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 58480957 | Bytes Rx: 21715579 | IP Addr: 10.149.232.234 | Public IP: 106.210.220.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:03 IST Fri Jun 19 2020 | Duration: 1h:18m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 58480957 | Bytes Rx: 21715579 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160761 | Audit Session ID: 0a95072a273f90005eec12c3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160761 | Audit Session ID: 0a95072a273f90005eec12c3 | Security Group Tag: none | EasyVPN: 0 ||
Username: chrisang | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.235 | Public IP: 27.5.176.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:11 IST Fri Jun 19 2020 | Duration: 1h:17m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 173872772 | Bytes Rx: 14916803 | IP Addr: 10.149.232.235 | Public IP: 27.5.176.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:11 IST Fri Jun 19 2020 | Duration: 1h:17m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 173872772 | Bytes Rx: 14916803 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160762 | Audit Session ID: 0a95072a273fa0005eec12cb | Security Group Tag: none | EasyVPN: 0 |Session ID: 160762 | Audit Session ID: 0a95072a273fa0005eec12cb | Security Group Tag: none | EasyVPN: 0 ||
Username: njeur | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.236 | Public IP: 157.33.162.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:30 IST Fri Jun 19 2020 | Duration: 1h:17m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 131584270 | Bytes Rx: 24391421 | IP Addr: 10.149.232.236 | Public IP: 157.33.162.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:30 IST Fri Jun 19 2020 | Duration: 1h:17m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 131584270 | Bytes Rx: 24391421 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160763 | Audit Session ID: 0a95072a273fb0005eec12de | Security Group Tag: none | EasyVPN: 0 |Session ID: 160763 | Audit Session ID: 0a95072a273fb0005eec12de | Security Group Tag: none | EasyVPN: 0 ||
Username: AMuttepa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.237 | Public IP: 106.209.248.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:51:48 IST Fri Jun 19 2020 | Duration: 1h:16m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 213772235 | Bytes Rx: 35045396 | IP Addr: 10.149.232.237 | Public IP: 106.209.248.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:51:48 IST Fri Jun 19 2020 | Duration: 1h:16m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 213772235 | Bytes Rx: 35045396 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160764 | Audit Session ID: 0a95072a273fc0005eec132c | Security Group Tag: none | EasyVPN: 0 |Session ID: 160764 | Audit Session ID: 0a95072a273fc0005eec132c | Security Group Tag: none | EasyVPN: 0 ||
Username: devikbal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.239 | Public IP: 157.50.186.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:31 IST Fri Jun 19 2020 | Duration: 1h:13m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 107929605 | Bytes Rx: 6773761 | IP Addr: 10.149.232.239 | Public IP: 157.50.186.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:31 IST Fri Jun 19 2020 | Duration: 1h:13m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 107929605 | Bytes Rx: 6773761 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160767 | Audit Session ID: 0a95072a273ff0005eec13cf | Security Group Tag: none | EasyVPN: 0 |Session ID: 160767 | Audit Session ID: 0a95072a273ff0005eec13cf | Security Group Tag: none | EasyVPN: 0 ||
Username: rjayabal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.240 | Public IP: 49.37.195.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:49 IST Fri Jun 19 2020 | Duration: 1h:13m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 141529757 | Bytes Rx: 25506523 | IP Addr: 10.149.232.240 | Public IP: 49.37.195.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:49 IST Fri Jun 19 2020 | Duration: 1h:13m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 141529757 | Bytes Rx: 25506523 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160768 | Audit Session ID: 0a95072a274000005eec13e1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160768 | Audit Session ID: 0a95072a274000005eec13e1 | Security Group Tag: none | EasyVPN: 0 ||
Username: MShiwal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.241 | Public IP: 49.206.127.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:55 IST Fri Jun 19 2020 | Duration: 1h:13m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 13746678 | Bytes Rx: 5356569 | IP Addr: 10.149.232.241 | Public IP: 49.206.127.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:55 IST Fri Jun 19 2020 | Duration: 1h:13m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 13746678 | Bytes Rx: 5356569 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160769 | Audit Session ID: 0a95072a274010005eec13e7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160769 | Audit Session ID: 0a95072a274010005eec13e7 | Security Group Tag: none | EasyVPN: 0 ||
Username: patilami | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.242 | Public IP: 49.35.22.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:52 IST Fri Jun 19 2020 | Duration: 1h:02m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 289427404 | Bytes Rx: 25007169 | IP Addr: 10.149.232.242 | Public IP: 49.35.22.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:52 IST Fri Jun 19 2020 | Duration: 1h:02m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 289427404 | Bytes Rx: 25007169 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160770 | Audit Session ID: 0a95072a274020005eec1678 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160770 | Audit Session ID: 0a95072a274020005eec1678 | Security Group Tag: none | EasyVPN: 0 ||
Username: sumit.dahale | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.231 | Public IP: 117.211.157.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:05 IST Fri Jun 19 2020 | Duration: 1h:02m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 10627160 | Bytes Rx: 7229329 | IP Addr: 10.149.232.231 | Public IP: 117.211.157.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:05 IST Fri Jun 19 2020 | Duration: 1h:02m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 10627160 | Bytes Rx: 7229329 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160771 | Audit Session ID: 0a95072a274030005eec1685 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160771 | Audit Session ID: 0a95072a274030005eec1685 | Security Group Tag: none | EasyVPN: 0 ||
Username: amitbank | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.244 | Public IP: 106.210.174.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:09 IST Fri Jun 19 2020 | Duration: 0h:50m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 8983279 | Bytes Rx: 7232887 | IP Addr: 10.149.232.244 | Public IP: 106.210.174.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:09 IST Fri Jun 19 2020 | Duration: 0h:50m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 8983279 | Bytes Rx: 7232887 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160776 | Audit Session ID: 0a95072a274080005eec1959 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160776 | Audit Session ID: 0a95072a274080005eec1959 | Security Group Tag: none | EasyVPN: 0 ||
Username: varapras | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.8 | Public IP: 124.123.175.66 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:19:01 IST Fri Jun 19 2020 | Duration: 0h:49m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 52425620 | Bytes Rx: 18252436 | IP Addr: 10.149.232.8 | Public IP: 124.123.175.66 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:19:01 IST Fri Jun 19 2020 | Duration: 0h:49m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 52425620 | Bytes Rx: 18252436 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160777 | Audit Session ID: 0a95072a274090005eec198d | Security Group Tag: none | EasyVPN: 0 |Session ID: 160777 | Audit Session ID: 0a95072a274090005eec198d | Security Group Tag: none | EasyVPN: 0 ||
Username: srinivaa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC5 | IP Addr: 10.149.248.101 | Public IP: 157.46.59.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:19:31 IST Fri Jun 19 2020 | Duration: 0h:48m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 70122673 | Bytes Rx: 38260454 | IP Addr: 10.149.248.101 | Public IP: 157.46.59.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:19:31 IST Fri Jun 19 2020 | Duration: 0h:48m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 70122673 | Bytes Rx: 38260454 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160778 | Audit Session ID: 0a95072a2740a0005eec19ab | Security Group Tag: none | EasyVPN: 0 |Session ID: 160778 | Audit Session ID: 0a95072a2740a0005eec19ab | Security Group Tag: none | EasyVPN: 0 ||
