sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: mhakonse | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.60 | Public IP: 46.9.81.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:19:38 UTC Mon Jun 1 2020 | Duration: 6d 16h:11m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 4173226213 | Bytes Rx: 683230446 | IP Addr: 10.145.233.60 | Public IP: 46.9.81.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:19:38 UTC Mon Jun 1 2020 | Duration: 6d 16h:11m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 4173226213 | Bytes Rx: 683230446 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 78818 | Audit Session ID: 0a910728133e20005ed562da | Security Group Tag: none | EasyVPN: 0 |Session ID: 78818 | Audit Session ID: 0a910728133e20005ed562da | Security Group Tag: none | EasyVPN: 0 ||
Username: panksain | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.115 | Public IP: 1.39.200.25 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 18:02:15 UTC Sun Jun 7 2020 | Duration: 18h:29m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 31555677 | Bytes Rx: 7280046 | IP Addr: 10.145.233.115 | Public IP: 1.39.200.25 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 18:02:15 UTC Sun Jun 7 2020 | Duration: 18h:29m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 31555677 | Bytes Rx: 7280046 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80834 | Audit Session ID: 0a91072813bc20005edd2ba7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80834 | Audit Session ID: 0a91072813bc20005edd2ba7 | Security Group Tag: none | EasyVPN: 0 ||
Username: aditgaur | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.124 | Public IP: 1.39.154.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:26:46 UTC Mon Jun 8 2020 | Duration: 9h:04m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 606632756 | Bytes Rx: 372624680 | IP Addr: 10.145.233.124 | Public IP: 1.39.154.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:26:46 UTC Mon Jun 8 2020 | Duration: 9h:04m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 606632756 | Bytes Rx: 372624680 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80877 | Audit Session ID: 0a91072813bed0005eddaff6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80877 | Audit Session ID: 0a91072813bed0005eddaff6 | Security Group Tag: none | EasyVPN: 0 ||
Username: amit.kale | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.129 | Public IP: 42.106.116.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:55:23 UTC Mon Jun 8 2020 | Duration: 8h:35m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1108251163 | Bytes Rx: 158273911 | IP Addr: 10.145.233.129 | Public IP: 42.106.116.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:55:23 UTC Mon Jun 8 2020 | Duration: 8h:35m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1108251163 | Bytes Rx: 158273911 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80882 | Audit Session ID: 0a91072813bf20005eddb6ab | Security Group Tag: none | EasyVPN: 0 |Session ID: 80882 | Audit Session ID: 0a91072813bf20005eddb6ab | Security Group Tag: none | EasyVPN: 0 ||
Username: Npulgam | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.132 | Public IP: 42.106.210.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:04:19 UTC Mon Jun 8 2020 | Duration: 8h:26m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 187172739 | Bytes Rx: 56179590 | IP Addr: 10.145.233.132 | Public IP: 42.106.210.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:04:19 UTC Mon Jun 8 2020 | Duration: 8h:26m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 187172739 | Bytes Rx: 56179590 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80885 | Audit Session ID: 0a91072813bf50005eddb8c3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80885 | Audit Session ID: 0a91072813bf50005eddb8c3 | Security Group Tag: none | EasyVPN: 0 ||
Username: SarikaS | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.138 | Public IP: 112.196.144.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:12:13 UTC Mon Jun 8 2020 | Duration: 8h:19m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 470414303 | Bytes Rx: 313931520 | IP Addr: 10.145.233.138 | Public IP: 112.196.144.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:12:13 UTC Mon Jun 8 2020 | Duration: 8h:19m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 470414303 | Bytes Rx: 313931520 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80893 | Audit Session ID: 0a91072813bfd0005eddba9d | Security Group Tag: none | EasyVPN: 0 |Session ID: 80893 | Audit Session ID: 0a91072813bfd0005eddba9d | Security Group Tag: none | EasyVPN: 0 ||
Username: kjones | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.130 | Public IP: 82.42.251.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:18:09 UTC Mon Jun 8 2020 | Duration: 8h:13m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 823539198 | Bytes Rx: 165996562 | IP Addr: 10.145.233.130 | Public IP: 82.42.251.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:18:09 UTC Mon Jun 8 2020 | Duration: 8h:13m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 823539198 | Bytes Rx: 165996562 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80900 | Audit Session ID: 0a91072813c040005eddbc01 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80900 | Audit Session ID: 0a91072813c040005eddbc01 | Security Group Tag: none | EasyVPN: 0 ||
Username: asebasti | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.152 | Public IP: 42.111.160.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:42:54 UTC Mon Jun 8 2020 | Duration: 7h:48m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 194566788 | Bytes Rx: 196037618 | IP Addr: 10.145.233.152 | Public IP: 42.111.160.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:42:54 UTC Mon Jun 8 2020 | Duration: 7h:48m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 194566788 | Bytes Rx: 196037618 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80919 | Audit Session ID: 0a91072813c170005eddc1ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 80919 | Audit Session ID: 0a91072813c170005eddc1ce | Security Group Tag: none | EasyVPN: 0 ||
Username: raagarwa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.127 | Public IP: 42.106.202.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:53:18 UTC Mon Jun 8 2020 | Duration: 7h:37m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 273134335 | Bytes Rx: 97562131 | IP Addr: 10.145.233.127 | Public IP: 42.106.202.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:53:18 UTC Mon Jun 8 2020 | Duration: 7h:37m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 273134335 | Bytes Rx: 97562131 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80925 | Audit Session ID: 0a91072813c1d0005eddc43e | Security Group Tag: none | EasyVPN: 0 |Session ID: 80925 | Audit Session ID: 0a91072813c1d0005eddc43e | Security Group Tag: none | EasyVPN: 0 ||
Username: hmaran | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.146 | Public IP: 79.76.5.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:02:48 UTC Mon Jun 8 2020 | Duration: 7h:28m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 316890950 | Bytes Rx: 141794917 | IP Addr: 10.145.233.146 | Public IP: 79.76.5.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:02:48 UTC Mon Jun 8 2020 | Duration: 7h:28m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 316890950 | Bytes Rx: 141794917 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80929 | Audit Session ID: 0a91072813c210005eddc678 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80929 | Audit Session ID: 0a91072813c210005eddc678 | Security Group Tag: none | EasyVPN: 0 ||
Username: prmanolk | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.156 | Public IP: 106.77.53.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:03:59 UTC Mon Jun 8 2020 | Duration: 7h:27m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 139001024 | Bytes Rx: 108697540 | IP Addr: 10.145.233.156 | Public IP: 106.77.53.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:03:59 UTC Mon Jun 8 2020 | Duration: 7h:27m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 139001024 | Bytes Rx: 108697540 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80931 | Audit Session ID: 0a91072813c230005eddc6bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 80931 | Audit Session ID: 0a91072813c230005eddc6bf | Security Group Tag: none | EasyVPN: 0 ||
Username: s.nieto | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.159 | Public IP: 109.208.28.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:10:50 UTC Mon Jun 8 2020 | Duration: 7h:20m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 196969486 | Bytes Rx: 74996058 | IP Addr: 10.145.233.159 | Public IP: 109.208.28.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:10:50 UTC Mon Jun 8 2020 | Duration: 7h:20m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 196969486 | Bytes Rx: 74996058 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80935 | Audit Session ID: 0a91072813c270005eddc85a | Security Group Tag: none | EasyVPN: 0 |Session ID: 80935 | Audit Session ID: 0a91072813c270005eddc85a | Security Group Tag: none | EasyVPN: 0 ||
Username: ashenoy | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.149 | Public IP: 42.106.194.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:14:16 UTC Mon Jun 8 2020 | Duration: 7h:17m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 284789305 | Bytes Rx: 238646685 | IP Addr: 10.145.233.149 | Public IP: 42.106.194.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:14:16 UTC Mon Jun 8 2020 | Duration: 7h:17m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 284789305 | Bytes Rx: 238646685 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80937 | Audit Session ID: 0a91072813c290005eddc928 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80937 | Audit Session ID: 0a91072813c290005eddc928 | Security Group Tag: none | EasyVPN: 0 ||
Username: amkhakka | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.151 | Public IP: 116.73.230.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:14:24 UTC Mon Jun 8 2020 | Duration: 7h:16m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 179817663 | Bytes Rx: 59060235 | IP Addr: 10.145.233.151 | Public IP: 116.73.230.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:14:24 UTC Mon Jun 8 2020 | Duration: 7h:16m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 179817663 | Bytes Rx: 59060235 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80938 | Audit Session ID: 0a91072813c2a0005eddc930 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80938 | Audit Session ID: 0a91072813c2a0005eddc930 | Security Group Tag: none | EasyVPN: 0 ||
Username: agrover | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.157 | Public IP: 1.38.203.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:24:19 UTC Mon Jun 8 2020 | Duration: 7h:06m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 623968301 | Bytes Rx: 119004373 | IP Addr: 10.145.233.157 | Public IP: 1.38.203.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:24:19 UTC Mon Jun 8 2020 | Duration: 7h:06m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 623968301 | Bytes Rx: 119004373 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80944 | Audit Session ID: 0a91072813c300005eddcb83 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80944 | Audit Session ID: 0a91072813c300005eddcb83 | Security Group Tag: none | EasyVPN: 0 ||
Username: pawarast | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.161 | Public IP: 1.38.44.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:26:58 UTC Mon Jun 8 2020 | Duration: 7h:04m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 511329565 | Bytes Rx: 144805121 | IP Addr: 10.145.233.161 | Public IP: 1.38.44.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:26:58 UTC Mon Jun 8 2020 | Duration: 7h:04m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 511329565 | Bytes Rx: 144805121 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80948 | Audit Session ID: 0a91072813c340005eddcc22 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80948 | Audit Session ID: 0a91072813c340005eddcc22 | Security Group Tag: none | EasyVPN: 0 ||
Username: tanviahl | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.164 | Public IP: 111.125.230.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:59:25 UTC Mon Jun 8 2020 | Duration: 6h:31m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 687347996 | Bytes Rx: 832974924 | IP Addr: 10.145.233.164 | Public IP: 111.125.230.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:59:25 UTC Mon Jun 8 2020 | Duration: 6h:31m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 687347996 | Bytes Rx: 832974924 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80966 | Audit Session ID: 0a91072813c460005eddd3bd | Security Group Tag: none | EasyVPN: 0 |Session ID: 80966 | Audit Session ID: 0a91072813c460005eddd3bd | Security Group Tag: none | EasyVPN: 0 ||
Username: jitesh.patil | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.142 | Public IP: 2.123.37.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:19:09 UTC Mon Jun 8 2020 | Duration: 6h:12m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 624188886 | Bytes Rx: 131231151 | IP Addr: 10.145.233.142 | Public IP: 2.123.37.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:19:09 UTC Mon Jun 8 2020 | Duration: 6h:12m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 624188886 | Bytes Rx: 131231151 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80975 | Audit Session ID: 0a91072813c4f0005eddd85d | Security Group Tag: none | EasyVPN: 0 |Session ID: 80975 | Audit Session ID: 0a91072813c4f0005eddd85d | Security Group Tag: none | EasyVPN: 0 ||
Username: yvomaspa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.176 | Public IP: 84.28.197.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:20:33 UTC Mon Jun 8 2020 | Duration: 6h:10m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1309558823 | Bytes Rx: 812511882 | IP Addr: 10.145.233.176 | Public IP: 84.28.197.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:20:33 UTC Mon Jun 8 2020 | Duration: 6h:10m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1309558823 | Bytes Rx: 812511882 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80976 | Audit Session ID: 0a91072813c500005eddd8b1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80976 | Audit Session ID: 0a91072813c500005eddd8b1 | Security Group Tag: none | EasyVPN: 0 ||
Username: johncugg | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.162 | Public IP: 86.167.79.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:00 UTC Mon Jun 8 2020 | Duration: 5h:46m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 438825628 | Bytes Rx: 392160114 | IP Addr: 10.145.233.162 | Public IP: 86.167.79.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:00 UTC Mon Jun 8 2020 | Duration: 5h:46m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 438825628 | Bytes Rx: 392160114 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80985 | Audit Session ID: 0a91072813c590005eddde6c | Security Group Tag: none | EasyVPN: 0 |Session ID: 80985 | Audit Session ID: 0a91072813c590005eddde6c | Security Group Tag: none | EasyVPN: 0 ||
Username: szalmijn | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.179 | Public IP: 84.87.62.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:06 UTC Mon Jun 8 2020 | Duration: 5h:42m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1179796222 | Bytes Rx: 794622226 | IP Addr: 10.145.233.179 | Public IP: 84.87.62.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:06 UTC Mon Jun 8 2020 | Duration: 5h:42m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1179796222 | Bytes Rx: 794622226 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80992 | Audit Session ID: 0a91072813c600005edddf62 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80992 | Audit Session ID: 0a91072813c600005edddf62 | Security Group Tag: none | EasyVPN: 0 ||
