sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: shrikesh.pawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.58 | Public IP: 182.57.169.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 2d 19h:47m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 6258468396 | Bytes Rx: 1342803008 | IP Addr: 10.150.237.58 | Public IP: 182.57.169.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 2d 19h:47m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 6258468396 | Bytes Rx: 1342803008 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 |Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 ||
Username: subhadey | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.159 | Public IP: 47.15.14.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:28:08 IST Fri Jun 26 2020 | Duration: 7h:34m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 566369567 | Bytes Rx: 53326466 | IP Addr: 10.150.236.159 | Public IP: 47.15.14.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:28:08 IST Fri Jun 26 2020 | Duration: 7h:34m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 566369567 | Bytes Rx: 53326466 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63841 | Audit Session ID: 0a96cf690f9610005ef58060 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63841 | Audit Session ID: 0a96cf690f9610005ef58060 | Security Group Tag: none | EasyVPN: 0 ||
Username: VysAmara | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.152 | Public IP: 157.50.96.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:28:33 IST Fri Jun 26 2020 | Duration: 7h:34m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 191305758 | Bytes Rx: 57537858 | IP Addr: 10.150.236.152 | Public IP: 157.50.96.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:28:33 IST Fri Jun 26 2020 | Duration: 7h:34m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 191305758 | Bytes Rx: 57537858 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63842 | Audit Session ID: 0a96cf690f9620005ef58079 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63842 | Audit Session ID: 0a96cf690f9620005ef58079 | Security Group Tag: none | EasyVPN: 0 ||
Username: pisharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.67 | Public IP: 157.37.229.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:28:37 IST Fri Jun 26 2020 | Duration: 7h:34m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 1551652012 | Bytes Rx: 194251987 | IP Addr: 10.150.236.67 | Public IP: 157.37.229.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:28:37 IST Fri Jun 26 2020 | Duration: 7h:34m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 1551652012 | Bytes Rx: 194251987 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63843 | Audit Session ID: 0a96cf690f9630005ef5807d | Security Group Tag: none | EasyVPN: 0 |Session ID: 63843 | Audit Session ID: 0a96cf690f9630005ef5807d | Security Group Tag: none | EasyVPN: 0 ||
Username: atulmat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.110 | Public IP: 103.221.72.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:21 IST Fri Jun 26 2020 | Duration: 7h:32m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 987590606 | Bytes Rx: 268149432 | IP Addr: 10.150.237.110 | Public IP: 103.221.72.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:21 IST Fri Jun 26 2020 | Duration: 7h:32m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 987590606 | Bytes Rx: 268149432 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63845 | Audit Session ID: 0a96cf690f9650005ef580e5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63845 | Audit Session ID: 0a96cf690f9650005ef580e5 | Security Group Tag: none | EasyVPN: 0 ||
Username: somnath.lawand | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.177 | Public IP: 49.35.120.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:43 IST Fri Jun 26 2020 | Duration: 7h:31m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 230686784 | Bytes Rx: 82976493 | IP Addr: 10.150.244.177 | Public IP: 49.35.120.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:43 IST Fri Jun 26 2020 | Duration: 7h:31m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 230686784 | Bytes Rx: 82976493 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63847 | Audit Session ID: 0a96cf690f9670005ef580fb | Security Group Tag: none | EasyVPN: 0 |Session ID: 63847 | Audit Session ID: 0a96cf690f9670005ef580fb | Security Group Tag: none | EasyVPN: 0 ||
Username: monikav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.178 | Public IP: 103.98.63.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:07 IST Fri Jun 26 2020 | Duration: 7h:31m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 239742919 | Bytes Rx: 203601669 | IP Addr: 10.150.244.178 | Public IP: 103.98.63.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:07 IST Fri Jun 26 2020 | Duration: 7h:31m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 239742919 | Bytes Rx: 203601669 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63851 | Audit Session ID: 0a96cf690f96b0005ef58113 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63851 | Audit Session ID: 0a96cf690f96b0005ef58113 | Security Group Tag: none | EasyVPN: 0 ||
Username: gkaldate | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.185 | Public IP: 106.193.209.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:03 IST Fri Jun 26 2020 | Duration: 7h:30m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 966292387 | Bytes Rx: 183401040 | IP Addr: 10.150.244.185 | Public IP: 106.193.209.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:03 IST Fri Jun 26 2020 | Duration: 7h:30m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 966292387 | Bytes Rx: 183401040 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63862 | Audit Session ID: 0a96cf690f9760005ef5814b | Security Group Tag: none | EasyVPN: 0 |Session ID: 63862 | Audit Session ID: 0a96cf690f9760005ef5814b | Security Group Tag: none | EasyVPN: 0 ||
Username: pankajk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.187 | Public IP: 47.9.248.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:06 IST Fri Jun 26 2020 | Duration: 7h:30m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 123237985 | Bytes Rx: 114570585 | IP Addr: 10.150.244.187 | Public IP: 47.9.248.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:06 IST Fri Jun 26 2020 | Duration: 7h:30m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 123237985 | Bytes Rx: 114570585 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63864 | Audit Session ID: 0a96cf690f9780005ef5814e | Security Group Tag: none | EasyVPN: 0 |Session ID: 63864 | Audit Session ID: 0a96cf690f9780005ef5814e | Security Group Tag: none | EasyVPN: 0 ||
Username: ashosing | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.192 | Public IP: 106.215.7.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:53 IST Fri Jun 26 2020 | Duration: 7h:29m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 540069530 | Bytes Rx: 109894027 | IP Addr: 10.150.244.192 | Public IP: 106.215.7.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:53 IST Fri Jun 26 2020 | Duration: 7h:29m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 540069530 | Bytes Rx: 109894027 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63870 | Audit Session ID: 0a96cf690f97e0005ef5817d | Security Group Tag: none | EasyVPN: 0 |Session ID: 63870 | Audit Session ID: 0a96cf690f97e0005ef5817d | Security Group Tag: none | EasyVPN: 0 ||
Username: ANanavar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.141 | Public IP: 103.195.83.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:02 IST Fri Jun 26 2020 | Duration: 7h:29m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1976668007 | Bytes Rx: 182410390 | IP Addr: 10.150.236.141 | Public IP: 103.195.83.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:02 IST Fri Jun 26 2020 | Duration: 7h:29m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1976668007 | Bytes Rx: 182410390 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63871 | Audit Session ID: 0a96cf690f97f0005ef58186 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63871 | Audit Session ID: 0a96cf690f97f0005ef58186 | Security Group Tag: none | EasyVPN: 0 ||
Username: cnetke | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.194 | Public IP: 106.220.207.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:06 IST Fri Jun 26 2020 | Duration: 7h:29m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 853460322 | Bytes Rx: 168663637 | IP Addr: 10.150.244.194 | Public IP: 106.220.207.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:06 IST Fri Jun 26 2020 | Duration: 7h:29m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 853460322 | Bytes Rx: 168663637 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63874 | Audit Session ID: 0a96cf690f9820005ef5818a | Security Group Tag: none | EasyVPN: 0 |Session ID: 63874 | Audit Session ID: 0a96cf690f9820005ef5818a | Security Group Tag: none | EasyVPN: 0 ||
Username: divnath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.198 | Public IP: 45.127.44.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:35:31 IST Fri Jun 26 2020 | Duration: 7h:27m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 505675033 | Bytes Rx: 280969762 | IP Addr: 10.150.244.198 | Public IP: 45.127.44.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:35:31 IST Fri Jun 26 2020 | Duration: 7h:27m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 505675033 | Bytes Rx: 280969762 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63878 | Audit Session ID: 0a96cf690f9860005ef5821b | Security Group Tag: none | EasyVPN: 0 |Session ID: 63878 | Audit Session ID: 0a96cf690f9860005ef5821b | Security Group Tag: none | EasyVPN: 0 ||
Username: cbasavai | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.202 | Public IP: 223.237.27.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:23 IST Fri Jun 26 2020 | Duration: 7h:26m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 67528418 | Bytes Rx: 24348934 | IP Addr: 10.150.244.202 | Public IP: 223.237.27.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:23 IST Fri Jun 26 2020 | Duration: 7h:26m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 67528418 | Bytes Rx: 24348934 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63887 | Audit Session ID: 0a96cf690f98f0005ef5824f | Security Group Tag: none | EasyVPN: 0 |Session ID: 63887 | Audit Session ID: 0a96cf690f98f0005ef5824f | Security Group Tag: none | EasyVPN: 0 ||
Username: PoShinde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.206 | Public IP: 106.76.78.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:29 IST Fri Jun 26 2020 | Duration: 7h:26m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 855219955 | Bytes Rx: 205231802 | IP Addr: 10.150.244.206 | Public IP: 106.76.78.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:29 IST Fri Jun 26 2020 | Duration: 7h:26m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 855219955 | Bytes Rx: 205231802 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63889 | Audit Session ID: 0a96cf690f9910005ef58255 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63889 | Audit Session ID: 0a96cf690f9910005ef58255 | Security Group Tag: none | EasyVPN: 0 ||
Username: mohini.bhanage | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.205 | Public IP: 42.106.201.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:29 IST Fri Jun 26 2020 | Duration: 7h:26m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 666625355 | Bytes Rx: 245275486 | IP Addr: 10.150.244.205 | Public IP: 42.106.201.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:29 IST Fri Jun 26 2020 | Duration: 7h:26m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 666625355 | Bytes Rx: 245275486 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63890 | Audit Session ID: 0a96cf690f9920005ef58255 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63890 | Audit Session ID: 0a96cf690f9920005ef58255 | Security Group Tag: none | EasyVPN: 0 ||
Username: AbhiiSaw | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.207 | Public IP: 49.35.219.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:38 IST Fri Jun 26 2020 | Duration: 7h:25m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 584183357 | Bytes Rx: 113744179 | IP Addr: 10.150.244.207 | Public IP: 49.35.219.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:38 IST Fri Jun 26 2020 | Duration: 7h:25m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 584183357 | Bytes Rx: 113744179 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63892 | Audit Session ID: 0a96cf690f9940005ef5825e | Security Group Tag: none | EasyVPN: 0 |Session ID: 63892 | Audit Session ID: 0a96cf690f9940005ef5825e | Security Group Tag: none | EasyVPN: 0 ||
Username: md.rahma | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.209 | Public IP: 106.207.77.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:50 IST Fri Jun 26 2020 | Duration: 7h:25m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 103752904 | Bytes Rx: 133183456 | IP Addr: 10.150.244.209 | Public IP: 106.207.77.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:36:50 IST Fri Jun 26 2020 | Duration: 7h:25m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 103752904 | Bytes Rx: 133183456 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63893 | Audit Session ID: 0a96cf690f9950005ef5826a | Security Group Tag: none | EasyVPN: 0 |Session ID: 63893 | Audit Session ID: 0a96cf690f9950005ef5826a | Security Group Tag: none | EasyVPN: 0 ||
Username: dghatage | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.211 | Public IP: 116.75.182.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:37:35 IST Fri Jun 26 2020 | Duration: 7h:25m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 433525480 | Bytes Rx: 90765436 | IP Addr: 10.150.244.211 | Public IP: 116.75.182.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:37:35 IST Fri Jun 26 2020 | Duration: 7h:25m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 433525480 | Bytes Rx: 90765436 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63898 | Audit Session ID: 0a96cf690f99a0005ef58297 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63898 | Audit Session ID: 0a96cf690f99a0005ef58297 | Security Group Tag: none | EasyVPN: 0 ||
Username: OjKamble | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.215 | Public IP: 103.127.167.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:37:46 IST Fri Jun 26 2020 | Duration: 7h:24m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 567015660 | Bytes Rx: 55768658 | IP Addr: 10.150.244.215 | Public IP: 103.127.167.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:37:46 IST Fri Jun 26 2020 | Duration: 7h:24m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 567015660 | Bytes Rx: 55768658 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63902 | Audit Session ID: 0a96cf690f99e0005ef582a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63902 | Audit Session ID: 0a96cf690f99e0005ef582a2 | Security Group Tag: none | EasyVPN: 0 ||
Username: saiallur | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.168 | Public IP: 124.123.165.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:39:47 IST Fri Jun 26 2020 | Duration: 7h:22m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 1883322282 | Bytes Rx: 157362474 | IP Addr: 10.150.237.168 | Public IP: 124.123.165.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:39:47 IST Fri Jun 26 2020 | Duration: 7h:22m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 1883322282 | Bytes Rx: 157362474 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63910 | Audit Session ID: 0a96cf690f9a60005ef5831b | Security Group Tag: none | EasyVPN: 0 |Session ID: 63910 | Audit Session ID: 0a96cf690f9a60005ef5831b | Security Group Tag: none | EasyVPN: 0 ||
