sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: shrikesh.pawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.175 | Public IP: 182.57.174.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:33:22 IST Mon Jun 15 2020 | Duration: 3d 0h:27m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 4172648604 | Bytes Rx: 1249695700 | IP Addr: 10.147.96.175 | Public IP: 182.57.174.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:33:22 IST Mon Jun 15 2020 | Duration: 3d 0h:27m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 4172648604 | Bytes Rx: 1249695700 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 24910 | Audit Session ID: 0a96cf690614e0005ee7395a | Security Group Tag: none | EasyVPN: 0 |Session ID: 24910 | Audit Session ID: 0a96cf690614e0005ee7395a | Security Group Tag: none | EasyVPN: 0 ||
Username: pravesh.b | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.134 | Public IP: 223.229.197.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:31 IST Thu Jun 18 2020 | Duration: 5h:16m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 892031683 | Bytes Rx: 182384001 | IP Addr: 10.150.236.134 | Public IP: 223.229.197.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:31 IST Thu Jun 18 2020 | Duration: 5h:16m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 892031683 | Bytes Rx: 182384001 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34483 | Audit Session ID: 0a96cf69086b30005eeae9eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 34483 | Audit Session ID: 0a96cf69086b30005eeae9eb | Security Group Tag: none | EasyVPN: 0 ||
Username: m.chandrashekhar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.113 | Public IP: 103.57.71.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:42 IST Thu Jun 18 2020 | Duration: 5h:16m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 102000707 | Bytes Rx: 42288719 | IP Addr: 10.150.237.113 | Public IP: 103.57.71.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:42 IST Thu Jun 18 2020 | Duration: 5h:16m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 102000707 | Bytes Rx: 42288719 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34485 | Audit Session ID: 0a96cf69086b50005eeae9f6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 34485 | Audit Session ID: 0a96cf69086b50005eeae9f6 | Security Group Tag: none | EasyVPN: 0 ||
Username: amrutare | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.229 | Public IP: 49.35.210.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:50 IST Thu Jun 18 2020 | Duration: 5h:16m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 964820925 | Bytes Rx: 221175851 | IP Addr: 10.150.237.229 | Public IP: 49.35.210.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:50 IST Thu Jun 18 2020 | Duration: 5h:16m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 964820925 | Bytes Rx: 221175851 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34488 | Audit Session ID: 0a96cf69086b80005eeae9fe | Security Group Tag: none | EasyVPN: 0 |Session ID: 34488 | Audit Session ID: 0a96cf69086b80005eeae9fe | Security Group Tag: none | EasyVPN: 0 ||
Username: amrutal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.230 | Public IP: 106.193.233.231 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:56 IST Thu Jun 18 2020 | Duration: 5h:16m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 560049884 | Bytes Rx: 170430428 | IP Addr: 10.150.237.230 | Public IP: 106.193.233.231 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:56 IST Thu Jun 18 2020 | Duration: 5h:16m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 560049884 | Bytes Rx: 170430428 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34489 | Audit Session ID: 0a96cf69086b90005eeaea04 | Security Group Tag: none | EasyVPN: 0 |Session ID: 34489 | Audit Session ID: 0a96cf69086b90005eeaea04 | Security Group Tag: none | EasyVPN: 0 ||
Username: TNonnaga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.20 | Public IP: 106.77.185.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:03 IST Thu Jun 18 2020 | Duration: 5h:16m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 395476459 | Bytes Rx: 108989247 | IP Addr: 10.150.237.20 | Public IP: 106.77.185.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:03 IST Thu Jun 18 2020 | Duration: 5h:16m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 395476459 | Bytes Rx: 108989247 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34491 | Audit Session ID: 0a96cf69086bb0005eeaea0b | Security Group Tag: none | EasyVPN: 0 |Session ID: 34491 | Audit Session ID: 0a96cf69086bb0005eeaea0b | Security Group Tag: none | EasyVPN: 0 ||
Username: praveen.kumar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.231 | Public IP: 182.70.63.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:09 IST Thu Jun 18 2020 | Duration: 5h:16m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 663093838 | Bytes Rx: 95209496 | IP Addr: 10.150.237.231 | Public IP: 182.70.63.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:09 IST Thu Jun 18 2020 | Duration: 5h:16m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 663093838 | Bytes Rx: 95209496 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34492 | Audit Session ID: 0a96cf69086bc0005eeaea11 | Security Group Tag: none | EasyVPN: 0 |Session ID: 34492 | Audit Session ID: 0a96cf69086bc0005eeaea11 | Security Group Tag: none | EasyVPN: 0 ||
Username: SaBharti | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.232 | Public IP: 47.31.7.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:19 IST Thu Jun 18 2020 | Duration: 5h:16m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 335804239 | Bytes Rx: 171235792 | IP Addr: 10.150.237.232 | Public IP: 47.31.7.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:19 IST Thu Jun 18 2020 | Duration: 5h:16m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 335804239 | Bytes Rx: 171235792 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34493 | Audit Session ID: 0a96cf69086bd0005eeaea1b | Security Group Tag: none | EasyVPN: 0 |Session ID: 34493 | Audit Session ID: 0a96cf69086bd0005eeaea1b | Security Group Tag: none | EasyVPN: 0 ||
Username: vishal.saxena | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.90 | Public IP: 49.37.204.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:31 IST Thu Jun 18 2020 | Duration: 5h:15m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 536573595 | Bytes Rx: 175896851 | IP Addr: 10.150.237.90 | Public IP: 49.37.204.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:31 IST Thu Jun 18 2020 | Duration: 5h:15m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 536573595 | Bytes Rx: 175896851 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34495 | Audit Session ID: 0a96cf69086bf0005eeaea27 | Security Group Tag: none | EasyVPN: 0 |Session ID: 34495 | Audit Session ID: 0a96cf69086bf0005eeaea27 | Security Group Tag: none | EasyVPN: 0 ||
Username: Ankushs | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.167 | Public IP: 106.193.242.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:34 IST Thu Jun 18 2020 | Duration: 5h:15m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 141112657 | Bytes Rx: 57890426 | IP Addr: 10.150.237.167 | Public IP: 106.193.242.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:34 IST Thu Jun 18 2020 | Duration: 5h:15m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 141112657 | Bytes Rx: 57890426 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34496 | Audit Session ID: 0a96cf69086c00005eeaea2a | Security Group Tag: none | EasyVPN: 0 |Session ID: 34496 | Audit Session ID: 0a96cf69086c00005eeaea2a | Security Group Tag: none | EasyVPN: 0 ||
Username: PDongre | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.137 | Public IP: 157.47.61.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:41 IST Thu Jun 18 2020 | Duration: 5h:15m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 646555001 | Bytes Rx: 251712223 | IP Addr: 10.150.237.137 | Public IP: 157.47.61.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:41 IST Thu Jun 18 2020 | Duration: 5h:15m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 646555001 | Bytes Rx: 251712223 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34497 | Audit Session ID: 0a96cf69086c10005eeaea31 | Security Group Tag: none | EasyVPN: 0 |Session ID: 34497 | Audit Session ID: 0a96cf69086c10005eeaea31 | Security Group Tag: none | EasyVPN: 0 ||
Username: aviarpan | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.234 | Public IP: 157.37.145.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:25 IST Thu Jun 18 2020 | Duration: 5h:15m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 298790794 | Bytes Rx: 111071185 | IP Addr: 10.150.237.234 | Public IP: 157.37.145.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:25 IST Thu Jun 18 2020 | Duration: 5h:15m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 298790794 | Bytes Rx: 111071185 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34499 | Audit Session ID: 0a96cf69086c30005eeaea5d | Security Group Tag: none | EasyVPN: 0 |Session ID: 34499 | Audit Session ID: 0a96cf69086c30005eeaea5d | Security Group Tag: none | EasyVPN: 0 ||
Username: DhirJadh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.83 | Public IP: 157.33.184.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:13 IST Thu Jun 18 2020 | Duration: 5h:13m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1236655919 | Bytes Rx: 277941074 | IP Addr: 10.150.236.83 | Public IP: 157.33.184.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:13 IST Thu Jun 18 2020 | Duration: 5h:13m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1236655919 | Bytes Rx: 277941074 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34502 | Audit Session ID: 0a96cf69086c60005eeaeac9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 34502 | Audit Session ID: 0a96cf69086c60005eeaeac9 | Security Group Tag: none | EasyVPN: 0 ||
Username: ntasgaon | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.101 | Public IP: 45.249.252.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:33 IST Thu Jun 18 2020 | Duration: 5h:12m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 661382138 | Bytes Rx: 250880925 | IP Addr: 10.150.236.101 | Public IP: 45.249.252.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:33 IST Thu Jun 18 2020 | Duration: 5h:12m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 661382138 | Bytes Rx: 250880925 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34508 | Audit Session ID: 0a96cf69086cc0005eeaeadd | Security Group Tag: none | EasyVPN: 0 |Session ID: 34508 | Audit Session ID: 0a96cf69086cc0005eeaeadd | Security Group Tag: none | EasyVPN: 0 ||
Username: shardulg | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.102 | Public IP: 27.4.231.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:40 IST Thu Jun 18 2020 | Duration: 5h:12m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 160068493 | Bytes Rx: 22706684 | IP Addr: 10.150.236.102 | Public IP: 27.4.231.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:40 IST Thu Jun 18 2020 | Duration: 5h:12m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 160068493 | Bytes Rx: 22706684 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34509 | Audit Session ID: 0a96cf69086cd0005eeaeae4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 34509 | Audit Session ID: 0a96cf69086cd0005eeaeae4 | Security Group Tag: none | EasyVPN: 0 ||
Username: ssaudaga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.103 | Public IP: 223.178.149.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:47 IST Thu Jun 18 2020 | Duration: 5h:12m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 107510252 | Bytes Rx: 57737980 | IP Addr: 10.150.236.103 | Public IP: 223.178.149.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:47 IST Thu Jun 18 2020 | Duration: 5h:12m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 107510252 | Bytes Rx: 57737980 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34510 | Audit Session ID: 0a96cf69086ce0005eeaeaeb | Security Group Tag: none | EasyVPN: 0 |Session ID: 34510 | Audit Session ID: 0a96cf69086ce0005eeaeaeb | Security Group Tag: none | EasyVPN: 0 ||
Username: baijbane | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.128 | Public IP: 49.37.10.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:07 IST Thu Jun 18 2020 | Duration: 5h:12m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 287347588 | Bytes Rx: 59677282 | IP Addr: 10.150.237.128 | Public IP: 49.37.10.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:07 IST Thu Jun 18 2020 | Duration: 5h:12m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 287347588 | Bytes Rx: 59677282 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34514 | Audit Session ID: 0a96cf69086d20005eeaeaff | Security Group Tag: none | EasyVPN: 0 |Session ID: 34514 | Audit Session ID: 0a96cf69086d20005eeaeaff | Security Group Tag: none | EasyVPN: 0 ||
Username: Shivaji.salokhe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.239 | Public IP: 49.35.28.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:32 IST Thu Jun 18 2020 | Duration: 5h:11m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 1101412757 | Bytes Rx: 123340193 | IP Addr: 10.150.237.239 | Public IP: 49.35.28.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:32 IST Thu Jun 18 2020 | Duration: 5h:11m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 1101412757 | Bytes Rx: 123340193 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34519 | Audit Session ID: 0a96cf69086d70005eeaeb18 | Security Group Tag: none | EasyVPN: 0 |Session ID: 34519 | Audit Session ID: 0a96cf69086d70005eeaeb18 | Security Group Tag: none | EasyVPN: 0 ||
Username: PChokakk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.241 | Public IP: 157.33.158.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:32 IST Thu Jun 18 2020 | Duration: 5h:11m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 178737761 | Bytes Rx: 131798431 | IP Addr: 10.150.237.241 | Public IP: 157.33.158.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:32 IST Thu Jun 18 2020 | Duration: 5h:11m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 178737761 | Bytes Rx: 131798431 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34520 | Audit Session ID: 0a96cf69086d80005eeaeb18 | Security Group Tag: none | EasyVPN: 0 |Session ID: 34520 | Audit Session ID: 0a96cf69086d80005eeaeb18 | Security Group Tag: none | EasyVPN: 0 ||
Username: PNSurve | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.242 | Public IP: 49.35.202.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:45 IST Thu Jun 18 2020 | Duration: 5h:11m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 726687350 | Bytes Rx: 138971288 | IP Addr: 10.150.237.242 | Public IP: 49.35.202.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:45 IST Thu Jun 18 2020 | Duration: 5h:11m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 726687350 | Bytes Rx: 138971288 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 34522 | Audit Session ID: 0a96cf69086da0005eeaeb25 | Security Group Tag: none | EasyVPN: 0 |Session ID: 34522 | Audit Session ID: 0a96cf69086da0005eeaeb25 | Security Group Tag: none | EasyVPN: 0 ||
