sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ashish.jain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.232 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:17:21 IST Wed May 6 2020 | Duration: 24d 6h:12m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 12527386691 | Bytes Rx: 1841880670 | IP Addr: 10.150.237.232 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:17:21 IST Wed May 6 2020 | Duration: 24d 6h:12m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 12527386691 | Bytes Rx: 1841880670 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 177029 | Audit Session ID: 0a96cf692b3850005eb1ecf9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 177029 | Audit Session ID: 0a96cf692b3850005eb1ecf9 | Security Group Tag: none | EasyVPN: 0 ||
Username: aasaxena | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.5 | Public IP: 157.33.169.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:44 IST Sat May 30 2020 | Duration: 3h:19m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 1420731952 | Bytes Rx: 58114810 | IP Addr: 10.150.237.5 | Public IP: 157.33.169.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:44 IST Sat May 30 2020 | Duration: 3h:19m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 1420731952 | Bytes Rx: 58114810 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263194 | Audit Session ID: 0a96cf694041a0005ed1b99c | Security Group Tag: none | EasyVPN: 0 |Session ID: 263194 | Audit Session ID: 0a96cf694041a0005ed1b99c | Security Group Tag: none | EasyVPN: 0 ||
Username: AMujumal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.6 | Public IP: 160.20.0.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:07 IST Sat May 30 2020 | Duration: 3h:19m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 286047441 | Bytes Rx: 65262593 | IP Addr: 10.150.237.6 | Public IP: 160.20.0.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:07 IST Sat May 30 2020 | Duration: 3h:19m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 286047441 | Bytes Rx: 65262593 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263195 | Audit Session ID: 0a96cf694041b0005ed1b9b3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263195 | Audit Session ID: 0a96cf694041b0005ed1b9b3 | Security Group Tag: none | EasyVPN: 0 ||
Username: subokulk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.85 | Public IP: 106.220.147.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:12 IST Sat May 30 2020 | Duration: 3h:17m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 1568838936 | Bytes Rx: 597099665 | IP Addr: 10.150.237.85 | Public IP: 106.220.147.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:12 IST Sat May 30 2020 | Duration: 3h:17m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 1568838936 | Bytes Rx: 597099665 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263197 | Audit Session ID: 0a96cf694041d0005ed1ba30 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263197 | Audit Session ID: 0a96cf694041d0005ed1ba30 | Security Group Tag: none | EasyVPN: 0 ||
Username: pbhot | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.88 | Public IP: 106.200.102.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:55 IST Sat May 30 2020 | Duration: 3h:16m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 118576466 | Bytes Rx: 85208630 | IP Addr: 10.150.237.88 | Public IP: 106.200.102.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:55 IST Sat May 30 2020 | Duration: 3h:16m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 118576466 | Bytes Rx: 85208630 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263201 | Audit Session ID: 0a96cf69404210005ed1ba5b | Security Group Tag: none | EasyVPN: 0 |Session ID: 263201 | Audit Session ID: 0a96cf69404210005ed1ba5b | Security Group Tag: none | EasyVPN: 0 ||
Username: amsharm | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC22 | IP Addr: 10.150.245.31 | Public IP: 103.110.241.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:48 IST Sat May 30 2020 | Duration: 3h:14m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2209080646 | Bytes Rx: 374698889 | IP Addr: 10.150.245.31 | Public IP: 103.110.241.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:48 IST Sat May 30 2020 | Duration: 3h:14m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2209080646 | Bytes Rx: 374698889 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263203 | Audit Session ID: 0a96cf69404230005ed1bacc | Security Group Tag: none | EasyVPN: 0 |Session ID: 263203 | Audit Session ID: 0a96cf69404230005ed1bacc | Security Group Tag: none | EasyVPN: 0 ||
Username: amashaik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.14 | Public IP: 157.33.156.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:46 IST Sat May 30 2020 | Duration: 3h:09m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 160857645 | Bytes Rx: 168423357 | IP Addr: 10.150.237.14 | Public IP: 157.33.156.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:46 IST Sat May 30 2020 | Duration: 3h:09m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 160857645 | Bytes Rx: 168423357 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263208 | Audit Session ID: 0a96cf69404280005ed1bbf6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263208 | Audit Session ID: 0a96cf69404280005ed1bbf6 | Security Group Tag: none | EasyVPN: 0 ||
Username: bmirza | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.20 | Public IP: 103.122.235.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:48 IST Sat May 30 2020 | Duration: 3h:08m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 315569497 | Bytes Rx: 49802287 | IP Addr: 10.150.237.20 | Public IP: 103.122.235.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:48 IST Sat May 30 2020 | Duration: 3h:08m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 315569497 | Bytes Rx: 49802287 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263210 | Audit Session ID: 0a96cf694042a0005ed1bc34 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263210 | Audit Session ID: 0a96cf694042a0005ed1bc34 | Security Group Tag: none | EasyVPN: 0 ||
Username: kishor.gaikhe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.22 | Public IP: 103.75.58.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:10 IST Sat May 30 2020 | Duration: 3h:08m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 97005731 | Bytes Rx: 75222310 | IP Addr: 10.150.237.22 | Public IP: 103.75.58.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:10 IST Sat May 30 2020 | Duration: 3h:08m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 97005731 | Bytes Rx: 75222310 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263212 | Audit Session ID: 0a96cf694042c0005ed1bc4a | Security Group Tag: none | EasyVPN: 0 |Session ID: 263212 | Audit Session ID: 0a96cf694042c0005ed1bc4a | Security Group Tag: none | EasyVPN: 0 ||
Username: VikashS | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.24 | Public IP: 157.33.220.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:18 IST Sat May 30 2020 | Duration: 3h:07m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 159504129 | Bytes Rx: 43245953 | IP Addr: 10.150.237.24 | Public IP: 157.33.220.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:18 IST Sat May 30 2020 | Duration: 3h:07m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 159504129 | Bytes Rx: 43245953 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263214 | Audit Session ID: 0a96cf694042e0005ed1bc52 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263214 | Audit Session ID: 0a96cf694042e0005ed1bc52 | Security Group Tag: none | EasyVPN: 0 ||
Username: mwaghela | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.175 | Public IP: 114.79.178.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:32:27 IST Sat May 30 2020 | Duration: 2h:57m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 3467732546 | Bytes Rx: 138007438 | IP Addr: 10.150.236.175 | Public IP: 114.79.178.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:32:27 IST Sat May 30 2020 | Duration: 2h:57m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 3467732546 | Bytes Rx: 138007438 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263223 | Audit Session ID: 0a96cf69404370005ed1beb3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263223 | Audit Session ID: 0a96cf69404370005ed1beb3 | Security Group Tag: none | EasyVPN: 0 ||
Username: TahShaik | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.68 | Public IP: 49.35.2.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:42 IST Sat May 30 2020 | Duration: 2h:55m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 70214143 | Bytes Rx: 23423665 | IP Addr: 10.150.236.68 | Public IP: 49.35.2.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:42 IST Sat May 30 2020 | Duration: 2h:55m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 70214143 | Bytes Rx: 23423665 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263226 | Audit Session ID: 0a96cf694043a0005ed1bf3a | Security Group Tag: none | EasyVPN: 0 |Session ID: 263226 | Audit Session ID: 0a96cf694043a0005ed1bf3a | Security Group Tag: none | EasyVPN: 0 ||
Username: RohithBV | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.26 | Public IP: 223.186.32.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:49:04 IST Sat May 30 2020 | Duration: 2h:41m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 30198871 | Bytes Rx: 16693819 | IP Addr: 10.150.237.26 | Public IP: 223.186.32.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:49:04 IST Sat May 30 2020 | Duration: 2h:41m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 30198871 | Bytes Rx: 16693819 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263237 | Audit Session ID: 0a96cf69404450005ed1c298 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263237 | Audit Session ID: 0a96cf69404450005ed1c298 | Security Group Tag: none | EasyVPN: 0 ||
Username: bhagyashri.more | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.88 | Public IP: 49.35.14.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:02 IST Sat May 30 2020 | Duration: 2h:38m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 158463566 | Bytes Rx: 105128733 | IP Addr: 10.150.236.88 | Public IP: 49.35.14.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:02 IST Sat May 30 2020 | Duration: 2h:38m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 158463566 | Bytes Rx: 105128733 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263240 | Audit Session ID: 0a96cf69404480005ed1c34a | Security Group Tag: none | EasyVPN: 0 |Session ID: 263240 | Audit Session ID: 0a96cf69404480005ed1c34a | Security Group Tag: none | EasyVPN: 0 ||
Username: shtiwari | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.178 | Public IP: 49.35.83.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:54:37 IST Sat May 30 2020 | Duration: 2h:35m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 489585690 | Bytes Rx: 28868288 | IP Addr: 10.150.236.178 | Public IP: 49.35.83.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:54:37 IST Sat May 30 2020 | Duration: 2h:35m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 489585690 | Bytes Rx: 28868288 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263243 | Audit Session ID: 0a96cf694044b0005ed1c3e5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263243 | Audit Session ID: 0a96cf694044b0005ed1c3e5 | Security Group Tag: none | EasyVPN: 0 ||
Username: yogeshch | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.182 | Public IP: 49.32.18.231 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:29 IST Sat May 30 2020 | Duration: 2h:34m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 145887706 | Bytes Rx: 50866523 | IP Addr: 10.150.236.182 | Public IP: 49.32.18.231 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:29 IST Sat May 30 2020 | Duration: 2h:34m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 145887706 | Bytes Rx: 50866523 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263244 | Audit Session ID: 0a96cf694044c0005ed1c419 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263244 | Audit Session ID: 0a96cf694044c0005ed1c419 | Security Group Tag: none | EasyVPN: 0 ||
Username: SPawse | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.179 | Public IP: 49.35.19.69 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:55:30 IST Sat May 30 2020 | Duration: 2h:34m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 169621851 | Bytes Rx: 82534785 | IP Addr: 10.150.236.179 | Public IP: 49.35.19.69 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:55:30 IST Sat May 30 2020 | Duration: 2h:34m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 169621851 | Bytes Rx: 82534785 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263245 | Audit Session ID: 0a96cf694044d0005ed1c41a | Security Group Tag: none | EasyVPN: 0 |Session ID: 263245 | Audit Session ID: 0a96cf694044d0005ed1c41a | Security Group Tag: none | EasyVPN: 0 ||
Username: mbhadaur | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.7 | Public IP: 42.106.21.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:05:15 IST Sat May 30 2020 | Duration: 2h:24m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 71390025 | Bytes Rx: 14833678 | IP Addr: 10.150.237.7 | Public IP: 42.106.21.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:05:15 IST Sat May 30 2020 | Duration: 2h:24m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 71390025 | Bytes Rx: 14833678 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263257 | Audit Session ID: 0a96cf69404590005ed1c663 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263257 | Audit Session ID: 0a96cf69404590005ed1c663 | Security Group Tag: none | EasyVPN: 0 ||
Username: prakashR | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.206 | Public IP: 106.198.77.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:06:12 IST Sat May 30 2020 | Duration: 2h:24m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 116516542 | Bytes Rx: 17997452 | IP Addr: 10.150.236.206 | Public IP: 106.198.77.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:06:12 IST Sat May 30 2020 | Duration: 2h:24m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 116516542 | Bytes Rx: 17997452 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263260 | Audit Session ID: 0a96cf694045c0005ed1c69c | Security Group Tag: none | EasyVPN: 0 |Session ID: 263260 | Audit Session ID: 0a96cf694045c0005ed1c69c | Security Group Tag: none | EasyVPN: 0 ||
Username: shamit.paul | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.143 | Public IP: 117.195.79.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:28 IST Sat May 30 2020 | Duration: 2h:22m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 113284812 | Bytes Rx: 41050189 | IP Addr: 10.150.236.143 | Public IP: 117.195.79.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:28 IST Sat May 30 2020 | Duration: 2h:22m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 113284812 | Bytes Rx: 41050189 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263261 | Audit Session ID: 0a96cf694045d0005ed1c6e8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263261 | Audit Session ID: 0a96cf694045d0005ed1c6e8 | Security Group Tag: none | EasyVPN: 0 ||
Username: SanBheke | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.150 | Public IP: 157.33.254.212 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:07:29 IST Sat May 30 2020 | Duration: 2h:22m:45s | Inactivity:  0h:27m:52s | Bytes Tx: 225481422 | Bytes Rx: 29479216 | IP Addr: 10.150.236.150 | Public IP: 157.33.254.212 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:07:29 IST Sat May 30 2020 | Duration: 2h:22m:45s | Inactivity:  0h:27m:52s | Bytes Tx: 225481422 | Bytes Rx: 29479216 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263262 | Audit Session ID: 0a96cf694045e0005ed1c6e9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263262 | Audit Session ID: 0a96cf694045e0005ed1c6e9 | Security Group Tag: none | EasyVPN: 0 ||
