sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: vinaysh | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.55 | Public IP: 90.206.102.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:49 UTC Fri May 22 2020 | Duration: 14d 22h:48m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 17063381993 | Bytes Rx: 21720466017 | IP Addr: 10.145.232.55 | Public IP: 90.206.102.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:49 UTC Fri May 22 2020 | Duration: 14d 22h:48m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 17063381993 | Bytes Rx: 21720466017 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 75326 | Audit Session ID: 0a9107281263e0005ec77b35 | Security Group Tag: none | EasyVPN: 0 |Session ID: 75326 | Audit Session ID: 0a9107281263e0005ec77b35 | Security Group Tag: none | EasyVPN: 0 ||
Username: PrasGupt | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.15 | Public IP: 42.108.196.102 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 03:58:35 UTC Fri Jun 5 2020 | Duration: 1d 2h:02m:08s | Inactivity:  1d 1h:51m:40s | Bytes Tx: 3289711 | Bytes Rx: 1293300 | IP Addr: 10.145.233.15 | Public IP: 42.108.196.102 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 03:58:35 UTC Fri Jun 5 2020 | Duration: 1d 2h:02m:08s | Inactivity:  1d 1h:51m:40s | Bytes Tx: 3289711 | Bytes Rx: 1293300 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80144 | Audit Session ID: 0a910728139100005ed9c2eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 80144 | Audit Session ID: 0a910728139100005ed9c2eb | Security Group Tag: none | EasyVPN: 0 ||
Username: tanviahl | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.46 | Public IP: 111.125.230.59 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:10:46 UTC Fri Jun 5 2020 | Duration: 23h:49m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 4401620707 | Bytes Rx: 363134088 | IP Addr: 10.145.233.46 | Public IP: 111.125.230.59 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:10:46 UTC Fri Jun 5 2020 | Duration: 23h:49m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 4401620707 | Bytes Rx: 363134088 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80227 | Audit Session ID: 0a910728139630005ed9e1e6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80227 | Audit Session ID: 0a910728139630005ed9e1e6 | Security Group Tag: none | EasyVPN: 0 ||
Username: mwainwri | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.13 | Public IP: 2.126.77.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:12 UTC Fri Jun 5 2020 | Duration: 23h:03m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 639088952 | Bytes Rx: 165631624 | IP Addr: 10.145.233.13 | Public IP: 2.126.77.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:12 UTC Fri Jun 5 2020 | Duration: 23h:03m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 639088952 | Bytes Rx: 165631624 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80253 | Audit Session ID: 0a9107281397d0005ed9ecc8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80253 | Audit Session ID: 0a9107281397d0005ed9ecc8 | Security Group Tag: none | EasyVPN: 0 ||
Username: mdzialow | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.91 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:11 UTC Fri Jun 5 2020 | Duration: 22h:13m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 1340198167 | Bytes Rx: 423937486 | IP Addr: 10.145.233.91 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:11 UTC Fri Jun 5 2020 | Duration: 22h:13m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 1340198167 | Bytes Rx: 423937486 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80301 | Audit Session ID: 0a910728139ad0005ed9f87f | Security Group Tag: none | EasyVPN: 0 |Session ID: 80301 | Audit Session ID: 0a910728139ad0005ed9f87f | Security Group Tag: none | EasyVPN: 0 ||
Username: hbackhou | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.126 | Public IP: 5.67.222.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:47:27 UTC Fri Jun 5 2020 | Duration: 21h:13m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 4460689376 | Bytes Rx: 3309865476 | IP Addr: 10.145.233.126 | Public IP: 5.67.222.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:47:27 UTC Fri Jun 5 2020 | Duration: 21h:13m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 4460689376 | Bytes Rx: 3309865476 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80357 | Audit Session ID: 0a910728139e50005eda069f | Security Group Tag: none | EasyVPN: 0 |Session ID: 80357 | Audit Session ID: 0a910728139e50005eda069f | Security Group Tag: none | EasyVPN: 0 ||
Username: jzaman | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.110 | Public IP: 151.228.229.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:07:49 UTC Fri Jun 5 2020 | Duration: 18h:52m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 191155744 | Bytes Rx: 121174111 | IP Addr: 10.145.233.110 | Public IP: 151.228.229.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:07:49 UTC Fri Jun 5 2020 | Duration: 18h:52m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 191155744 | Bytes Rx: 121174111 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80425 | Audit Session ID: 0a91072813a290005eda2785 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80425 | Audit Session ID: 0a91072813a290005eda2785 | Security Group Tag: none | EasyVPN: 0 ||
Username: acrawfor | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.62 | Public IP: 86.247.69.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:20:26 UTC Fri Jun 5 2020 | Duration: 17h:40m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 439373910 | Bytes Rx: 260126226 | IP Addr: 10.145.233.62 | Public IP: 86.247.69.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:20:26 UTC Fri Jun 5 2020 | Duration: 17h:40m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 439373910 | Bytes Rx: 260126226 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80459 | Audit Session ID: 0a91072813a4b0005eda388a | Security Group Tag: none | EasyVPN: 0 |Session ID: 80459 | Audit Session ID: 0a91072813a4b0005eda388a | Security Group Tag: none | EasyVPN: 0 ||
Username: maschneid | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.58 | Public IP: 82.251.122.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:45:24 UTC Fri Jun 5 2020 | Duration: 16h:15m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 185813825 | Bytes Rx: 142558806 | IP Addr: 10.145.233.58 | Public IP: 82.251.122.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:45:24 UTC Fri Jun 5 2020 | Duration: 16h:15m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 185813825 | Bytes Rx: 142558806 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80509 | Audit Session ID: 0a91072813a7d0005eda4c74 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80509 | Audit Session ID: 0a91072813a7d0005eda4c74 | Security Group Tag: none | EasyVPN: 0 ||
Username: abumoham | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.117 | Public IP: 80.6.198.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:39:54 UTC Fri Jun 5 2020 | Duration: 14h:20m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 90938616 | Bytes Rx: 45233552 | IP Addr: 10.145.233.117 | Public IP: 80.6.198.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:39:54 UTC Fri Jun 5 2020 | Duration: 14h:20m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 90938616 | Bytes Rx: 45233552 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80541 | Audit Session ID: 0a91072813a9d0005eda674a | Security Group Tag: none | EasyVPN: 0 |Session ID: 80541 | Audit Session ID: 0a91072813a9d0005eda674a | Security Group Tag: none | EasyVPN: 0 ||
Username: indranil.sapre | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.81 | Public IP: 31.14.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:32:09 UTC Fri Jun 5 2020 | Duration: 13h:28m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 266851542 | Bytes Rx: 312807554 | IP Addr: 10.145.233.81 | Public IP: 31.14.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:32:09 UTC Fri Jun 5 2020 | Duration: 13h:28m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 266851542 | Bytes Rx: 312807554 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80553 | Audit Session ID: 0a91072813aa90005eda7389 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80553 | Audit Session ID: 0a91072813aa90005eda7389 | Security Group Tag: none | EasyVPN: 0 ||
Username: subbhatt | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.98 | Public IP: 42.108.225.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:46:11 UTC Sat Jun 6 2020 | Duration: 3h:14m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 705665164 | Bytes Rx: 70618095 | IP Addr: 10.145.233.98 | Public IP: 42.108.225.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:46:11 UTC Sat Jun 6 2020 | Duration: 3h:14m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 705665164 | Bytes Rx: 70618095 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80587 | Audit Session ID: 0a91072813acb0005edb0373 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80587 | Audit Session ID: 0a91072813acb0005edb0373 | Security Group Tag: none | EasyVPN: 0 ||
Username: pawarast | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.99 | Public IP: 42.111.27.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:58:18 UTC Sat Jun 6 2020 | Duration: 3h:02m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 99263109 | Bytes Rx: 30048152 | IP Addr: 10.145.233.99 | Public IP: 42.111.27.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:58:18 UTC Sat Jun 6 2020 | Duration: 3h:02m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 99263109 | Bytes Rx: 30048152 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80588 | Audit Session ID: 0a91072813acc0005edb064a | Security Group Tag: none | EasyVPN: 0 |Session ID: 80588 | Audit Session ID: 0a91072813acc0005edb064a | Security Group Tag: none | EasyVPN: 0 ||
Username: mpandura | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.101 | Public IP: 106.198.19.246 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 03:42:55 UTC Sat Jun 6 2020 | Duration: 2h:17m:48s | Inactivity:  0h:03m:12s | Bytes Tx: 105342728 | Bytes Rx: 24623393 | IP Addr: 10.145.233.101 | Public IP: 106.198.19.246 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 03:42:55 UTC Sat Jun 6 2020 | Duration: 2h:17m:48s | Inactivity:  0h:03m:12s | Bytes Tx: 105342728 | Bytes Rx: 24623393 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80591 | Audit Session ID: 0a91072813acf0005edb10bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 80591 | Audit Session ID: 0a91072813acf0005edb10bf | Security Group Tag: none | EasyVPN: 0 ||
Username: vishshar | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.103 | Public IP: 1.38.190.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:51:52 UTC Sat Jun 6 2020 | Duration: 2h:08m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 54158879 | Bytes Rx: 27544174 | IP Addr: 10.145.233.103 | Public IP: 1.38.190.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:51:52 UTC Sat Jun 6 2020 | Duration: 2h:08m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 54158879 | Bytes Rx: 27544174 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80593 | Audit Session ID: 0a91072813ad10005edb12d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80593 | Audit Session ID: 0a91072813ad10005edb12d8 | Security Group Tag: none | EasyVPN: 0 ||
Username: kmallapp | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.104 | Public IP: 1.39.131.228 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:02:30 UTC Sat Jun 6 2020 | Duration: 1h:58m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 65121344 | Bytes Rx: 33925336 | IP Addr: 10.145.233.104 | Public IP: 1.39.131.228 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:02:30 UTC Sat Jun 6 2020 | Duration: 1h:58m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 65121344 | Bytes Rx: 33925336 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80594 | Audit Session ID: 0a91072813ad20005edb1556 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80594 | Audit Session ID: 0a91072813ad20005edb1556 | Security Group Tag: none | EasyVPN: 0 ||
Username: Rsangwan | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.97 | Public IP: 157.36.114.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:09:47 UTC Sat Jun 6 2020 | Duration: 1h:50m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 37466818 | Bytes Rx: 9979142 | IP Addr: 10.145.233.97 | Public IP: 157.36.114.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:09:47 UTC Sat Jun 6 2020 | Duration: 1h:50m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 37466818 | Bytes Rx: 9979142 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80595 | Audit Session ID: 0a91072813ad30005edb170b | Security Group Tag: none | EasyVPN: 0 |Session ID: 80595 | Audit Session ID: 0a91072813ad30005edb170b | Security Group Tag: none | EasyVPN: 0 ||
Username: komathis | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.106 | Public IP: 106.197.163.16 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:21:42 UTC Sat Jun 6 2020 | Duration: 1h:39m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 41475268 | Bytes Rx: 34776453 | IP Addr: 10.145.233.106 | Public IP: 106.197.163.16 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:21:42 UTC Sat Jun 6 2020 | Duration: 1h:39m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 41475268 | Bytes Rx: 34776453 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80597 | Audit Session ID: 0a91072813ad50005edb19d6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80597 | Audit Session ID: 0a91072813ad50005edb19d6 | Security Group Tag: none | EasyVPN: 0 ||
Username: aditgaur | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.145 | Public IP: 1.39.143.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:49:31 UTC Sat Jun 6 2020 | Duration: 1h:11m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 16774920 | Bytes Rx: 10832911 | IP Addr: 10.145.233.145 | Public IP: 1.39.143.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:49:31 UTC Sat Jun 6 2020 | Duration: 1h:11m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 16774920 | Bytes Rx: 10832911 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80600 | Audit Session ID: 0a91072813ad80005edb205b | Security Group Tag: none | EasyVPN: 0 |Session ID: 80600 | Audit Session ID: 0a91072813ad80005edb205b | Security Group Tag: none | EasyVPN: 0 ||
Username: Nmalik | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.146 | Public IP: 203.81.243.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:55:34 UTC Sat Jun 6 2020 | Duration: 1h:05m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 24998644 | Bytes Rx: 7974318 | IP Addr: 10.145.233.146 | Public IP: 203.81.243.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:55:34 UTC Sat Jun 6 2020 | Duration: 1h:05m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 24998644 | Bytes Rx: 7974318 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80601 | Audit Session ID: 0a91072813ad90005edb21c6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80601 | Audit Session ID: 0a91072813ad90005edb21c6 | Security Group Tag: none | EasyVPN: 0 ||
Username: pramodku | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.102 | Public IP: 42.111.13.172 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 05:16:28 UTC Sat Jun 6 2020 | Duration: 0h:44m:16s | Inactivity:  0h:00m:42s | Bytes Tx: 166877534 | Bytes Rx: 26037454 | IP Addr: 10.145.233.102 | Public IP: 42.111.13.172 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 05:16:28 UTC Sat Jun 6 2020 | Duration: 0h:44m:16s | Inactivity:  0h:00m:42s | Bytes Tx: 166877534 | Bytes Rx: 26037454 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80603 | Audit Session ID: 0a91072813adb0005edb26ac | Security Group Tag: none | EasyVPN: 0 |Session ID: 80603 | Audit Session ID: 0a91072813adb0005edb26ac | Security Group Tag: none | EasyVPN: 0 ||
Username: mbohra | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.105 | Public IP: 1.39.208.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:37:20 UTC Sat Jun 6 2020 | Duration: 0h:23m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 42191466 | Bytes Rx: 9342295 | IP Addr: 10.145.233.105 | Public IP: 1.39.208.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:37:20 UTC Sat Jun 6 2020 | Duration: 0h:23m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 42191466 | Bytes Rx: 9342295 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80604 | Audit Session ID: 0a91072813adc0005edb2b90 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80604 | Audit Session ID: 0a91072813adc0005edb2b90 | Security Group Tag: none | EasyVPN: 0 ||
