sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.2 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:15 IST Mon Jun 8 2020 | Duration: 2d 8h:38m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 6054641892 | Bytes Rx: 763553498 | IP Addr: 10.149.235.2 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:15 IST Mon Jun 8 2020 | Duration: 2d 8h:38m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 6054641892 | Bytes Rx: 763553498 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154966 | Audit Session ID: 0a95072b25d560005edd92c7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154966 | Audit Session ID: 0a95072b25d560005edd92c7 | Security Group Tag: none | EasyVPN: 0 ||
Username: vyuvanes | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.122 | Public IP: 49.207.129.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:03 IST Wed Jun 10 2020 | Duration: 5h:47m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 230881430 | Bytes Rx: 59281436 | IP Addr: 10.149.235.122 | Public IP: 49.207.129.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:03 IST Wed Jun 10 2020 | Duration: 5h:47m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 230881430 | Bytes Rx: 59281436 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160369 | Audit Session ID: 0a95072b272710005ee05dcf | Security Group Tag: none | EasyVPN: 0 |Session ID: 160369 | Audit Session ID: 0a95072b272710005ee05dcf | Security Group Tag: none | EasyVPN: 0 ||
Username: PHingank | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.176 | Public IP: 157.50.231.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:15 IST Wed Jun 10 2020 | Duration: 5h:47m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 921581447 | Bytes Rx: 86241227 | IP Addr: 10.149.235.176 | Public IP: 157.50.231.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:15 IST Wed Jun 10 2020 | Duration: 5h:47m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 921581447 | Bytes Rx: 86241227 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160371 | Audit Session ID: 0a95072b272730005ee05ddb | Security Group Tag: none | EasyVPN: 0 |Session ID: 160371 | Audit Session ID: 0a95072b272730005ee05ddb | Security Group Tag: none | EasyVPN: 0 ||
Username: christop | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.173 | Public IP: 157.50.148.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:22 IST Wed Jun 10 2020 | Duration: 5h:47m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 420865506 | Bytes Rx: 130124318 | IP Addr: 10.149.235.173 | Public IP: 157.50.148.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:22 IST Wed Jun 10 2020 | Duration: 5h:47m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 420865506 | Bytes Rx: 130124318 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160373 | Audit Session ID: 0a95072b272750005ee05de2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160373 | Audit Session ID: 0a95072b272750005ee05de2 | Security Group Tag: none | EasyVPN: 0 ||
Username: vaithiyanathan.v | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.174 | Public IP: 49.207.140.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:33 IST Wed Jun 10 2020 | Duration: 5h:47m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 57825012 | Bytes Rx: 46113719 | IP Addr: 10.149.235.174 | Public IP: 49.207.140.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:33 IST Wed Jun 10 2020 | Duration: 5h:47m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 57825012 | Bytes Rx: 46113719 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160376 | Audit Session ID: 0a95072b272780005ee05ded | Security Group Tag: none | EasyVPN: 0 |Session ID: 160376 | Audit Session ID: 0a95072b272780005ee05ded | Security Group Tag: none | EasyVPN: 0 ||
Username: RVasani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.178 | Public IP: 27.4.34.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:53 IST Wed Jun 10 2020 | Duration: 5h:46m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 453813974 | Bytes Rx: 543747174 | IP Addr: 10.149.235.178 | Public IP: 27.4.34.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:53 IST Wed Jun 10 2020 | Duration: 5h:46m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 453813974 | Bytes Rx: 543747174 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160381 | Audit Session ID: 0a95072b2727d0005ee05e01 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160381 | Audit Session ID: 0a95072b2727d0005ee05e01 | Security Group Tag: none | EasyVPN: 0 ||
Username: Babuponn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.179 | Public IP: 220.158.141.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:44 IST Wed Jun 10 2020 | Duration: 5h:46m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1192493563 | Bytes Rx: 119367020 | IP Addr: 10.149.235.179 | Public IP: 220.158.141.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:44 IST Wed Jun 10 2020 | Duration: 5h:46m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1192493563 | Bytes Rx: 119367020 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160383 | Audit Session ID: 0a95072b2727f0005ee05e34 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160383 | Audit Session ID: 0a95072b2727f0005ee05e34 | Security Group Tag: none | EasyVPN: 0 ||
Username: anandhiv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.145 | Public IP: 27.5.87.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:04 IST Wed Jun 10 2020 | Duration: 5h:42m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 649332172 | Bytes Rx: 659325586 | IP Addr: 10.149.235.145 | Public IP: 27.5.87.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:04 IST Wed Jun 10 2020 | Duration: 5h:42m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 649332172 | Bytes Rx: 659325586 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160384 | Audit Session ID: 0a95072b272800005ee05efc | Security Group Tag: none | EasyVPN: 0 |Session ID: 160384 | Audit Session ID: 0a95072b272800005ee05efc | Security Group Tag: none | EasyVPN: 0 ||
Username: Radhirad | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.182 | Public IP: 42.111.149.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:49:21 IST Wed Jun 10 2020 | Duration: 5h:41m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 1109825045 | Bytes Rx: 260558021 | IP Addr: 10.149.235.182 | Public IP: 42.111.149.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:49:21 IST Wed Jun 10 2020 | Duration: 5h:41m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 1109825045 | Bytes Rx: 260558021 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160393 | Audit Session ID: 0a95072b272890005ee05f49 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160393 | Audit Session ID: 0a95072b272890005ee05f49 | Security Group Tag: none | EasyVPN: 0 ||
Username: gseenipa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.186 | Public IP: 122.174.147.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:49:55 IST Wed Jun 10 2020 | Duration: 5h:40m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 297214899 | Bytes Rx: 120298280 | IP Addr: 10.149.235.186 | Public IP: 122.174.147.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:49:55 IST Wed Jun 10 2020 | Duration: 5h:40m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 297214899 | Bytes Rx: 120298280 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160398 | Audit Session ID: 0a95072b2728e0005ee05f6b | Security Group Tag: none | EasyVPN: 0 |Session ID: 160398 | Audit Session ID: 0a95072b2728e0005ee05f6b | Security Group Tag: none | EasyVPN: 0 ||
Username: absamuel | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.187 | Public IP: 171.60.226.13 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:02 IST Wed Jun 10 2020 | Duration: 5h:40m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 670693918 | Bytes Rx: 171871748 | IP Addr: 10.149.235.187 | Public IP: 171.60.226.13 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:02 IST Wed Jun 10 2020 | Duration: 5h:40m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 670693918 | Bytes Rx: 171871748 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160399 | Audit Session ID: 0a95072b2728f0005ee05f72 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160399 | Audit Session ID: 0a95072b2728f0005ee05f72 | Security Group Tag: none | EasyVPN: 0 ||
Username: KRUTSRIN | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.190 | Public IP: 110.172.187.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:13 IST Wed Jun 10 2020 | Duration: 5h:40m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 1993473595 | Bytes Rx: 142242774 | IP Addr: 10.149.235.190 | Public IP: 110.172.187.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:13 IST Wed Jun 10 2020 | Duration: 5h:40m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 1993473595 | Bytes Rx: 142242774 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160402 | Audit Session ID: 0a95072b272920005ee05f7d | Security Group Tag: none | EasyVPN: 0 |Session ID: 160402 | Audit Session ID: 0a95072b272920005ee05f7d | Security Group Tag: none | EasyVPN: 0 ||
Username: shubhsri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.195 | Public IP: 110.227.119.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:30 IST Wed Jun 10 2020 | Duration: 5h:40m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 280272271 | Bytes Rx: 122532845 | IP Addr: 10.149.235.195 | Public IP: 110.227.119.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:30 IST Wed Jun 10 2020 | Duration: 5h:40m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 280272271 | Bytes Rx: 122532845 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160405 | Audit Session ID: 0a95072b272950005ee05f8e | Security Group Tag: none | EasyVPN: 0 |Session ID: 160405 | Audit Session ID: 0a95072b272950005ee05f8e | Security Group Tag: none | EasyVPN: 0 ||
Username: VDESARAJ | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.194 | Public IP: 183.83.69.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:31 IST Wed Jun 10 2020 | Duration: 5h:40m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 499496893 | Bytes Rx: 186523578 | IP Addr: 10.149.235.194 | Public IP: 183.83.69.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:31 IST Wed Jun 10 2020 | Duration: 5h:40m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 499496893 | Bytes Rx: 186523578 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160406 | Audit Session ID: 0a95072b272960005ee05f8f | Security Group Tag: none | EasyVPN: 0 |Session ID: 160406 | Audit Session ID: 0a95072b272960005ee05f8f | Security Group Tag: none | EasyVPN: 0 ||
Username: sairaghu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.198 | Public IP: 183.83.71.176 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:50 IST Wed Jun 10 2020 | Duration: 5h:40m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 529747331 | Bytes Rx: 284834110 | IP Addr: 10.149.235.198 | Public IP: 183.83.71.176 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:50 IST Wed Jun 10 2020 | Duration: 5h:40m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 529747331 | Bytes Rx: 284834110 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160409 | Audit Session ID: 0a95072b272990005ee05fa2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160409 | Audit Session ID: 0a95072b272990005ee05fa2 | Security Group Tag: none | EasyVPN: 0 ||
Username: svemu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.199 | Public IP: 183.83.139.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:51:03 IST Wed Jun 10 2020 | Duration: 5h:39m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 1343411279 | Bytes Rx: 94166462 | IP Addr: 10.149.235.199 | Public IP: 183.83.139.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:51:03 IST Wed Jun 10 2020 | Duration: 5h:39m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 1343411279 | Bytes Rx: 94166462 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160410 | Audit Session ID: 0a95072b2729a0005ee05faf | Security Group Tag: none | EasyVPN: 0 |Session ID: 160410 | Audit Session ID: 0a95072b2729a0005ee05faf | Security Group Tag: none | EasyVPN: 0 ||
Username: rumapath | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.204 | Public IP: 42.111.137.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:51:28 IST Wed Jun 10 2020 | Duration: 5h:39m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 748050374 | Bytes Rx: 69716822 | IP Addr: 10.149.235.204 | Public IP: 42.111.137.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:51:28 IST Wed Jun 10 2020 | Duration: 5h:39m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 748050374 | Bytes Rx: 69716822 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160415 | Audit Session ID: 0a95072b2729f0005ee05fc8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160415 | Audit Session ID: 0a95072b2729f0005ee05fc8 | Security Group Tag: none | EasyVPN: 0 ||
Username: akkemc | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.132 | Public IP: 223.238.51.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:45 IST Wed Jun 10 2020 | Duration: 5h:34m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 100332601 | Bytes Rx: 60477614 | IP Addr: 10.149.234.132 | Public IP: 223.238.51.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:45 IST Wed Jun 10 2020 | Duration: 5h:34m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 100332601 | Bytes Rx: 60477614 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160421 | Audit Session ID: 0a95072b272a50005ee06105 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160421 | Audit Session ID: 0a95072b272a50005ee06105 | Security Group Tag: none | EasyVPN: 0 ||
Username: Rbaskara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.215 | Public IP: 106.208.81.121 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:57:35 IST Wed Jun 10 2020 | Duration: 5h:33m:16s | Inactivity:  0h:07m:49s | Bytes Tx: 250276713 | Bytes Rx: 73326678 | IP Addr: 10.149.235.215 | Public IP: 106.208.81.121 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:57:35 IST Wed Jun 10 2020 | Duration: 5h:33m:16s | Inactivity:  0h:07m:49s | Bytes Tx: 250276713 | Bytes Rx: 73326678 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160431 | Audit Session ID: 0a95072b272af0005ee06137 | Security Group Tag: none | EasyVPN: 0 |Session ID: 160431 | Audit Session ID: 0a95072b272af0005ee06137 | Security Group Tag: none | EasyVPN: 0 ||
Username: manisha.waghmare | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.217 | Public IP: 114.79.185.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:38 IST Wed Jun 10 2020 | Duration: 5h:33m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 324029017 | Bytes Rx: 78839142 | IP Addr: 10.149.235.217 | Public IP: 114.79.185.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:38 IST Wed Jun 10 2020 | Duration: 5h:33m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 324029017 | Bytes Rx: 78839142 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160432 | Audit Session ID: 0a95072b272b00005ee0613a | Security Group Tag: none | EasyVPN: 0 |Session ID: 160432 | Audit Session ID: 0a95072b272b00005ee0613a | Security Group Tag: none | EasyVPN: 0 ||
Username: ssgaikwa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.216 | Public IP: 49.35.212.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:38 IST Wed Jun 10 2020 | Duration: 5h:33m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 601047858 | Bytes Rx: 91575945 | IP Addr: 10.149.235.216 | Public IP: 49.35.212.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:38 IST Wed Jun 10 2020 | Duration: 5h:33m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 601047858 | Bytes Rx: 91575945 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 160433 | Audit Session ID: 0a95072b272b10005ee0613a | Security Group Tag: none | EasyVPN: 0 |Session ID: 160433 | Audit Session ID: 0a95072b272b10005ee0613a | Security Group Tag: none | EasyVPN: 0 ||
