sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rupameht | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.159 | Public IP: 223.225.65.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:01 IST Mon Jun 15 2020 | Duration: 1d 1h:20m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 1723797509 | Bytes Rx: 576835024 | IP Addr: 10.150.244.159 | Public IP: 223.225.65.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:01 IST Mon Jun 15 2020 | Duration: 1d 1h:20m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 1723797509 | Bytes Rx: 576835024 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 23817 | Audit Session ID: 0a96cf6905d090005ee702a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 23817 | Audit Session ID: 0a96cf6905d090005ee702a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: pritpand | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.150 | Public IP: 157.33.162.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:49 IST Tue Jun 16 2020 | Duration: 4h:17m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 251318070 | Bytes Rx: 87084214 | IP Addr: 10.150.236.150 | Public IP: 157.33.162.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:49 IST Tue Jun 16 2020 | Duration: 4h:17m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 251318070 | Bytes Rx: 87084214 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26667 | Audit Session ID: 0a96cf690682b0005ee82aa1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26667 | Audit Session ID: 0a96cf690682b0005ee82aa1 | Security Group Tag: none | EasyVPN: 0 ||
Username: gkavitak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.151 | Public IP: 106.193.235.96 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:57 IST Tue Jun 16 2020 | Duration: 4h:17m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 244904695 | Bytes Rx: 106485640 | IP Addr: 10.150.236.151 | Public IP: 106.193.235.96 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:57 IST Tue Jun 16 2020 | Duration: 4h:17m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 244904695 | Bytes Rx: 106485640 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26668 | Audit Session ID: 0a96cf690682c0005ee82aa9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26668 | Audit Session ID: 0a96cf690682c0005ee82aa9 | Security Group Tag: none | EasyVPN: 0 ||
Username: KMahadik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.152 | Public IP: 49.35.16.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:44:11 IST Tue Jun 16 2020 | Duration: 4h:16m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 801216266 | Bytes Rx: 65996723 | IP Addr: 10.150.236.152 | Public IP: 49.35.16.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:44:11 IST Tue Jun 16 2020 | Duration: 4h:16m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 801216266 | Bytes Rx: 65996723 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26670 | Audit Session ID: 0a96cf690682e0005ee82af3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26670 | Audit Session ID: 0a96cf690682e0005ee82af3 | Security Group Tag: none | EasyVPN: 0 ||
Username: sanirali | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.244 | Public IP: 103.51.209.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:48:23 IST Tue Jun 16 2020 | Duration: 4h:12m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 794180415 | Bytes Rx: 351449204 | IP Addr: 10.150.237.244 | Public IP: 103.51.209.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:48:23 IST Tue Jun 16 2020 | Duration: 4h:12m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 794180415 | Bytes Rx: 351449204 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26675 | Audit Session ID: 0a96cf69068330005ee82bef | Security Group Tag: none | EasyVPN: 0 |Session ID: 26675 | Audit Session ID: 0a96cf69068330005ee82bef | Security Group Tag: none | EasyVPN: 0 ||
Username: balwkaur | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.190 | Public IP: 157.33.172.238 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:49:35 IST Tue Jun 16 2020 | Duration: 4h:10m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 105041193 | Bytes Rx: 42059134 | IP Addr: 10.150.236.190 | Public IP: 157.33.172.238 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:49:35 IST Tue Jun 16 2020 | Duration: 4h:10m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 105041193 | Bytes Rx: 42059134 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26678 | Audit Session ID: 0a96cf69068360005ee82c37 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26678 | Audit Session ID: 0a96cf69068360005ee82c37 | Security Group Tag: none | EasyVPN: 0 ||
Username: nehjoshi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.191 | Public IP: 152.57.42.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:13 IST Tue Jun 16 2020 | Duration: 4h:10m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 329932459 | Bytes Rx: 100636971 | IP Addr: 10.150.236.191 | Public IP: 152.57.42.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:13 IST Tue Jun 16 2020 | Duration: 4h:10m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 329932459 | Bytes Rx: 100636971 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26679 | Audit Session ID: 0a96cf69068370005ee82c5d | Security Group Tag: none | EasyVPN: 0 |Session ID: 26679 | Audit Session ID: 0a96cf69068370005ee82c5d | Security Group Tag: none | EasyVPN: 0 ||
Username: ShivPand | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.52 | Public IP: 47.247.87.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:45 IST Tue Jun 16 2020 | Duration: 4h:04m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 555585383 | Bytes Rx: 95162008 | IP Addr: 10.150.237.52 | Public IP: 47.247.87.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:45 IST Tue Jun 16 2020 | Duration: 4h:04m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 555585383 | Bytes Rx: 95162008 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26685 | Audit Session ID: 0a96cf690683d0005ee82da9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26685 | Audit Session ID: 0a96cf690683d0005ee82da9 | Security Group Tag: none | EasyVPN: 0 ||
Username: akberali | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.53 | Public IP: 183.82.95.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:54 IST Tue Jun 16 2020 | Duration: 4h:04m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 35527907 | Bytes Rx: 23679540 | IP Addr: 10.150.237.53 | Public IP: 183.82.95.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:54 IST Tue Jun 16 2020 | Duration: 4h:04m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 35527907 | Bytes Rx: 23679540 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26686 | Audit Session ID: 0a96cf690683e0005ee82db2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26686 | Audit Session ID: 0a96cf690683e0005ee82db2 | Security Group Tag: none | EasyVPN: 0 ||
Username: srawat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.54 | Public IP: 42.106.194.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:25 IST Tue Jun 16 2020 | Duration: 4h:04m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 190393062 | Bytes Rx: 63769242 | IP Addr: 10.150.237.54 | Public IP: 42.106.194.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:25 IST Tue Jun 16 2020 | Duration: 4h:04m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 190393062 | Bytes Rx: 63769242 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26687 | Audit Session ID: 0a96cf690683f0005ee82dd1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26687 | Audit Session ID: 0a96cf690683f0005ee82dd1 | Security Group Tag: none | EasyVPN: 0 ||
Username: amitdey | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.140 | Public IP: 106.210.208.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:30 IST Tue Jun 16 2020 | Duration: 4h:01m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 431305219 | Bytes Rx: 138464028 | IP Addr: 10.150.236.140 | Public IP: 106.210.208.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:30 IST Tue Jun 16 2020 | Duration: 4h:01m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 431305219 | Bytes Rx: 138464028 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26689 | Audit Session ID: 0a96cf69068410005ee82e4e | Security Group Tag: none | EasyVPN: 0 |Session ID: 26689 | Audit Session ID: 0a96cf69068410005ee82e4e | Security Group Tag: none | EasyVPN: 0 ||
Username: Sridhar.Y | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.154 | Public IP: 1.23.253.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:40 IST Tue Jun 16 2020 | Duration: 3h:59m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 702323976 | Bytes Rx: 71239174 | IP Addr: 10.150.236.154 | Public IP: 1.23.253.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:40 IST Tue Jun 16 2020 | Duration: 3h:59m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 702323976 | Bytes Rx: 71239174 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26692 | Audit Session ID: 0a96cf69068440005ee82ed0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26692 | Audit Session ID: 0a96cf69068440005ee82ed0 | Security Group Tag: none | EasyVPN: 0 ||
Username: PChikane | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.155 | Public IP: 103.97.104.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:01:48 IST Tue Jun 16 2020 | Duration: 3h:58m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 31741469 | Bytes Rx: 19161400 | IP Addr: 10.150.236.155 | Public IP: 103.97.104.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:01:48 IST Tue Jun 16 2020 | Duration: 3h:58m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 31741469 | Bytes Rx: 19161400 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26693 | Audit Session ID: 0a96cf69068450005ee82f14 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26693 | Audit Session ID: 0a96cf69068450005ee82f14 | Security Group Tag: none | EasyVPN: 0 ||
Username: u.joshi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.157 | Public IP: 103.110.253.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:02:51 IST Tue Jun 16 2020 | Duration: 3h:57m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 271981317 | Bytes Rx: 512979662 | IP Addr: 10.150.236.157 | Public IP: 103.110.253.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:02:51 IST Tue Jun 16 2020 | Duration: 3h:57m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 271981317 | Bytes Rx: 512979662 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26697 | Audit Session ID: 0a96cf69068490005ee82f53 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26697 | Audit Session ID: 0a96cf69068490005ee82f53 | Security Group Tag: none | EasyVPN: 0 ||
Username: homidesh | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.159 | Public IP: 1.22.98.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:27 IST Tue Jun 16 2020 | Duration: 3h:55m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 615648979 | Bytes Rx: 274062265 | IP Addr: 10.150.236.159 | Public IP: 1.22.98.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:27 IST Tue Jun 16 2020 | Duration: 3h:55m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 615648979 | Bytes Rx: 274062265 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26699 | Audit Session ID: 0a96cf690684b0005ee82fb3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26699 | Audit Session ID: 0a96cf690684b0005ee82fb3 | Security Group Tag: none | EasyVPN: 0 ||
Username: nikitbur | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.196 | Public IP: 103.110.253.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:47 IST Tue Jun 16 2020 | Duration: 3h:51m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 71092823 | Bytes Rx: 20395757 | IP Addr: 10.150.236.196 | Public IP: 103.110.253.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:47 IST Tue Jun 16 2020 | Duration: 3h:51m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 71092823 | Bytes Rx: 20395757 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26705 | Audit Session ID: 0a96cf69068510005ee830b7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26705 | Audit Session ID: 0a96cf69068510005ee830b7 | Security Group Tag: none | EasyVPN: 0 ||
Username: VHasabe | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.192 | Public IP: 103.110.242.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:12:54 IST Tue Jun 16 2020 | Duration: 3h:47m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 522413406 | Bytes Rx: 105502537 | IP Addr: 10.150.236.192 | Public IP: 103.110.242.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:12:54 IST Tue Jun 16 2020 | Duration: 3h:47m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 522413406 | Bytes Rx: 105502537 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26708 | Audit Session ID: 0a96cf69068540005ee831ae | Security Group Tag: none | EasyVPN: 0 |Session ID: 26708 | Audit Session ID: 0a96cf69068540005ee831ae | Security Group Tag: none | EasyVPN: 0 ||
Username: vishkoda | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.228 | Public IP: 223.182.10.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:15:11 IST Tue Jun 16 2020 | Duration: 3h:45m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 90516519 | Bytes Rx: 68307911 | IP Addr: 10.150.237.228 | Public IP: 223.182.10.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:15:11 IST Tue Jun 16 2020 | Duration: 3h:45m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 90516519 | Bytes Rx: 68307911 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26713 | Audit Session ID: 0a96cf69068590005ee83237 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26713 | Audit Session ID: 0a96cf69068590005ee83237 | Security Group Tag: none | EasyVPN: 0 ||
Username: SSutrwal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.202 | Public IP: 47.247.220.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:18:16 IST Tue Jun 16 2020 | Duration: 3h:42m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 161637635 | Bytes Rx: 33965660 | IP Addr: 10.150.236.202 | Public IP: 47.247.220.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:18:16 IST Tue Jun 16 2020 | Duration: 3h:42m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 161637635 | Bytes Rx: 33965660 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26715 | Audit Session ID: 0a96cf690685b0005ee832f0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26715 | Audit Session ID: 0a96cf690685b0005ee832f0 | Security Group Tag: none | EasyVPN: 0 ||
Username: mbhole | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.204 | Public IP: 103.110.254.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:19:34 IST Tue Jun 16 2020 | Duration: 3h:40m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 370027194 | Bytes Rx: 89341029 | IP Addr: 10.150.236.204 | Public IP: 103.110.254.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:19:34 IST Tue Jun 16 2020 | Duration: 3h:40m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 370027194 | Bytes Rx: 89341029 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26720 | Audit Session ID: 0a96cf69068600005ee8333e | Security Group Tag: none | EasyVPN: 0 |Session ID: 26720 | Audit Session ID: 0a96cf69068600005ee8333e | Security Group Tag: none | EasyVPN: 0 ||
Username: ashokdaw | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.169 | Public IP: 106.210.247.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:22:23 IST Tue Jun 16 2020 | Duration: 3h:38m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 90277322 | Bytes Rx: 22232818 | IP Addr: 10.150.237.169 | Public IP: 106.210.247.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:22:23 IST Tue Jun 16 2020 | Duration: 3h:38m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 90277322 | Bytes Rx: 22232818 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26722 | Audit Session ID: 0a96cf69068620005ee833e7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26722 | Audit Session ID: 0a96cf69068620005ee833e7 | Security Group Tag: none | EasyVPN: 0 ||
