sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: craghura | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.117 | Public IP: 223.226.109.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:39 IST Mon Jun 15 2020 | Duration: 1d 0h:35m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 178358057 | Bytes Rx: 53696304 | IP Addr: 10.149.233.117 | Public IP: 223.226.109.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:39 IST Mon Jun 15 2020 | Duration: 1d 0h:35m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 178358057 | Bytes Rx: 53696304 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 152229 | Audit Session ID: 0a95072a252a50005ee70d1f | Security Group Tag: none | EasyVPN: 0 |Session ID: 152229 | Audit Session ID: 0a95072a252a50005ee70d1f | Security Group Tag: none | EasyVPN: 0 ||
Username: n.dutta | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.102 | Public IP: 203.163.234.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:14 IST Tue Jun 16 2020 | Duration: 2h:20m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 121758308 | Bytes Rx: 12496978 | IP Addr: 10.149.233.102 | Public IP: 203.163.234.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:14 IST Tue Jun 16 2020 | Duration: 2h:20m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 121758308 | Bytes Rx: 12496978 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154192 | Audit Session ID: 0a95072a25a500005ee84626 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154192 | Audit Session ID: 0a95072a25a500005ee84626 | Security Group Tag: none | EasyVPN: 0 ||
Username: dhykotha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.106 | Public IP: 103.86.182.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:19 IST Tue Jun 16 2020 | Duration: 2h:20m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 60032049 | Bytes Rx: 42797369 | IP Addr: 10.149.233.106 | Public IP: 103.86.182.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:19 IST Tue Jun 16 2020 | Duration: 2h:20m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 60032049 | Bytes Rx: 42797369 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154194 | Audit Session ID: 0a95072a25a520005ee8462b | Security Group Tag: none | EasyVPN: 0 |Session ID: 154194 | Audit Session ID: 0a95072a25a520005ee8462b | Security Group Tag: none | EasyVPN: 0 ||
Username: ramakg | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.108 | Public IP: 106.198.94.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:28 IST Tue Jun 16 2020 | Duration: 2h:19m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 160900224 | Bytes Rx: 95817815 | IP Addr: 10.149.233.108 | Public IP: 106.198.94.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:28 IST Tue Jun 16 2020 | Duration: 2h:19m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 160900224 | Bytes Rx: 95817815 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154196 | Audit Session ID: 0a95072a25a540005ee84634 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154196 | Audit Session ID: 0a95072a25a540005ee84634 | Security Group Tag: none | EasyVPN: 0 ||
Username: ragmenon | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.111 | Public IP: 49.207.139.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:05 IST Tue Jun 16 2020 | Duration: 2h:19m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 184711574 | Bytes Rx: 104313528 | IP Addr: 10.149.233.111 | Public IP: 49.207.139.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:05 IST Tue Jun 16 2020 | Duration: 2h:19m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 184711574 | Bytes Rx: 104313528 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154200 | Audit Session ID: 0a95072a25a580005ee84659 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154200 | Audit Session ID: 0a95072a25a580005ee84659 | Security Group Tag: none | EasyVPN: 0 ||
Username: godwin.brewart | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.113 | Public IP: 220.158.142.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:09 IST Tue Jun 16 2020 | Duration: 2h:19m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 867641350 | Bytes Rx: 93302343 | IP Addr: 10.149.233.113 | Public IP: 220.158.142.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:09 IST Tue Jun 16 2020 | Duration: 2h:19m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 867641350 | Bytes Rx: 93302343 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154201 | Audit Session ID: 0a95072a25a590005ee8465d | Security Group Tag: none | EasyVPN: 0 |Session ID: 154201 | Audit Session ID: 0a95072a25a590005ee8465d | Security Group Tag: none | EasyVPN: 0 ||
Username: shobthor | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.114 | Public IP: 106.209.163.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:09 IST Tue Jun 16 2020 | Duration: 2h:19m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 112364331 | Bytes Rx: 162874399 | IP Addr: 10.149.233.114 | Public IP: 106.209.163.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:09 IST Tue Jun 16 2020 | Duration: 2h:19m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 112364331 | Bytes Rx: 162874399 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154202 | Audit Session ID: 0a95072a25a5a0005ee8465d | Security Group Tag: none | EasyVPN: 0 |Session ID: 154202 | Audit Session ID: 0a95072a25a5a0005ee8465d | Security Group Tag: none | EasyVPN: 0 ||
Username: sundeepshetty.a | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.115 | Public IP: 42.111.151.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:24 IST Tue Jun 16 2020 | Duration: 2h:19m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 150467974 | Bytes Rx: 32925234 | IP Addr: 10.149.233.115 | Public IP: 42.111.151.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:24 IST Tue Jun 16 2020 | Duration: 2h:19m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 150467974 | Bytes Rx: 32925234 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154204 | Audit Session ID: 0a95072a25a5c0005ee8466c | Security Group Tag: none | EasyVPN: 0 |Session ID: 154204 | Audit Session ID: 0a95072a25a5c0005ee8466c | Security Group Tag: none | EasyVPN: 0 ||
Username: rheer | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.119 | Public IP: 157.47.6.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:30 IST Tue Jun 16 2020 | Duration: 2h:18m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 16447302 | Bytes Rx: 13124079 | IP Addr: 10.149.233.119 | Public IP: 157.47.6.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:30 IST Tue Jun 16 2020 | Duration: 2h:18m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 16447302 | Bytes Rx: 13124079 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154205 | Audit Session ID: 0a95072a25a5d0005ee84672 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154205 | Audit Session ID: 0a95072a25a5d0005ee84672 | Security Group Tag: none | EasyVPN: 0 ||
Username: SherillP | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.116 | Public IP: 157.50.119.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:31 IST Tue Jun 16 2020 | Duration: 2h:18m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 46709095 | Bytes Rx: 23633002 | IP Addr: 10.149.233.116 | Public IP: 157.50.119.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:31 IST Tue Jun 16 2020 | Duration: 2h:18m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 46709095 | Bytes Rx: 23633002 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154206 | Audit Session ID: 0a95072a25a5e0005ee84673 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154206 | Audit Session ID: 0a95072a25a5e0005ee84673 | Security Group Tag: none | EasyVPN: 0 ||
Username: mohamed.yaseen | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.118 | Public IP: 49.206.124.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:42 IST Tue Jun 16 2020 | Duration: 2h:18m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 72164729 | Bytes Rx: 63135501 | IP Addr: 10.149.233.118 | Public IP: 49.206.124.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:42 IST Tue Jun 16 2020 | Duration: 2h:18m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 72164729 | Bytes Rx: 63135501 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154207 | Audit Session ID: 0a95072a25a5f0005ee8467e | Security Group Tag: none | EasyVPN: 0 |Session ID: 154207 | Audit Session ID: 0a95072a25a5f0005ee8467e | Security Group Tag: none | EasyVPN: 0 ||
Username: ANarayan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.120 | Public IP: 210.18.131.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:23 IST Tue Jun 16 2020 | Duration: 2h:18m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1056202231 | Bytes Rx: 75573509 | IP Addr: 10.149.233.120 | Public IP: 210.18.131.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:23 IST Tue Jun 16 2020 | Duration: 2h:18m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1056202231 | Bytes Rx: 75573509 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154209 | Audit Session ID: 0a95072a25a610005ee846a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154209 | Audit Session ID: 0a95072a25a610005ee846a7 | Security Group Tag: none | EasyVPN: 0 ||
Username: VivekE | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.121 | Public IP: 60.243.7.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:48 IST Tue Jun 16 2020 | Duration: 2h:17m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 23917777 | Bytes Rx: 13990321 | IP Addr: 10.149.233.121 | Public IP: 60.243.7.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:48 IST Tue Jun 16 2020 | Duration: 2h:17m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 23917777 | Bytes Rx: 13990321 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154211 | Audit Session ID: 0a95072a25a630005ee846c0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154211 | Audit Session ID: 0a95072a25a630005ee846c0 | Security Group Tag: none | EasyVPN: 0 ||
Username: srigurus | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.122 | Public IP: 223.226.43.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:57 IST Tue Jun 16 2020 | Duration: 2h:17m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 697353767 | Bytes Rx: 68148672 | IP Addr: 10.149.233.122 | Public IP: 223.226.43.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:57 IST Tue Jun 16 2020 | Duration: 2h:17m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 697353767 | Bytes Rx: 68148672 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154212 | Audit Session ID: 0a95072a25a640005ee846c9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154212 | Audit Session ID: 0a95072a25a640005ee846c9 | Security Group Tag: none | EasyVPN: 0 ||
Username: abhischo | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.126 | Public IP: 49.36.50.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:18 IST Tue Jun 16 2020 | Duration: 2h:14m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 474547756 | Bytes Rx: 42051565 | IP Addr: 10.149.233.126 | Public IP: 49.36.50.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:18 IST Tue Jun 16 2020 | Duration: 2h:14m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 474547756 | Bytes Rx: 42051565 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154215 | Audit Session ID: 0a95072a25a670005ee84792 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154215 | Audit Session ID: 0a95072a25a670005ee84792 | Security Group Tag: none | EasyVPN: 0 ||
Username: rampandi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.125 | Public IP: 103.66.79.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:21 IST Tue Jun 16 2020 | Duration: 2h:14m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 75567846 | Bytes Rx: 42468431 | IP Addr: 10.149.233.125 | Public IP: 103.66.79.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:21 IST Tue Jun 16 2020 | Duration: 2h:14m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 75567846 | Bytes Rx: 42468431 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154216 | Audit Session ID: 0a95072a25a680005ee84795 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154216 | Audit Session ID: 0a95072a25a680005ee84795 | Security Group Tag: none | EasyVPN: 0 ||
Username: rabnkhan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.130 | Public IP: 27.5.135.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:13 IST Tue Jun 16 2020 | Duration: 2h:13m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 53732803 | Bytes Rx: 21976546 | IP Addr: 10.149.233.130 | Public IP: 27.5.135.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:13 IST Tue Jun 16 2020 | Duration: 2h:13m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 53732803 | Bytes Rx: 21976546 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154221 | Audit Session ID: 0a95072a25a6d0005ee847c9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154221 | Audit Session ID: 0a95072a25a6d0005ee847c9 | Security Group Tag: none | EasyVPN: 0 ||
Username: cmveeras | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.134 | Public IP: 49.207.141.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:42 IST Tue Jun 16 2020 | Duration: 2h:12m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 128326972 | Bytes Rx: 49580568 | IP Addr: 10.149.233.134 | Public IP: 49.207.141.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:42 IST Tue Jun 16 2020 | Duration: 2h:12m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 128326972 | Bytes Rx: 49580568 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154224 | Audit Session ID: 0a95072a25a700005ee847e6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154224 | Audit Session ID: 0a95072a25a700005ee847e6 | Security Group Tag: none | EasyVPN: 0 ||
Username: SSARANYA | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.135 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:53 IST Tue Jun 16 2020 | Duration: 2h:12m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 286539860 | Bytes Rx: 49190408 | IP Addr: 10.149.233.135 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:53 IST Tue Jun 16 2020 | Duration: 2h:12m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 286539860 | Bytes Rx: 49190408 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154225 | Audit Session ID: 0a95072a25a710005ee847f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154225 | Audit Session ID: 0a95072a25a710005ee847f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: s.bhattacharyy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.137 | Public IP: 43.226.31.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:01 IST Tue Jun 16 2020 | Duration: 2h:12m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 108991897 | Bytes Rx: 39039211 | IP Addr: 10.149.233.137 | Public IP: 43.226.31.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:01 IST Tue Jun 16 2020 | Duration: 2h:12m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 108991897 | Bytes Rx: 39039211 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154227 | Audit Session ID: 0a95072a25a730005ee847f9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154227 | Audit Session ID: 0a95072a25a730005ee847f9 | Security Group Tag: none | EasyVPN: 0 ||
Username: paarumug | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.141 | Public IP: 157.50.152.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:11 IST Tue Jun 16 2020 | Duration: 2h:12m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 874249064 | Bytes Rx: 127711533 | IP Addr: 10.149.233.141 | Public IP: 157.50.152.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:11 IST Tue Jun 16 2020 | Duration: 2h:12m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 874249064 | Bytes Rx: 127711533 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 154229 | Audit Session ID: 0a95072a25a750005ee84803 | Security Group Tag: none | EasyVPN: 0 |Session ID: 154229 | Audit Session ID: 0a95072a25a750005ee84803 | Security Group Tag: none | EasyVPN: 0 ||
