sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sjyothi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.5 | Public IP: 203.199.209.120 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:41:24 IST Mon Mar 16 2020 | Duration: 74d 23h:48m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 3550441910 | Bytes Rx: 1498700414 | IP Addr: 10.150.238.5 | Public IP: 203.199.209.120 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:41:24 IST Mon Mar 16 2020 | Duration: 74d 23h:48m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 3550441910 | Bytes Rx: 1498700414 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 3362 | Audit Session ID: 0a96cf6a00d220005e6f0a7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 3362 | Audit Session ID: 0a96cf6a00d220005e6f0a7c | Security Group Tag: none | EasyVPN: 0 ||
Username: pashinde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.207 | Public IP: 49.15.62.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:03 IST Sat May 30 2020 | Duration: 3h:23m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 141126038 | Bytes Rx: 83046902 | IP Addr: 10.150.239.207 | Public IP: 49.15.62.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:03 IST Sat May 30 2020 | Duration: 3h:23m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 141126038 | Bytes Rx: 83046902 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239800 | Audit Session ID: 0a96cf6a3a8b80005ed1b8bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 239800 | Audit Session ID: 0a96cf6a3a8b80005ed1b8bf | Security Group Tag: none | EasyVPN: 0 ||
Username: Kalpatil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.236 | Public IP: 106.210.244.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:30 IST Sat May 30 2020 | Duration: 3h:22m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 125028275 | Bytes Rx: 55102028 | IP Addr: 10.150.239.236 | Public IP: 106.210.244.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:30 IST Sat May 30 2020 | Duration: 3h:22m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 125028275 | Bytes Rx: 55102028 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239801 | Audit Session ID: 0a96cf6a3a8b90005ed1b8da | Security Group Tag: none | EasyVPN: 0 |Session ID: 239801 | Audit Session ID: 0a96cf6a3a8b90005ed1b8da | Security Group Tag: none | EasyVPN: 0 ||
Username: AnkitDub | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.233 | Public IP: 171.60.184.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:33 IST Sat May 30 2020 | Duration: 3h:22m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 4314027585 | Bytes Rx: 194450278 | IP Addr: 10.150.239.233 | Public IP: 171.60.184.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:33 IST Sat May 30 2020 | Duration: 3h:22m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 4314027585 | Bytes Rx: 194450278 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239803 | Audit Session ID: 0a96cf6a3a8bb0005ed1b8dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 239803 | Audit Session ID: 0a96cf6a3a8bb0005ed1b8dd | Security Group Tag: none | EasyVPN: 0 ||
Username: ABachewa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.234 | Public IP: 103.127.76.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:38 IST Sat May 30 2020 | Duration: 3h:22m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 108404983 | Bytes Rx: 28351864 | IP Addr: 10.150.239.234 | Public IP: 103.127.76.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:38 IST Sat May 30 2020 | Duration: 3h:22m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 108404983 | Bytes Rx: 28351864 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239806 | Audit Session ID: 0a96cf6a3a8be0005ed1b8e2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239806 | Audit Session ID: 0a96cf6a3a8be0005ed1b8e2 | Security Group Tag: none | EasyVPN: 0 ||
Username: svavhal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.235 | Public IP: 103.252.55.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:42 IST Sat May 30 2020 | Duration: 3h:22m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 162201919 | Bytes Rx: 90652769 | IP Addr: 10.150.239.235 | Public IP: 103.252.55.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:42 IST Sat May 30 2020 | Duration: 3h:22m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 162201919 | Bytes Rx: 90652769 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239807 | Audit Session ID: 0a96cf6a3a8bf0005ed1b8e6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239807 | Audit Session ID: 0a96cf6a3a8bf0005ed1b8e6 | Security Group Tag: none | EasyVPN: 0 ||
Username: sakulkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.237 | Public IP: 59.97.8.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:44 IST Sat May 30 2020 | Duration: 3h:22m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 241741179 | Bytes Rx: 68441066 | IP Addr: 10.150.239.237 | Public IP: 59.97.8.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:44 IST Sat May 30 2020 | Duration: 3h:22m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 241741179 | Bytes Rx: 68441066 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239808 | Audit Session ID: 0a96cf6a3a8c00005ed1b8e8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239808 | Audit Session ID: 0a96cf6a3a8c00005ed1b8e8 | Security Group Tag: none | EasyVPN: 0 ||
Username: AUmale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.181 | Public IP: 106.210.174.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:00 IST Sat May 30 2020 | Duration: 3h:22m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 1410203171 | Bytes Rx: 165886639 | IP Addr: 10.150.239.181 | Public IP: 106.210.174.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:00 IST Sat May 30 2020 | Duration: 3h:22m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 1410203171 | Bytes Rx: 165886639 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239810 | Audit Session ID: 0a96cf6a3a8c20005ed1b8f8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239810 | Audit Session ID: 0a96cf6a3a8c20005ed1b8f8 | Security Group Tag: none | EasyVPN: 0 ||
Username: ambeshp | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.239 | Public IP: 43.241.27.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:21 IST Sat May 30 2020 | Duration: 3h:21m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 567223424 | Bytes Rx: 37548730 | IP Addr: 10.150.239.239 | Public IP: 43.241.27.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:21 IST Sat May 30 2020 | Duration: 3h:21m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 567223424 | Bytes Rx: 37548730 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239811 | Audit Session ID: 0a96cf6a3a8c30005ed1b90d | Security Group Tag: none | EasyVPN: 0 |Session ID: 239811 | Audit Session ID: 0a96cf6a3a8c30005ed1b90d | Security Group Tag: none | EasyVPN: 0 ||
Username: rbormale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.120 | Public IP: 103.97.104.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:40 IST Sat May 30 2020 | Duration: 3h:21m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 65975628 | Bytes Rx: 24420005 | IP Addr: 10.150.238.120 | Public IP: 103.97.104.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:40 IST Sat May 30 2020 | Duration: 3h:21m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 65975628 | Bytes Rx: 24420005 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239812 | Audit Session ID: 0a96cf6a3a8c40005ed1b920 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239812 | Audit Session ID: 0a96cf6a3a8c40005ed1b920 | Security Group Tag: none | EasyVPN: 0 ||
Username: karthban | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.122 | Public IP: 42.111.129.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:49 IST Sat May 30 2020 | Duration: 3h:21m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 203725022 | Bytes Rx: 119980523 | IP Addr: 10.150.238.122 | Public IP: 42.111.129.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:49 IST Sat May 30 2020 | Duration: 3h:21m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 203725022 | Bytes Rx: 119980523 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239813 | Audit Session ID: 0a96cf6a3a8c50005ed1b929 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239813 | Audit Session ID: 0a96cf6a3a8c50005ed1b929 | Security Group Tag: none | EasyVPN: 0 ||
Username: anishcha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.39 | Public IP: 106.193.161.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:27 IST Sat May 30 2020 | Duration: 3h:20m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 165498623 | Bytes Rx: 113882423 | IP Addr: 10.150.239.39 | Public IP: 106.193.161.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:27 IST Sat May 30 2020 | Duration: 3h:20m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 165498623 | Bytes Rx: 113882423 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239814 | Audit Session ID: 0a96cf6a3a8c60005ed1b94f | Security Group Tag: none | EasyVPN: 0 |Session ID: 239814 | Audit Session ID: 0a96cf6a3a8c60005ed1b94f | Security Group Tag: none | EasyVPN: 0 ||
Username: AmitPat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.42 | Public IP: 103.123.235.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:30 IST Sat May 30 2020 | Duration: 3h:20m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 463966790 | Bytes Rx: 127262618 | IP Addr: 10.150.239.42 | Public IP: 103.123.235.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:30 IST Sat May 30 2020 | Duration: 3h:20m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 463966790 | Bytes Rx: 127262618 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239815 | Audit Session ID: 0a96cf6a3a8c70005ed1b952 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239815 | Audit Session ID: 0a96cf6a3a8c70005ed1b952 | Security Group Tag: none | EasyVPN: 0 ||
Username: Ziyakhan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.138 | Public IP: 157.33.149.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:17 IST Sat May 30 2020 | Duration: 3h:18m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 319352047 | Bytes Rx: 86971983 | IP Addr: 10.150.239.138 | Public IP: 157.33.149.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:17 IST Sat May 30 2020 | Duration: 3h:18m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 319352047 | Bytes Rx: 86971983 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239816 | Audit Session ID: 0a96cf6a3a8c80005ed1b9bd | Security Group Tag: none | EasyVPN: 0 |Session ID: 239816 | Audit Session ID: 0a96cf6a3a8c80005ed1b9bd | Security Group Tag: none | EasyVPN: 0 ||
Username: PKATKADE | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.139 | Public IP: 117.195.60.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:35 IST Sat May 30 2020 | Duration: 3h:18m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 134509465 | Bytes Rx: 43083820 | IP Addr: 10.150.239.139 | Public IP: 117.195.60.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:35 IST Sat May 30 2020 | Duration: 3h:18m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 134509465 | Bytes Rx: 43083820 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239817 | Audit Session ID: 0a96cf6a3a8c90005ed1b9cf | Security Group Tag: none | EasyVPN: 0 |Session ID: 239817 | Audit Session ID: 0a96cf6a3a8c90005ed1b9cf | Security Group Tag: none | EasyVPN: 0 ||
Username: ShubhraS | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.140 | Public IP: 103.133.66.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:54 IST Sat May 30 2020 | Duration: 3h:18m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 731839793 | Bytes Rx: 60956857 | IP Addr: 10.150.239.140 | Public IP: 103.133.66.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:54 IST Sat May 30 2020 | Duration: 3h:18m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 731839793 | Bytes Rx: 60956857 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239818 | Audit Session ID: 0a96cf6a3a8ca0005ed1b9e2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239818 | Audit Session ID: 0a96cf6a3a8ca0005ed1b9e2 | Security Group Tag: none | EasyVPN: 0 ||
Username: ArunPawa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.111 | Public IP: 103.249.89.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:57 IST Sat May 30 2020 | Duration: 3h:18m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 464723329 | Bytes Rx: 98437116 | IP Addr: 10.150.239.111 | Public IP: 103.249.89.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:57 IST Sat May 30 2020 | Duration: 3h:18m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 464723329 | Bytes Rx: 98437116 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239819 | Audit Session ID: 0a96cf6a3a8cb0005ed1b9e5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239819 | Audit Session ID: 0a96cf6a3a8cb0005ed1b9e5 | Security Group Tag: none | EasyVPN: 0 ||
Username: ckatkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.113 | Public IP: 106.220.178.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:21 IST Sat May 30 2020 | Duration: 3h:17m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 206581915 | Bytes Rx: 84945061 | IP Addr: 10.150.239.113 | Public IP: 106.220.178.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:21 IST Sat May 30 2020 | Duration: 3h:17m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 206581915 | Bytes Rx: 84945061 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239821 | Audit Session ID: 0a96cf6a3a8cd0005ed1b9fd | Security Group Tag: none | EasyVPN: 0 |Session ID: 239821 | Audit Session ID: 0a96cf6a3a8cd0005ed1b9fd | Security Group Tag: none | EasyVPN: 0 ||
Username: YashpalS | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.114 | Public IP: 137.59.64.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:33 IST Sat May 30 2020 | Duration: 3h:17m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 538576848 | Bytes Rx: 166555475 | IP Addr: 10.150.239.114 | Public IP: 137.59.64.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:33 IST Sat May 30 2020 | Duration: 3h:17m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 538576848 | Bytes Rx: 166555475 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239822 | Audit Session ID: 0a96cf6a3a8ce0005ed1ba09 | Security Group Tag: none | EasyVPN: 0 |Session ID: 239822 | Audit Session ID: 0a96cf6a3a8ce0005ed1ba09 | Security Group Tag: none | EasyVPN: 0 ||
Username: skhandal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.220 | Public IP: 49.35.76.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:39 IST Sat May 30 2020 | Duration: 3h:17m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 149285978 | Bytes Rx: 61647084 | IP Addr: 10.150.239.220 | Public IP: 49.35.76.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:39 IST Sat May 30 2020 | Duration: 3h:17m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 149285978 | Bytes Rx: 61647084 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 239823 | Audit Session ID: 0a96cf6a3a8cf0005ed1ba0f | Security Group Tag: none | EasyVPN: 0 |Session ID: 239823 | Audit Session ID: 0a96cf6a3a8cf0005ed1ba0f | Security Group Tag: none | EasyVPN: 0 ||
