sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: shrikesh.pawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.58 | Public IP: 182.57.231.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 2d 12h:47m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 5852997011 | Bytes Rx: 1195295993 | IP Addr: 10.150.237.58 | Public IP: 182.57.231.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 2d 12h:47m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 5852997011 | Bytes Rx: 1195295993 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 |Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 ||
Username: msonawa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.242 | Public IP: 103.201.138.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:16 IST Fri Jun 26 2020 | Duration: 3h:58m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 318182094 | Bytes Rx: 124493147 | IP Addr: 10.150.237.242 | Public IP: 103.201.138.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:16 IST Fri Jun 26 2020 | Duration: 3h:58m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 318182094 | Bytes Rx: 124493147 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63072 | Audit Session ID: 0a96cf690f6600005ef55098 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63072 | Audit Session ID: 0a96cf690f6600005ef55098 | Security Group Tag: none | EasyVPN: 0 ||
Username: Suvpatil | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.244 | Public IP: 106.193.246.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:17 IST Fri Jun 26 2020 | Duration: 3h:58m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 100861989 | Bytes Rx: 17340657 | IP Addr: 10.150.237.244 | Public IP: 106.193.246.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:17 IST Fri Jun 26 2020 | Duration: 3h:58m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 100861989 | Bytes Rx: 17340657 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63073 | Audit Session ID: 0a96cf690f6610005ef55099 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63073 | Audit Session ID: 0a96cf690f6610005ef55099 | Security Group Tag: none | EasyVPN: 0 ||
Username: NadimP | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.243 | Public IP: 49.35.223.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:17 IST Fri Jun 26 2020 | Duration: 3h:58m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 262342213 | Bytes Rx: 88815622 | IP Addr: 10.150.237.243 | Public IP: 49.35.223.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:17 IST Fri Jun 26 2020 | Duration: 3h:58m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 262342213 | Bytes Rx: 88815622 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63074 | Audit Session ID: 0a96cf690f6620005ef55099 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63074 | Audit Session ID: 0a96cf690f6620005ef55099 | Security Group Tag: none | EasyVPN: 0 ||
Username: ruswarpe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.63 | Public IP: 49.35.114.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:08 IST Fri Jun 26 2020 | Duration: 3h:56m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 168279588 | Bytes Rx: 58468509 | IP Addr: 10.150.237.63 | Public IP: 49.35.114.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:08 IST Fri Jun 26 2020 | Duration: 3h:56m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 168279588 | Bytes Rx: 58468509 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63078 | Audit Session ID: 0a96cf690f6660005ef55108 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63078 | Audit Session ID: 0a96cf690f6660005ef55108 | Security Group Tag: none | EasyVPN: 0 ||
Username: vkharat | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.64 | Public IP: 49.35.214.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:13 IST Fri Jun 26 2020 | Duration: 3h:56m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 800104980 | Bytes Rx: 199983668 | IP Addr: 10.150.237.64 | Public IP: 49.35.214.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:13 IST Fri Jun 26 2020 | Duration: 3h:56m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 800104980 | Bytes Rx: 199983668 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63079 | Audit Session ID: 0a96cf690f6670005ef5510d | Security Group Tag: none | EasyVPN: 0 |Session ID: 63079 | Audit Session ID: 0a96cf690f6670005ef5510d | Security Group Tag: none | EasyVPN: 0 ||
Username: mayurgai | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.66 | Public IP: 157.47.52.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:25 IST Fri Jun 26 2020 | Duration: 3h:56m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 778031808 | Bytes Rx: 173573815 | IP Addr: 10.150.237.66 | Public IP: 157.47.52.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:25 IST Fri Jun 26 2020 | Duration: 3h:56m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 778031808 | Bytes Rx: 173573815 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63081 | Audit Session ID: 0a96cf690f6690005ef55119 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63081 | Audit Session ID: 0a96cf690f6690005ef55119 | Security Group Tag: none | EasyVPN: 0 ||
Username: rokhuteg | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.198 | Public IP: 157.33.214.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:35 IST Fri Jun 26 2020 | Duration: 3h:56m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 133780759 | Bytes Rx: 50042013 | IP Addr: 10.150.237.198 | Public IP: 157.33.214.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:35 IST Fri Jun 26 2020 | Duration: 3h:56m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 133780759 | Bytes Rx: 50042013 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63082 | Audit Session ID: 0a96cf690f66a0005ef55123 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63082 | Audit Session ID: 0a96cf690f66a0005ef55123 | Security Group Tag: none | EasyVPN: 0 ||
Username: DivyaDes | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.207 | Public IP: 103.120.251.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:42 IST Fri Jun 26 2020 | Duration: 3h:55m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 832873703 | Bytes Rx: 138899988 | IP Addr: 10.150.237.207 | Public IP: 103.120.251.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:42 IST Fri Jun 26 2020 | Duration: 3h:55m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 832873703 | Bytes Rx: 138899988 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63083 | Audit Session ID: 0a96cf690f66b0005ef5512a | Security Group Tag: none | EasyVPN: 0 |Session ID: 63083 | Audit Session ID: 0a96cf690f66b0005ef5512a | Security Group Tag: none | EasyVPN: 0 ||
Username: anagarju | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.192 | Public IP: 157.46.252.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:45 IST Fri Jun 26 2020 | Duration: 3h:55m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 177384560 | Bytes Rx: 45683812 | IP Addr: 10.150.237.192 | Public IP: 157.46.252.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:45 IST Fri Jun 26 2020 | Duration: 3h:55m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 177384560 | Bytes Rx: 45683812 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63084 | Audit Session ID: 0a96cf690f66c0005ef5512d | Security Group Tag: none | EasyVPN: 0 |Session ID: 63084 | Audit Session ID: 0a96cf690f66c0005ef5512d | Security Group Tag: none | EasyVPN: 0 ||
Username: prashkad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.195 | Public IP: 27.97.87.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:49 IST Fri Jun 26 2020 | Duration: 3h:55m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 138185451 | Bytes Rx: 35413887 | IP Addr: 10.150.237.195 | Public IP: 27.97.87.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:49 IST Fri Jun 26 2020 | Duration: 3h:55m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 138185451 | Bytes Rx: 35413887 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63085 | Audit Session ID: 0a96cf690f66d0005ef55131 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63085 | Audit Session ID: 0a96cf690f66d0005ef55131 | Security Group Tag: none | EasyVPN: 0 ||
Username: patilami | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.246 | Public IP: 157.33.243.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:56 IST Fri Jun 26 2020 | Duration: 3h:55m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 1918271550 | Bytes Rx: 206610706 | IP Addr: 10.150.237.246 | Public IP: 157.33.243.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:56 IST Fri Jun 26 2020 | Duration: 3h:55m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 1918271550 | Bytes Rx: 206610706 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63086 | Audit Session ID: 0a96cf690f66e0005ef55138 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63086 | Audit Session ID: 0a96cf690f66e0005ef55138 | Security Group Tag: none | EasyVPN: 0 ||
Username: nkewat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.247 | Public IP: 116.74.136.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:05 IST Fri Jun 26 2020 | Duration: 3h:55m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 544954128 | Bytes Rx: 91907673 | IP Addr: 10.150.237.247 | Public IP: 116.74.136.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:05 IST Fri Jun 26 2020 | Duration: 3h:55m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 544954128 | Bytes Rx: 91907673 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63088 | Audit Session ID: 0a96cf690f6700005ef55141 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63088 | Audit Session ID: 0a96cf690f6700005ef55141 | Security Group Tag: none | EasyVPN: 0 ||
Username: JQureshi | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.248 | Public IP: 106.220.191.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:20 IST Fri Jun 26 2020 | Duration: 3h:55m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 267664534 | Bytes Rx: 49535959 | IP Addr: 10.150.237.248 | Public IP: 106.220.191.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:20 IST Fri Jun 26 2020 | Duration: 3h:55m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 267664534 | Bytes Rx: 49535959 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63089 | Audit Session ID: 0a96cf690f6710005ef55150 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63089 | Audit Session ID: 0a96cf690f6710005ef55150 | Security Group Tag: none | EasyVPN: 0 ||
Username: bhanchau | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.249 | Public IP: 106.193.105.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:44 IST Fri Jun 26 2020 | Duration: 3h:54m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 386941701 | Bytes Rx: 48055834 | IP Addr: 10.150.237.249 | Public IP: 106.193.105.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:44 IST Fri Jun 26 2020 | Duration: 3h:54m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 386941701 | Bytes Rx: 48055834 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63090 | Audit Session ID: 0a96cf690f6720005ef55168 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63090 | Audit Session ID: 0a96cf690f6720005ef55168 | Security Group Tag: none | EasyVPN: 0 ||
Username: Ajsaini | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC28 | IP Addr: 10.150.245.37 | Public IP: 49.33.133.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:55 IST Fri Jun 26 2020 | Duration: 3h:54m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 3662840061 | Bytes Rx: 427714700 | IP Addr: 10.150.245.37 | Public IP: 49.33.133.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:55 IST Fri Jun 26 2020 | Duration: 3h:54m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 3662840061 | Bytes Rx: 427714700 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63091 | Audit Session ID: 0a96cf690f6730005ef55173 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63091 | Audit Session ID: 0a96cf690f6730005ef55173 | Security Group Tag: none | EasyVPN: 0 ||
Username: manushre | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.211 | Public IP: 47.8.125.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:39 IST Fri Jun 26 2020 | Duration: 3h:52m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 138482109 | Bytes Rx: 60229587 | IP Addr: 10.150.236.211 | Public IP: 47.8.125.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:39 IST Fri Jun 26 2020 | Duration: 3h:52m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 138482109 | Bytes Rx: 60229587 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63093 | Audit Session ID: 0a96cf690f6750005ef551db | Security Group Tag: none | EasyVPN: 0 |Session ID: 63093 | Audit Session ID: 0a96cf690f6750005ef551db | Security Group Tag: none | EasyVPN: 0 ||
Username: kanissin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.56 | Public IP: 103.139.242.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:19 IST Fri Jun 26 2020 | Duration: 3h:51m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 499377285 | Bytes Rx: 21869337 | IP Addr: 10.150.237.56 | Public IP: 103.139.242.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:19 IST Fri Jun 26 2020 | Duration: 3h:51m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 499377285 | Bytes Rx: 21869337 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63095 | Audit Session ID: 0a96cf690f6770005ef5523f | Security Group Tag: none | EasyVPN: 0 |Session ID: 63095 | Audit Session ID: 0a96cf690f6770005ef5523f | Security Group Tag: none | EasyVPN: 0 ||
Username: AManani | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.199 | Public IP: 103.226.241.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:11 IST Fri Jun 26 2020 | Duration: 3h:50m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 185123768 | Bytes Rx: 88232585 | IP Addr: 10.150.236.199 | Public IP: 103.226.241.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:11 IST Fri Jun 26 2020 | Duration: 3h:50m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 185123768 | Bytes Rx: 88232585 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63096 | Audit Session ID: 0a96cf690f6780005ef55273 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63096 | Audit Session ID: 0a96cf690f6780005ef55273 | Security Group Tag: none | EasyVPN: 0 ||
Username: aksmiras | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.200 | Public IP: 106.193.114.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:13 IST Fri Jun 26 2020 | Duration: 3h:49m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 309054983 | Bytes Rx: 51567511 | IP Addr: 10.150.236.200 | Public IP: 106.193.114.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:13 IST Fri Jun 26 2020 | Duration: 3h:49m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 309054983 | Bytes Rx: 51567511 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63098 | Audit Session ID: 0a96cf690f67a0005ef552b1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63098 | Audit Session ID: 0a96cf690f67a0005ef552b1 | Security Group Tag: none | EasyVPN: 0 ||
Username: prasgore | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.180 | Public IP: 106.220.149.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:14:57 IST Fri Jun 26 2020 | Duration: 3h:47m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 395905406 | Bytes Rx: 88880951 | IP Addr: 10.150.236.180 | Public IP: 106.220.149.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:14:57 IST Fri Jun 26 2020 | Duration: 3h:47m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 395905406 | Bytes Rx: 88880951 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63100 | Audit Session ID: 0a96cf690f67c0005ef55319 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63100 | Audit Session ID: 0a96cf690f67c0005ef55319 | Security Group Tag: none | EasyVPN: 0 ||
