sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sanjay.kumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.224 | Public IP: 103.241.226.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:43 IST Thu Jun 18 2020 | Duration: 1d 21h:48m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1299857027 | Bytes Rx: 659000099 | IP Addr: 10.149.235.224 | Public IP: 103.241.226.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:43 IST Thu Jun 18 2020 | Duration: 1d 21h:48m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1299857027 | Bytes Rx: 659000099 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 177298 | Audit Session ID: 0a95072b2b4920005eeb0ca7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 177298 | Audit Session ID: 0a95072b2b4920005eeb0ca7 | Security Group Tag: none | EasyVPN: 0 ||
Username: punish.chawla | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.29 | Public IP: 120.56.100.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:06:57 IST Sat Jun 20 2020 | Duration: 3h:53m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 111418308 | Bytes Rx: 36912277 | IP Addr: 10.149.235.29 | Public IP: 120.56.100.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:06:57 IST Sat Jun 20 2020 | Duration: 3h:53m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 111418308 | Bytes Rx: 36912277 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181361 | Audit Session ID: 0a95072b2c4710005eed5a29 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181361 | Audit Session ID: 0a95072b2c4710005eed5a29 | Security Group Tag: none | EasyVPN: 0 ||
Username: rohising | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.34 | Public IP: 103.25.170.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:07:16 IST Sat Jun 20 2020 | Duration: 3h:53m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 497241174 | Bytes Rx: 49277086 | IP Addr: 10.149.235.34 | Public IP: 103.25.170.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:07:16 IST Sat Jun 20 2020 | Duration: 3h:53m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 497241174 | Bytes Rx: 49277086 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181362 | Audit Session ID: 0a95072b2c4720005eed5a3c | Security Group Tag: none | EasyVPN: 0 |Session ID: 181362 | Audit Session ID: 0a95072b2c4720005eed5a3c | Security Group Tag: none | EasyVPN: 0 ||
Username: baldeepb | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.37 | Public IP: 103.117.219.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:40:40 IST Sat Jun 20 2020 | Duration: 3h:19m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 43125663 | Bytes Rx: 21557933 | IP Addr: 10.149.235.37 | Public IP: 103.117.219.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:40:40 IST Sat Jun 20 2020 | Duration: 3h:19m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 43125663 | Bytes Rx: 21557933 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181369 | Audit Session ID: 0a95072b2c4790005eed6210 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181369 | Audit Session ID: 0a95072b2c4790005eed6210 | Security Group Tag: none | EasyVPN: 0 ||
Username: niswmoha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC18 | IP Addr: 10.149.248.232 | Public IP: 157.50.217.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:42:35 IST Sat Jun 20 2020 | Duration: 3h:17m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 1375864885 | Bytes Rx: 153454578 | IP Addr: 10.149.248.232 | Public IP: 157.50.217.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:42:35 IST Sat Jun 20 2020 | Duration: 3h:17m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 1375864885 | Bytes Rx: 153454578 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181370 | Audit Session ID: 0a95072b2c47a0005eed6283 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181370 | Audit Session ID: 0a95072b2c47a0005eed6283 | Security Group Tag: none | EasyVPN: 0 ||
Username: garumuga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.221 | Public IP: 115.99.11.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:26 IST Sat Jun 20 2020 | Duration: 2h:57m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 306798025 | Bytes Rx: 74922147 | IP Addr: 10.149.234.221 | Public IP: 115.99.11.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:26 IST Sat Jun 20 2020 | Duration: 2h:57m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 306798025 | Bytes Rx: 74922147 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181373 | Audit Session ID: 0a95072b2c47d0005eed672a | Security Group Tag: none | EasyVPN: 0 |Session ID: 181373 | Audit Session ID: 0a95072b2c47d0005eed672a | Security Group Tag: none | EasyVPN: 0 ||
Username: dessures | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.222 | Public IP: 157.48.154.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:34 IST Sat Jun 20 2020 | Duration: 2h:57m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 144477007 | Bytes Rx: 354863864 | IP Addr: 10.149.234.222 | Public IP: 157.48.154.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:34 IST Sat Jun 20 2020 | Duration: 2h:57m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 144477007 | Bytes Rx: 354863864 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181374 | Audit Session ID: 0a95072b2c47e0005eed6732 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181374 | Audit Session ID: 0a95072b2c47e0005eed6732 | Security Group Tag: none | EasyVPN: 0 ||
Username: prpawask | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.223 | Public IP: 157.33.177.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:41 IST Sat Jun 20 2020 | Duration: 2h:57m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 84381088 | Bytes Rx: 31513182 | IP Addr: 10.149.234.223 | Public IP: 157.33.177.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:41 IST Sat Jun 20 2020 | Duration: 2h:57m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 84381088 | Bytes Rx: 31513182 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181375 | Audit Session ID: 0a95072b2c47f0005eed6739 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181375 | Audit Session ID: 0a95072b2c47f0005eed6739 | Security Group Tag: none | EasyVPN: 0 ||
Username: BVardhan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.232 | Public IP: 157.48.54.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:16 IST Sat Jun 20 2020 | Duration: 2h:47m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 455299133 | Bytes Rx: 38811006 | IP Addr: 10.149.235.232 | Public IP: 157.48.54.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:16 IST Sat Jun 20 2020 | Duration: 2h:47m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 455299133 | Bytes Rx: 38811006 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181377 | Audit Session ID: 0a95072b2c4810005eed69b4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181377 | Audit Session ID: 0a95072b2c4810005eed69b4 | Security Group Tag: none | EasyVPN: 0 ||
Username: s.venkatesh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.49 | Public IP: 49.207.131.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:14:33 IST Sat Jun 20 2020 | Duration: 2h:45m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 27634377 | Bytes Rx: 18986620 | IP Addr: 10.149.235.49 | Public IP: 49.207.131.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:14:33 IST Sat Jun 20 2020 | Duration: 2h:45m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 27634377 | Bytes Rx: 18986620 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181378 | Audit Session ID: 0a95072b2c4820005eed6a01 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181378 | Audit Session ID: 0a95072b2c4820005eed6a01 | Security Group Tag: none | EasyVPN: 0 ||
Username: GVinchur | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.48 | Public IP: 27.57.202.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:14:34 IST Sat Jun 20 2020 | Duration: 2h:45m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 286620639 | Bytes Rx: 117176291 | IP Addr: 10.149.235.48 | Public IP: 27.57.202.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:14:34 IST Sat Jun 20 2020 | Duration: 2h:45m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 286620639 | Bytes Rx: 117176291 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181379 | Audit Session ID: 0a95072b2c4830005eed6a02 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181379 | Audit Session ID: 0a95072b2c4830005eed6a02 | Security Group Tag: none | EasyVPN: 0 ||
Username: PKATKADE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.50 | Public IP: 106.210.188.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:14:49 IST Sat Jun 20 2020 | Duration: 2h:45m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 71030753 | Bytes Rx: 30828341 | IP Addr: 10.149.235.50 | Public IP: 106.210.188.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:14:49 IST Sat Jun 20 2020 | Duration: 2h:45m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 71030753 | Bytes Rx: 30828341 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181380 | Audit Session ID: 0a95072b2c4840005eed6a11 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181380 | Audit Session ID: 0a95072b2c4840005eed6a11 | Security Group Tag: none | EasyVPN: 0 ||
Username: sosuryaw | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.64 | Public IP: 49.35.98.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:27:30 IST Sat Jun 20 2020 | Duration: 2h:32m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 570239201 | Bytes Rx: 92590810 | IP Addr: 10.149.235.64 | Public IP: 49.35.98.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:27:30 IST Sat Jun 20 2020 | Duration: 2h:32m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 570239201 | Bytes Rx: 92590810 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181381 | Audit Session ID: 0a95072b2c4850005eed6d0a | Security Group Tag: none | EasyVPN: 0 |Session ID: 181381 | Audit Session ID: 0a95072b2c4850005eed6d0a | Security Group Tag: none | EasyVPN: 0 ||
Username: kirupala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.33 | Public IP: 103.92.203.22 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 07:28:20 IST Sat Jun 20 2020 | Duration: 2h:31m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 199415567 | Bytes Rx: 38579457 | IP Addr: 10.149.235.33 | Public IP: 103.92.203.22 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 07:28:20 IST Sat Jun 20 2020 | Duration: 2h:31m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 199415567 | Bytes Rx: 38579457 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181385 | Audit Session ID: 0a95072b2c4890005eed6d3c | Security Group Tag: none | EasyVPN: 0 |Session ID: 181385 | Audit Session ID: 0a95072b2c4890005eed6d3c | Security Group Tag: none | EasyVPN: 0 ||
Username: ebinjohn | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.234 | Public IP: 106.208.91.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:35:39 IST Sat Jun 20 2020 | Duration: 2h:24m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 719392489 | Bytes Rx: 52083030 | IP Addr: 10.149.235.234 | Public IP: 106.208.91.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:35:39 IST Sat Jun 20 2020 | Duration: 2h:24m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 719392489 | Bytes Rx: 52083030 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181388 | Audit Session ID: 0a95072b2c48c0005eed6ef3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181388 | Audit Session ID: 0a95072b2c48c0005eed6ef3 | Security Group Tag: none | EasyVPN: 0 ||
Username: suselang | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.236 | Public IP: 157.46.40.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:35:46 IST Sat Jun 20 2020 | Duration: 2h:24m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 134974301 | Bytes Rx: 146504080 | IP Addr: 10.149.235.236 | Public IP: 157.46.40.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:35:46 IST Sat Jun 20 2020 | Duration: 2h:24m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 134974301 | Bytes Rx: 146504080 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181390 | Audit Session ID: 0a95072b2c48e0005eed6efa | Security Group Tag: none | EasyVPN: 0 |Session ID: 181390 | Audit Session ID: 0a95072b2c48e0005eed6efa | Security Group Tag: none | EasyVPN: 0 ||
Username: tejbhosa | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.237 | Public IP: 106.193.219.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:02 IST Sat Jun 20 2020 | Duration: 2h:24m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 387852523 | Bytes Rx: 177948752 | IP Addr: 10.149.235.237 | Public IP: 106.193.219.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:02 IST Sat Jun 20 2020 | Duration: 2h:24m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 387852523 | Bytes Rx: 177948752 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181391 | Audit Session ID: 0a95072b2c48f0005eed6f0a | Security Group Tag: none | EasyVPN: 0 |Session ID: 181391 | Audit Session ID: 0a95072b2c48f0005eed6f0a | Security Group Tag: none | EasyVPN: 0 ||
Username: sasif | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.150 | Public IP: 106.210.173.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:37:25 IST Sat Jun 20 2020 | Duration: 2h:22m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 156958199 | Bytes Rx: 63158187 | IP Addr: 10.149.234.150 | Public IP: 106.210.173.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:37:25 IST Sat Jun 20 2020 | Duration: 2h:22m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 156958199 | Bytes Rx: 63158187 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181396 | Audit Session ID: 0a95072b2c4940005eed6f5d | Security Group Tag: none | EasyVPN: 0 |Session ID: 181396 | Audit Session ID: 0a95072b2c4940005eed6f5d | Security Group Tag: none | EasyVPN: 0 ||
Username: sdevaraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.153 | Public IP: 157.46.9.153 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:37:54 IST Sat Jun 20 2020 | Duration: 2h:22m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 131522981 | Bytes Rx: 28509542 | IP Addr: 10.149.234.153 | Public IP: 157.46.9.153 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:37:54 IST Sat Jun 20 2020 | Duration: 2h:22m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 131522981 | Bytes Rx: 28509542 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181399 | Audit Session ID: 0a95072b2c4970005eed6f7a | Security Group Tag: none | EasyVPN: 0 |Session ID: 181399 | Audit Session ID: 0a95072b2c4970005eed6f7a | Security Group Tag: none | EasyVPN: 0 ||
Username: isunder | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.234.154 | Public IP: 223.186.139.122 | Protocol: AnyConnect-Parent DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:37:56 IST Sat Jun 20 2020 | Duration: 2h:22m:21s | Inactivity:  0h:00m:02s | Bytes Tx: 226702790 | Bytes Rx: 83281548 | IP Addr: 10.149.234.154 | Public IP: 223.186.139.122 | Protocol: AnyConnect-Parent DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:37:56 IST Sat Jun 20 2020 | Duration: 2h:22m:21s | Inactivity:  0h:00m:02s | Bytes Tx: 226702790 | Bytes Rx: 83281548 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181400 | Audit Session ID: 0a95072b2c4980005eed6f7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 181400 | Audit Session ID: 0a95072b2c4980005eed6f7c | Security Group Tag: none | EasyVPN: 0 ||
Username: Barajend | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.35 | Public IP: 61.0.124.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:41:12 IST Sat Jun 20 2020 | Duration: 2h:19m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 373123337 | Bytes Rx: 52049738 | IP Addr: 10.149.235.35 | Public IP: 61.0.124.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:41:12 IST Sat Jun 20 2020 | Duration: 2h:19m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 373123337 | Bytes Rx: 52049738 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 181403 | Audit Session ID: 0a95072b2c49b0005eed7040 | Security Group Tag: none | EasyVPN: 0 |Session ID: 181403 | Audit Session ID: 0a95072b2c49b0005eed7040 | Security Group Tag: none | EasyVPN: 0 ||
