sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: styagi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 2d 0h:04m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 787505836 | Bytes Rx: 412095692 | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 2d 0h:04m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 787505836 | Bytes Rx: 412095692 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 |Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 ||
Username: SanjVenk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.231 | Public IP: 103.252.202.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:03:20 IST Sat Jun 6 2020 | Duration: 4h:27m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 1529509541 | Bytes Rx: 658502227 | IP Addr: 10.150.237.231 | Public IP: 103.252.202.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:03:20 IST Sat Jun 6 2020 | Duration: 4h:27m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 1529509541 | Bytes Rx: 658502227 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289091 | Audit Session ID: 0a96cf69469430005edb38b0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289091 | Audit Session ID: 0a96cf69469430005edb38b0 | Security Group Tag: none | EasyVPN: 0 ||
Username: sarvaidy | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.64 | Public IP: 42.106.213.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:08:38 IST Sat Jun 6 2020 | Duration: 4h:22m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 317503043 | Bytes Rx: 124698901 | IP Addr: 10.150.237.64 | Public IP: 42.106.213.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:08:38 IST Sat Jun 6 2020 | Duration: 4h:22m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 317503043 | Bytes Rx: 124698901 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289113 | Audit Session ID: 0a96cf69469590005edb39ee | Security Group Tag: none | EasyVPN: 0 |Session ID: 289113 | Audit Session ID: 0a96cf69469590005edb39ee | Security Group Tag: none | EasyVPN: 0 ||
Username: nehjoshi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.2 | Public IP: 152.57.7.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:49 IST Sat Jun 6 2020 | Duration: 4h:18m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 98858620 | Bytes Rx: 32950874 | IP Addr: 10.150.237.2 | Public IP: 152.57.7.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:49 IST Sat Jun 6 2020 | Duration: 4h:18m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 98858620 | Bytes Rx: 32950874 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289121 | Audit Session ID: 0a96cf69469610005edb3ae9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289121 | Audit Session ID: 0a96cf69469610005edb3ae9 | Security Group Tag: none | EasyVPN: 0 ||
Username: yogeshch | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.60 | Public IP: 49.33.133.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:52 IST Sat Jun 6 2020 | Duration: 4h:18m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 280231762 | Bytes Rx: 127660721 | IP Addr: 10.150.237.60 | Public IP: 49.33.133.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:52 IST Sat Jun 6 2020 | Duration: 4h:18m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 280231762 | Bytes Rx: 127660721 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289122 | Audit Session ID: 0a96cf69469620005edb3aec | Security Group Tag: none | EasyVPN: 0 |Session ID: 289122 | Audit Session ID: 0a96cf69469620005edb3aec | Security Group Tag: none | EasyVPN: 0 ||
Username: gupta.pankaj | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.196 | Public IP: 157.43.72.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:03 IST Sat Jun 6 2020 | Duration: 4h:15m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 419131541 | Bytes Rx: 41878500 | IP Addr: 10.150.237.196 | Public IP: 157.43.72.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:03 IST Sat Jun 6 2020 | Duration: 4h:15m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 419131541 | Bytes Rx: 41878500 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289135 | Audit Session ID: 0a96cf694696f0005edb3bab | Security Group Tag: none | EasyVPN: 0 |Session ID: 289135 | Audit Session ID: 0a96cf694696f0005edb3bab | Security Group Tag: none | EasyVPN: 0 ||
Username: VarShind | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.212 | Public IP: 27.106.20.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:47 IST Sat Jun 6 2020 | Duration: 4h:14m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 69622759 | Bytes Rx: 28255338 | IP Addr: 10.150.237.212 | Public IP: 27.106.20.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:47 IST Sat Jun 6 2020 | Duration: 4h:14m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 69622759 | Bytes Rx: 28255338 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289139 | Audit Session ID: 0a96cf69469730005edb3bd7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289139 | Audit Session ID: 0a96cf69469730005edb3bd7 | Security Group Tag: none | EasyVPN: 0 ||
Username: PratRath | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.188 | Public IP: 106.210.220.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:02 IST Sat Jun 6 2020 | Duration: 4h:09m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 178090086 | Bytes Rx: 73317440 | IP Addr: 10.150.236.188 | Public IP: 106.210.220.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:02 IST Sat Jun 6 2020 | Duration: 4h:09m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 178090086 | Bytes Rx: 73317440 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289155 | Audit Session ID: 0a96cf69469830005edb3d12 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289155 | Audit Session ID: 0a96cf69469830005edb3d12 | Security Group Tag: none | EasyVPN: 0 ||
Username: aashkhan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.199 | Public IP: 106.220.163.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:10 IST Sat Jun 6 2020 | Duration: 4h:08m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 395851100 | Bytes Rx: 335521849 | IP Addr: 10.150.236.199 | Public IP: 106.220.163.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:10 IST Sat Jun 6 2020 | Duration: 4h:08m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 395851100 | Bytes Rx: 335521849 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289156 | Audit Session ID: 0a96cf69469840005edb3d1a | Security Group Tag: none | EasyVPN: 0 |Session ID: 289156 | Audit Session ID: 0a96cf69469840005edb3d1a | Security Group Tag: none | EasyVPN: 0 ||
Username: mehulp | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.85 | Public IP: 106.210.141.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:14 IST Sat Jun 6 2020 | Duration: 4h:05m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 76753420 | Bytes Rx: 42533191 | IP Addr: 10.150.237.85 | Public IP: 106.210.141.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:14 IST Sat Jun 6 2020 | Duration: 4h:05m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 76753420 | Bytes Rx: 42533191 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289171 | Audit Session ID: 0a96cf69469930005edb3dd2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289171 | Audit Session ID: 0a96cf69469930005edb3dd2 | Security Group Tag: none | EasyVPN: 0 ||
Username: pchintak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.237 | Public IP: 157.33.172.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:30 IST Sat Jun 6 2020 | Duration: 4h:05m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 493212365 | Bytes Rx: 215181116 | IP Addr: 10.150.237.237 | Public IP: 157.33.172.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:30 IST Sat Jun 6 2020 | Duration: 4h:05m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 493212365 | Bytes Rx: 215181116 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289176 | Audit Session ID: 0a96cf69469980005edb3de2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289176 | Audit Session ID: 0a96cf69469980005edb3de2 | Security Group Tag: none | EasyVPN: 0 ||
Username: ShammiR | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.238 | Public IP: 157.42.17.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:41 IST Sat Jun 6 2020 | Duration: 4h:05m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 119740838 | Bytes Rx: 41412525 | IP Addr: 10.150.237.238 | Public IP: 157.42.17.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:41 IST Sat Jun 6 2020 | Duration: 4h:05m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 119740838 | Bytes Rx: 41412525 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289178 | Audit Session ID: 0a96cf694699a0005edb3ded | Security Group Tag: none | EasyVPN: 0 |Session ID: 289178 | Audit Session ID: 0a96cf694699a0005edb3ded | Security Group Tag: none | EasyVPN: 0 ||
Username: sgaurav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.168 | Public IP: 106.220.173.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:26:32 IST Sat Jun 6 2020 | Duration: 4h:04m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 289586263 | Bytes Rx: 142303908 | IP Addr: 10.150.237.168 | Public IP: 106.220.173.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:26:32 IST Sat Jun 6 2020 | Duration: 4h:04m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 289586263 | Bytes Rx: 142303908 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289180 | Audit Session ID: 0a96cf694699c0005edb3e20 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289180 | Audit Session ID: 0a96cf694699c0005edb3e20 | Security Group Tag: none | EasyVPN: 0 ||
Username: pravmoha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.116 | Public IP: 157.41.239.13 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:30:27 IST Sat Jun 6 2020 | Duration: 4h:00m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 75606271 | Bytes Rx: 24420856 | IP Addr: 10.150.236.116 | Public IP: 157.41.239.13 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:30:27 IST Sat Jun 6 2020 | Duration: 4h:00m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 75606271 | Bytes Rx: 24420856 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289191 | Audit Session ID: 0a96cf69469a70005edb3f0b | Security Group Tag: none | EasyVPN: 0 |Session ID: 289191 | Audit Session ID: 0a96cf69469a70005edb3f0b | Security Group Tag: none | EasyVPN: 0 ||
Username: JYJAGTAP | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.9 | Public IP: 49.35.21.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:32:04 IST Sat Jun 6 2020 | Duration: 3h:59m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 118814607 | Bytes Rx: 196948520 | IP Addr: 10.150.237.9 | Public IP: 49.35.21.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:32:04 IST Sat Jun 6 2020 | Duration: 3h:59m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 118814607 | Bytes Rx: 196948520 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289195 | Audit Session ID: 0a96cf69469ab0005edb3f6c | Security Group Tag: none | EasyVPN: 0 |Session ID: 289195 | Audit Session ID: 0a96cf69469ab0005edb3f6c | Security Group Tag: none | EasyVPN: 0 ||
Username: rshewale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.14 | Public IP: 106.210.180.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:32:14 IST Sat Jun 6 2020 | Duration: 3h:58m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 5557299226 | Bytes Rx: 273059395 | IP Addr: 10.150.237.14 | Public IP: 106.210.180.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:32:14 IST Sat Jun 6 2020 | Duration: 3h:58m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 5557299226 | Bytes Rx: 273059395 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289196 | Audit Session ID: 0a96cf69469ac0005edb3f76 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289196 | Audit Session ID: 0a96cf69469ac0005edb3f76 | Security Group Tag: none | EasyVPN: 0 ||
Username: YBangad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.16 | Public IP: 110.5.74.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:34:39 IST Sat Jun 6 2020 | Duration: 3h:56m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 567595747 | Bytes Rx: 104808534 | IP Addr: 10.150.237.16 | Public IP: 110.5.74.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:34:39 IST Sat Jun 6 2020 | Duration: 3h:56m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 567595747 | Bytes Rx: 104808534 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289200 | Audit Session ID: 0a96cf69469b00005edb4007 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289200 | Audit Session ID: 0a96cf69469b00005edb4007 | Security Group Tag: none | EasyVPN: 0 ||
Username: balmunde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.232 | Public IP: 49.35.1.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:42:29 IST Sat Jun 6 2020 | Duration: 3h:48m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 314615446 | Bytes Rx: 77022112 | IP Addr: 10.150.237.232 | Public IP: 49.35.1.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:42:29 IST Sat Jun 6 2020 | Duration: 3h:48m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 314615446 | Bytes Rx: 77022112 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289210 | Audit Session ID: 0a96cf69469ba0005edb41dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 289210 | Audit Session ID: 0a96cf69469ba0005edb41dd | Security Group Tag: none | EasyVPN: 0 ||
Username: ViSakure | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC11 | IP Addr: 10.150.245.20 | Public IP: 106.77.55.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:45:07 IST Sat Jun 6 2020 | Duration: 3h:46m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 103073279 | Bytes Rx: 145676866 | IP Addr: 10.150.245.20 | Public IP: 106.77.55.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:45:07 IST Sat Jun 6 2020 | Duration: 3h:46m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 103073279 | Bytes Rx: 145676866 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289214 | Audit Session ID: 0a96cf69469be0005edb427b | Security Group Tag: none | EasyVPN: 0 |Session ID: 289214 | Audit Session ID: 0a96cf69469be0005edb427b | Security Group Tag: none | EasyVPN: 0 ||
Username: MYavatka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.132 | Public IP: 103.251.51.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:06 IST Sat Jun 6 2020 | Duration: 3h:45m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 523600177 | Bytes Rx: 254670273 | IP Addr: 10.150.237.132 | Public IP: 103.251.51.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:06 IST Sat Jun 6 2020 | Duration: 3h:45m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 523600177 | Bytes Rx: 254670273 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289217 | Audit Session ID: 0a96cf69469c10005edb42b6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289217 | Audit Session ID: 0a96cf69469c10005edb42b6 | Security Group Tag: none | EasyVPN: 0 ||
Username: SUddansi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.241 | Public IP: 106.193.216.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:46 IST Sat Jun 6 2020 | Duration: 3h:43m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 255333408 | Bytes Rx: 45059779 | IP Addr: 10.150.237.241 | Public IP: 106.193.216.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:46 IST Sat Jun 6 2020 | Duration: 3h:43m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 255333408 | Bytes Rx: 45059779 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289228 | Audit Session ID: 0a96cf69469cc0005edb431a | Security Group Tag: none | EasyVPN: 0 |Session ID: 289228 | Audit Session ID: 0a96cf69469cc0005edb431a | Security Group Tag: none | EasyVPN: 0 ||
