sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 2d 0h:09m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 3858727994 | Bytes Rx: 754771796 | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 2d 0h:09m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 3858727994 | Bytes Rx: 754771796 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 ||
Username: chandrakanth.cb | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.40 | Public IP: 157.49.156.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:45 IST Thu Jun 25 2020 | Duration: 3h:04m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 398505524 | Bytes Rx: 100326592 | IP Addr: 10.149.232.40 | Public IP: 157.49.156.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:45 IST Thu Jun 25 2020 | Duration: 3h:04m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 398505524 | Bytes Rx: 100326592 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172449 | Audit Session ID: 0a95072a2a1a10005ef42749 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172449 | Audit Session ID: 0a95072a2a1a10005ef42749 | Security Group Tag: none | EasyVPN: 0 ||
Username: djagathe | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.43 | Public IP: 27.62.24.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:58 IST Thu Jun 25 2020 | Duration: 3h:04m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 140630652 | Bytes Rx: 164757613 | IP Addr: 10.149.232.43 | Public IP: 27.62.24.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:58 IST Thu Jun 25 2020 | Duration: 3h:04m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 140630652 | Bytes Rx: 164757613 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172451 | Audit Session ID: 0a95072a2a1a30005ef42756 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172451 | Audit Session ID: 0a95072a2a1a30005ef42756 | Security Group Tag: none | EasyVPN: 0 ||
Username: ayshanka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.37 | Public IP: 203.81.240.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:05 IST Thu Jun 25 2020 | Duration: 3h:04m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 549883176 | Bytes Rx: 30980994 | IP Addr: 10.149.232.37 | Public IP: 203.81.240.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:05 IST Thu Jun 25 2020 | Duration: 3h:04m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 549883176 | Bytes Rx: 30980994 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172454 | Audit Session ID: 0a95072a2a1a60005ef4275d | Security Group Tag: none | EasyVPN: 0 |Session ID: 172454 | Audit Session ID: 0a95072a2a1a60005ef4275d | Security Group Tag: none | EasyVPN: 0 ||
Username: jestjose | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.44 | Public IP: 157.50.103.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:06 IST Thu Jun 25 2020 | Duration: 3h:04m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 543421690 | Bytes Rx: 56366888 | IP Addr: 10.149.232.44 | Public IP: 157.50.103.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:06 IST Thu Jun 25 2020 | Duration: 3h:04m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 543421690 | Bytes Rx: 56366888 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172455 | Audit Session ID: 0a95072a2a1a70005ef4275e | Security Group Tag: none | EasyVPN: 0 |Session ID: 172455 | Audit Session ID: 0a95072a2a1a70005ef4275e | Security Group Tag: none | EasyVPN: 0 ||
Username: bkandru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.46 | Public IP: 106.76.212.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:10 IST Thu Jun 25 2020 | Duration: 3h:04m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 188140926 | Bytes Rx: 65774735 | IP Addr: 10.149.232.46 | Public IP: 106.76.212.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:10 IST Thu Jun 25 2020 | Duration: 3h:04m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 188140926 | Bytes Rx: 65774735 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172456 | Audit Session ID: 0a95072a2a1a80005ef42762 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172456 | Audit Session ID: 0a95072a2a1a80005ef42762 | Security Group Tag: none | EasyVPN: 0 ||
Username: tbongu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.45 | Public IP: 106.217.192.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:12 IST Thu Jun 25 2020 | Duration: 3h:04m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 359621444 | Bytes Rx: 89724751 | IP Addr: 10.149.232.45 | Public IP: 106.217.192.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:12 IST Thu Jun 25 2020 | Duration: 3h:04m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 359621444 | Bytes Rx: 89724751 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172457 | Audit Session ID: 0a95072a2a1a90005ef42764 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172457 | Audit Session ID: 0a95072a2a1a90005ef42764 | Security Group Tag: none | EasyVPN: 0 ||
Username: satnatar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.16 | Public IP: 27.5.179.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:21 IST Thu Jun 25 2020 | Duration: 3h:03m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 62487838 | Bytes Rx: 27220784 | IP Addr: 10.149.232.16 | Public IP: 27.5.179.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:21 IST Thu Jun 25 2020 | Duration: 3h:03m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 62487838 | Bytes Rx: 27220784 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172458 | Audit Session ID: 0a95072a2a1aa0005ef427a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172458 | Audit Session ID: 0a95072a2a1aa0005ef427a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: prabhatc | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.47 | Public IP: 122.179.67.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:42 IST Thu Jun 25 2020 | Duration: 3h:02m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 133674356 | Bytes Rx: 614875015 | IP Addr: 10.149.232.47 | Public IP: 122.179.67.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:42 IST Thu Jun 25 2020 | Duration: 3h:02m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 133674356 | Bytes Rx: 614875015 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172459 | Audit Session ID: 0a95072a2a1ab0005ef427be | Security Group Tag: none | EasyVPN: 0 |Session ID: 172459 | Audit Session ID: 0a95072a2a1ab0005ef427be | Security Group Tag: none | EasyVPN: 0 ||
Username: srupammi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.56 | Public IP: 175.101.107.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:30 IST Thu Jun 25 2020 | Duration: 3h:00m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 203695575 | Bytes Rx: 44701259 | IP Addr: 10.149.232.56 | Public IP: 175.101.107.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:30 IST Thu Jun 25 2020 | Duration: 3h:00m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 203695575 | Bytes Rx: 44701259 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172460 | Audit Session ID: 0a95072a2a1ac0005ef4282a | Security Group Tag: none | EasyVPN: 0 |Session ID: 172460 | Audit Session ID: 0a95072a2a1ac0005ef4282a | Security Group Tag: none | EasyVPN: 0 ||
Username: bharathp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.79 | Public IP: 183.83.153.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:43 IST Thu Jun 25 2020 | Duration: 2h:59m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 169800303 | Bytes Rx: 74052146 | IP Addr: 10.149.232.79 | Public IP: 183.83.153.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:43 IST Thu Jun 25 2020 | Duration: 2h:59m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 169800303 | Bytes Rx: 74052146 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172461 | Audit Session ID: 0a95072a2a1ad0005ef42873 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172461 | Audit Session ID: 0a95072a2a1ad0005ef42873 | Security Group Tag: none | EasyVPN: 0 ||
Username: rabnkhan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.80 | Public IP: 115.97.253.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:46 IST Thu Jun 25 2020 | Duration: 2h:59m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 94786140 | Bytes Rx: 71489716 | IP Addr: 10.149.232.80 | Public IP: 115.97.253.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:46 IST Thu Jun 25 2020 | Duration: 2h:59m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 94786140 | Bytes Rx: 71489716 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172462 | Audit Session ID: 0a95072a2a1ae0005ef42876 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172462 | Audit Session ID: 0a95072a2a1ae0005ef42876 | Security Group Tag: none | EasyVPN: 0 ||
Username: csuruliv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.81 | Public IP: 106.208.114.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:53 IST Thu Jun 25 2020 | Duration: 2h:59m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 472031630 | Bytes Rx: 89871318 | IP Addr: 10.149.232.81 | Public IP: 106.208.114.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:53 IST Thu Jun 25 2020 | Duration: 2h:59m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 472031630 | Bytes Rx: 89871318 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172463 | Audit Session ID: 0a95072a2a1af0005ef4287d | Security Group Tag: none | EasyVPN: 0 |Session ID: 172463 | Audit Session ID: 0a95072a2a1af0005ef4287d | Security Group Tag: none | EasyVPN: 0 ||
Username: jjayakum | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.82 | Public IP: 60.243.95.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:58 IST Thu Jun 25 2020 | Duration: 2h:59m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 89457845 | Bytes Rx: 43673267 | IP Addr: 10.149.232.82 | Public IP: 60.243.95.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:58 IST Thu Jun 25 2020 | Duration: 2h:59m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 89457845 | Bytes Rx: 43673267 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172464 | Audit Session ID: 0a95072a2a1b00005ef42882 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172464 | Audit Session ID: 0a95072a2a1b00005ef42882 | Security Group Tag: none | EasyVPN: 0 ||
Username: nmovva | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.26 | Public IP: 106.206.60.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:08 IST Thu Jun 25 2020 | Duration: 2h:59m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 233375430 | Bytes Rx: 62350904 | IP Addr: 10.149.232.26 | Public IP: 106.206.60.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:08 IST Thu Jun 25 2020 | Duration: 2h:59m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 233375430 | Bytes Rx: 62350904 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172465 | Audit Session ID: 0a95072a2a1b10005ef4288c | Security Group Tag: none | EasyVPN: 0 |Session ID: 172465 | Audit Session ID: 0a95072a2a1b10005ef4288c | Security Group Tag: none | EasyVPN: 0 ||
Username: RPalaniv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.49 | Public IP: 223.181.244.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:39 IST Thu Jun 25 2020 | Duration: 2h:58m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 634668139 | Bytes Rx: 118971410 | IP Addr: 10.149.232.49 | Public IP: 223.181.244.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:39 IST Thu Jun 25 2020 | Duration: 2h:58m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 634668139 | Bytes Rx: 118971410 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172468 | Audit Session ID: 0a95072a2a1b40005ef428ab | Security Group Tag: none | EasyVPN: 0 |Session ID: 172468 | Audit Session ID: 0a95072a2a1b40005ef428ab | Security Group Tag: none | EasyVPN: 0 ||
Username: smithakm | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.50 | Public IP: 223.228.160.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:43 IST Thu Jun 25 2020 | Duration: 2h:58m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 94526307 | Bytes Rx: 216432888 | IP Addr: 10.149.232.50 | Public IP: 223.228.160.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:43 IST Thu Jun 25 2020 | Duration: 2h:58m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 94526307 | Bytes Rx: 216432888 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172469 | Audit Session ID: 0a95072a2a1b50005ef428af | Security Group Tag: none | EasyVPN: 0 |Session ID: 172469 | Audit Session ID: 0a95072a2a1b50005ef428af | Security Group Tag: none | EasyVPN: 0 ||
Username: Smundeko | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.52 | Public IP: 45.249.168.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:54 IST Thu Jun 25 2020 | Duration: 2h:58m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 309159009 | Bytes Rx: 56260255 | IP Addr: 10.149.232.52 | Public IP: 45.249.168.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:54 IST Thu Jun 25 2020 | Duration: 2h:58m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 309159009 | Bytes Rx: 56260255 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172470 | Audit Session ID: 0a95072a2a1b60005ef428ba | Security Group Tag: none | EasyVPN: 0 |Session ID: 172470 | Audit Session ID: 0a95072a2a1b60005ef428ba | Security Group Tag: none | EasyVPN: 0 ||
Username: MoKodali | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.51 | Public IP: 175.101.67.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:54 IST Thu Jun 25 2020 | Duration: 2h:58m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 164104495 | Bytes Rx: 15729326 | IP Addr: 10.149.232.51 | Public IP: 175.101.67.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:54 IST Thu Jun 25 2020 | Duration: 2h:58m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 164104495 | Bytes Rx: 15729326 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172471 | Audit Session ID: 0a95072a2a1b70005ef428ba | Security Group Tag: none | EasyVPN: 0 |Session ID: 172471 | Audit Session ID: 0a95072a2a1b70005ef428ba | Security Group Tag: none | EasyVPN: 0 ||
Username: sansuva | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.53 | Public IP: 106.200.11.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:04 IST Thu Jun 25 2020 | Duration: 2h:58m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 654619808 | Bytes Rx: 97834368 | IP Addr: 10.149.232.53 | Public IP: 106.200.11.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:04 IST Thu Jun 25 2020 | Duration: 2h:58m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 654619808 | Bytes Rx: 97834368 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172472 | Audit Session ID: 0a95072a2a1b80005ef428c4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172472 | Audit Session ID: 0a95072a2a1b80005ef428c4 | Security Group Tag: none | EasyVPN: 0 ||
