sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: vinaysh | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.55 | Public IP: 90.206.102.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:49 UTC Fri May 22 2020 | Duration: 14d 17h:49m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 17021376611 | Bytes Rx: 21368277907 | IP Addr: 10.145.232.55 | Public IP: 90.206.102.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:49 UTC Fri May 22 2020 | Duration: 14d 17h:49m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 17021376611 | Bytes Rx: 21368277907 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 75326 | Audit Session ID: 0a9107281263e0005ec77b35 | Security Group Tag: none | EasyVPN: 0 |Session ID: 75326 | Audit Session ID: 0a9107281263e0005ec77b35 | Security Group Tag: none | EasyVPN: 0 ||
Username: PrasGupt | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.15 | Public IP: 42.108.196.102 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 03:58:35 UTC Fri Jun 5 2020 | Duration: 21h:02m:42s | Inactivity:  20h:52m:15s | Bytes Tx: 3289711 | Bytes Rx: 1293300 | IP Addr: 10.145.233.15 | Public IP: 42.108.196.102 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 03:58:35 UTC Fri Jun 5 2020 | Duration: 21h:02m:42s | Inactivity:  20h:52m:15s | Bytes Tx: 3289711 | Bytes Rx: 1293300 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80144 | Audit Session ID: 0a910728139100005ed9c2eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 80144 | Audit Session ID: 0a910728139100005ed9c2eb | Security Group Tag: none | EasyVPN: 0 ||
Username: tanviahl | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.233.46 | Public IP: 111.125.230.59 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:10:46 UTC Fri Jun 5 2020 | Duration: 18h:50m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 4401620707 | Bytes Rx: 363134088 | IP Addr: 10.145.233.46 | Public IP: 111.125.230.59 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:10:46 UTC Fri Jun 5 2020 | Duration: 18h:50m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 4401620707 | Bytes Rx: 363134088 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80227 | Audit Session ID: 0a910728139630005ed9e1e6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80227 | Audit Session ID: 0a910728139630005ed9e1e6 | Security Group Tag: none | EasyVPN: 0 ||
Username: mwainwri | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.13 | Public IP: 2.126.77.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:12 UTC Fri Jun 5 2020 | Duration: 18h:04m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 628160646 | Bytes Rx: 159387518 | IP Addr: 10.145.233.13 | Public IP: 2.126.77.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:12 UTC Fri Jun 5 2020 | Duration: 18h:04m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 628160646 | Bytes Rx: 159387518 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80253 | Audit Session ID: 0a9107281397d0005ed9ecc8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80253 | Audit Session ID: 0a9107281397d0005ed9ecc8 | Security Group Tag: none | EasyVPN: 0 ||
Username: mdzialow | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.91 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:11 UTC Fri Jun 5 2020 | Duration: 17h:14m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1172731659 | Bytes Rx: 357471635 | IP Addr: 10.145.233.91 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:11 UTC Fri Jun 5 2020 | Duration: 17h:14m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1172731659 | Bytes Rx: 357471635 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80301 | Audit Session ID: 0a910728139ad0005ed9f87f | Security Group Tag: none | EasyVPN: 0 |Session ID: 80301 | Audit Session ID: 0a910728139ad0005ed9f87f | Security Group Tag: none | EasyVPN: 0 ||
Username: hbackhou | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.126 | Public IP: 5.67.222.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:47:27 UTC Fri Jun 5 2020 | Duration: 16h:13m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 4441401256 | Bytes Rx: 3286502672 | IP Addr: 10.145.233.126 | Public IP: 5.67.222.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:47:27 UTC Fri Jun 5 2020 | Duration: 16h:13m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 4441401256 | Bytes Rx: 3286502672 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80357 | Audit Session ID: 0a910728139e50005eda069f | Security Group Tag: none | EasyVPN: 0 |Session ID: 80357 | Audit Session ID: 0a910728139e50005eda069f | Security Group Tag: none | EasyVPN: 0 ||
Username: jzaman | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.110 | Public IP: 151.228.229.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:07:49 UTC Fri Jun 5 2020 | Duration: 13h:53m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 166784890 | Bytes Rx: 110399543 | IP Addr: 10.145.233.110 | Public IP: 151.228.229.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:07:49 UTC Fri Jun 5 2020 | Duration: 13h:53m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 166784890 | Bytes Rx: 110399543 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80425 | Audit Session ID: 0a91072813a290005eda2785 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80425 | Audit Session ID: 0a91072813a290005eda2785 | Security Group Tag: none | EasyVPN: 0 ||
Username: acrawfor | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.62 | Public IP: 86.247.69.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:20:26 UTC Fri Jun 5 2020 | Duration: 12h:40m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 415589117 | Bytes Rx: 241727043 | IP Addr: 10.145.233.62 | Public IP: 86.247.69.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:20:26 UTC Fri Jun 5 2020 | Duration: 12h:40m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 415589117 | Bytes Rx: 241727043 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80459 | Audit Session ID: 0a91072813a4b0005eda388a | Security Group Tag: none | EasyVPN: 0 |Session ID: 80459 | Audit Session ID: 0a91072813a4b0005eda388a | Security Group Tag: none | EasyVPN: 0 ||
Username: maschneid | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.58 | Public IP: 82.251.122.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:45:24 UTC Fri Jun 5 2020 | Duration: 11h:15m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 168274520 | Bytes Rx: 130941218 | IP Addr: 10.145.233.58 | Public IP: 82.251.122.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:45:24 UTC Fri Jun 5 2020 | Duration: 11h:15m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 168274520 | Bytes Rx: 130941218 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80509 | Audit Session ID: 0a91072813a7d0005eda4c74 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80509 | Audit Session ID: 0a91072813a7d0005eda4c74 | Security Group Tag: none | EasyVPN: 0 ||
Username: abumoham | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.117 | Public IP: 80.6.198.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:39:54 UTC Fri Jun 5 2020 | Duration: 9h:21m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 68286587 | Bytes Rx: 33299890 | IP Addr: 10.145.233.117 | Public IP: 80.6.198.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:39:54 UTC Fri Jun 5 2020 | Duration: 9h:21m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 68286587 | Bytes Rx: 33299890 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80541 | Audit Session ID: 0a91072813a9d0005eda674a | Security Group Tag: none | EasyVPN: 0 |Session ID: 80541 | Audit Session ID: 0a91072813a9d0005eda674a | Security Group Tag: none | EasyVPN: 0 ||
Username: shilpday | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.97 | Public IP: 219.91.254.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:54:14 UTC Fri Jun 5 2020 | Duration: 9h:07m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1106612990 | Bytes Rx: 116078660 | IP Addr: 10.145.233.97 | Public IP: 219.91.254.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:54:14 UTC Fri Jun 5 2020 | Duration: 9h:07m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1106612990 | Bytes Rx: 116078660 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80547 | Audit Session ID: 0a91072813aa30005eda6aa6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80547 | Audit Session ID: 0a91072813aa30005eda6aa6 | Security Group Tag: none | EasyVPN: 0 ||
Username: indranil.sapre | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.81 | Public IP: 31.14.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:32:09 UTC Fri Jun 5 2020 | Duration: 8h:29m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 245450655 | Bytes Rx: 306073773 | IP Addr: 10.145.233.81 | Public IP: 31.14.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:32:09 UTC Fri Jun 5 2020 | Duration: 8h:29m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 245450655 | Bytes Rx: 306073773 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80553 | Audit Session ID: 0a91072813aa90005eda7389 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80553 | Audit Session ID: 0a91072813aa90005eda7389 | Security Group Tag: none | EasyVPN: 0 ||
Username: ekolonit | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.143 | Public IP: 70.24.218.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:24:34 UTC Fri Jun 5 2020 | Duration: 4h:36m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 95780224 | Bytes Rx: 60925583 | IP Addr: 10.145.233.143 | Public IP: 70.24.218.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:24:34 UTC Fri Jun 5 2020 | Duration: 4h:36m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 95780224 | Bytes Rx: 60925583 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80572 | Audit Session ID: 0a91072813abc0005edaaa02 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80572 | Audit Session ID: 0a91072813abc0005edaaa02 | Security Group Tag: none | EasyVPN: 0 ||
Username: FouazB | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.146 | Public IP: 83.159.90.174 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 22:02:19 UTC Fri Jun 5 2020 | Duration: 2h:58m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 1062785356 | Bytes Rx: 72878886 | IP Addr: 10.145.233.146 | Public IP: 83.159.90.174 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 22:02:19 UTC Fri Jun 5 2020 | Duration: 2h:58m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 1062785356 | Bytes Rx: 72878886 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80576 | Audit Session ID: 0a91072813ac00005edac0eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 80576 | Audit Session ID: 0a91072813ac00005edac0eb | Security Group Tag: none | EasyVPN: 0 ||
ukl78vpn01a# 
